"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr1800-110","29136","NA","2007","2"
"hr1801-110","29923","15245 29132 29938 29940 29922 15005 20357 20338 29588 29777 29774 29919 20516 20356 10713 29925 29587 29717 29576 29710 29571 20727 29563 29312 29745 29313 29325 20749 20701 29943 20305 20716 29318 29337 20349 20103 29573 29120 39305 15029 20115 29778 15431 29352 29504 29379 20140 20530 20122 15613 29729 20702 29776 20328 20341 29915 29149 14265 15454 15619 29734 14448 29126 20536 15634 20102 29742 29317 15112 29911 39307 29759 15444 29768 20105 15064 14053 20740 20310 29705 29572 29730 15072 29906 15124 20106 29383 29516 29715 14869 29309 29355","2007","2"
"hr1802-110","29750","NA","2007","2"
"hr1803-110","14835","20108","2007","2"
"hr1804-110","29120","15619","2007","2"
"hr1805-110","29120","NA","2007","2"
"hr1806-110","39305","20539 29573 29748 29771 15634 29355","2007","2"
"hr1807-110","39305","29504 20502","2007","2"
"hr1809-110","20136","29728 29339 15010 20516 20757 29736 29563 29312 29313 29559 14824 20305 20713 29923 20512 29564 29748 20145 29352 29504 14435 20317 29744 20122 29729 15614 20341 15616 15619 29127 15438 14448 29126 29742 29911 29921 15124 14280 29516 13047 14066","2007","2"
"hr181-110","29778","21180 29777 29328 20748 29313 29559 20305 20103 39305 29748 20702 29346 29309","2007","2"
"hr1810-110","29908","29760 29124 20144 29925 20302 20323 29563 15420 29737 29143 29930 15431 29352 15614 20358 29741 29384 20334 29126 29928 20525 20130 29567 29516","2007","2"
"hr1811-110","29553","20137 20146 29539 20331 20528","2007","2"
"hr1812-110","29778","20748 20305 29120 15614 15619 29346 29309","2007","2"
"hr1813-110","15033","20509 29922 20338 29760 20719 20313 29323 29124 20144 20757 20147 20748 29925 29587 20302 20323 29563 20345 15604 15100 20529 20305 15420 20512 15104 15431 29352 20122 20702 15614 20358 29915 29939 20525 29759 15628 15072 29924 20330 29516","2007","2"
"hr1814-110","29352","29356 29339 29584 20747 20511 15604 20319 29943 15100 29522 29393 29349 20317 20530 29746 20535 20110 29549 14290 29127 20125 14854 20321 14451 20729 29921 29932 29525","2007","2"
"hr1815-110","29539","29132 20127 29541 20336 29923 15454 29741 15619 29742 15112 20542 14863","2007","2"
"hr1816-110","20503","20709 20316 20710","2007","2"
"hr1817-110","29379","29742 29707","2007","2"
"hr1818-110","20538","29728 29356 29922 29702 20523 15010 20137 20146 29774 20757 20748 29925 29584 29587 20302 29717 29109 29563 29312 15604 29943 89767 15100 29762 20305 29348 29337 15420 29380 20103 29937 29573 20751 29564 29769 20520 14837 29522 15431 29352 29379 29746 29776 20341 29123 15454 14290 29127 29505 29771 20104 15444 20741 29705 29901 29524 15072 20106 29926 29309 14066","2007","2"
"hr1819-110","15613","29728 29721 10713 29731 29109 29563 29313 20127 20305 29380 29763 20713 29923 20103 29573 29564 29504 29379 20317 20538 20122 29149 15438 20329 29911 20104 15449 20330 15630","2007","2"
"hr182-110","29504","NA","2007","2"
"hr1820-110","15613","15245 29728 29132 29942 29940 29316 29922 15005 29912 29588 29775 29777 20719 29328 29774 20516 20757 20708 20733 20147 39301 10713 20706 29925 29587 29717 20108 15410 29710 29731 29109 14413 29561 20727 20323 15603 29312 29313 29559 29325 14824 20305 29348 20734 20716 29318 29337 20519 29380 20713 29923 20103 29937 20129 29585 29573 39305 29564 29748 20136 29908 29778 15431 29504 15612 20119 29379 14435 20538 29744 20122 29729 20358 20328 14256 29149 20707 20745 29377 29903 15616 29123 29741 29101 15438 20752 15634 29742 29317 29346 29911 20104 20525 39307 29134 20744 15449 29707 20542 29768 20105 20762 14053 20740 20310 29705 15072 20754 29906 20330 29378 20726 20504 14280 29926 20750 29715 29309 29931","2007","2"
"hr1821-110","15613","20347 29316 29588 29775 20719 15410 29571 29325 20518 20305 29937 20145 20538 29744 20530 39316 15614 20705 29126 20502 29709 20104 29906 29924 29931","2007","2"
"hr1822-110","29315","NA","2007","2"
"hr1823-110","20358","29940 29356 29922 29702 29339 20351 20719 29328 20709 29323 20147 20517 20748 20747 29563 20143 20127 20527 14828 29337 29580 15420 20512 29143 20711 20704 29761 20145 29908 29522 29352 29349 20532 20703 20530 20332 20328 20110 20346 14072 20311 15616 15049 14290 15619 20135 20528 20505 14448 29764 20301 15634 20329 29759 20744 29501 15444 15445 29519 15627 15630 20138 29931","2007","2"
"hr1824-110","20328","20101 20349 20110 20353","2007","2"
"hr1825-110","20353","29393","2007","2"
"hr1826-110","15616","NA","2007","2"
"hr1827-110","14675","29588 20539 20531 29563 20521 20520","2007","2"
"hr1828-110","15438","29328 20340 20748 29745 15100 29348 20716 29763 20711 29746 29776 20341 29915 29377 20321 20744 20737 20726 29383 29355","2007","2"
"hr1829-110","20113","20313 20709 20316 29563 20315 20124 20112 29375 20110 29549 20334 20125 29928 15634 29519 29921 20138 13047","2007","2"
"hr183-110","20513","15401","2007","2"
"hr1831-110","20303","29564 29126 29715","2007","2"
"hr1832-110","15634","20758 29713 20709 29336 20112 20503","2007","2"
"hr1833-110","20502","20311","2007","2"
"hr1834-110","15112","15245 21180 29313 29122 29746 15454 29742 20731 29534 14066","2007","2"
"hr1835-110","20104","15005 29707 14280","2007","2"
"hr1836-110","15449","NA","2007","2"
"hr1837-110","15449","NA","2007","2"
"hr1838-110","29707","15000 29728 29942 20507 29922 15005 29339 29588 29775 29721 29328 20137 29323 20516 20326 20748 20706 20111 29925 20302 20747 20511 20350 20108 29109 20526 29336 29561 15603 20127 29773 20304 20345 39304 20305 29318 29337 20519 29396 29923 20103 20129 29930 20115 20711 20136 14837 29553 15431 29341 29379 20317 20538 29744 20530 20522 39316 15614 20513 20745 20346 29377 15454 29741 20117 20505 20303 20120 15634 20102 29742 29317 29321 29709 29911 20104 20525 20321 29501 15449 29519 20310 29705 29368 20504 20106 14280 29926 29715 29355","2007","2"
"hr1839-110","20729","29356 20144 20315 20304 20520 20532 20311 20353 20715 29509","2007","2"
"hr184-110","20513","90327 29301 15401 20300 20514 20302 29120 20512 15451","2007","2"
"hr1840-110","14053","29316 29922 29588 29124 20147 20344 10713 29571 20323 29563 15100 29380 29573 29930 14430 29375 29553 15033 15431 29352 20508 29504 20119 29744 20332 39316 15614 29377 15616 29101 14290 29126 13035 20120 29939 20343 29134 15444 20330 20725","2007","2"
"hr1841-110","14053","15245 29940 29316 29328 29774 20757 29720 20539 20748 10713 29325 20305 20716 29380 29585 29733 14837 29778 15431 15614 14256 29377 15616 29101 13035 29911 15444 29368 15072 14280 20750 29309","2007","2"
"hr1842-110","29360","NA","2007","2"
"hr1843-110","29360","15245 90327 29728 29132 20728 15401 29940 29356 20509 29922 29702 20357 20338 29588 29735 20300 21180 20523 20514 29713 20137 20340 29124 20144 29919 20516 20746 29327 20147 20517 20344 20531 20501 20706 20111 29584 29587 29717 20141 29576 99342 29710 29731 29109 20526 29336 2605 29561 20534 29362 20727 29563 29745 20315 20100 20127 20521 14824 20304 20345 29122 14828 15420 29380 20713 20732 29361 14873 29737 39300 20129 29585 29120 39305 15029 29564 29733 29769 20711 20333 20520 29517 20704 20136 20145 29908 29553 15033 29539 15612 29393 20119 29349 14435 20332 29729 39316 20535 20328 20341 20331 29915 29149 29722 20707 20346 14072 20311 14265 29123 15049 15454 29741 15619 20705 29127 29734 29752 20135 29384 15438 14045 20303 20752 29771 20120 29742 20329 29939 20502 20714 20724 15112 20525 39307 29759 20744 29501 20731 29910 14863 29703 29519 20740 20310 29524 20130 29906 20330 20725 15630 29567 20750 29516 20138 20756 14869 29355","2007","2"
"hr1844-110","29360","NA","2007","2"
"hr1845-110","15628","15245 15000 29701 20123 90327 29728 20743 20736 29301 29940 20507 29922 20758 20357 29339 20338 20351 20300 29775 20523 15010 20514 29713 20719 20753 20313 20340 29323 29124 29919 20746 20757 20356 20326 20748 20344 15453 20706 29100 29584 29587 29717 20747 20511 20350 29710 29731 20526 20717 29561 29144 29736 29563 29745 29325 14824 15604 20319 29943 89767 39308 15100 20124 20305 14828 29337 29929 20349 20519 29380 29763 20713 29136 20732 29396 20129 20512 20712 29930 15104 15029 29564 14430 29375 20325 20115 20711 20520 20136 20145 29522 29553 15431 20720 29504 15612 20119 20317 29744 20530 20122 20332 29729 39316 29746 15614 29776 20328 20341 20331 29722 14072 20311 29549 29377 29123 29101 20705 29127 29751 14675 29734 20528 20334 15438 20505 14448 29126 14045 29764 29928 14854 20301 15634 20102 20343 20502 20540 20321 20744 15449 20731 20737 15444 29519 15064 20740 29705 15637 29921 29368 29524 20130 29730 15072 15124 20725 15630 29567 29926 20750 20506 29715 29525 29534 20739 20138 14869","2007","2"
"hr1846-110","15072","29938 20340 20539 20748 15100 20532 20358 29127 29751 20343 29759 29368","2007","2"
"hr1847-110","29906","20736 29940 29362 14430 29769 15033 29149 14675","2007","2"
"hr1848-110","20330","NA","2007","2"
"hr1849-110","29378","29325 20702 14290 20321","2007","2"
"hr185-110","20311","20531","2007","2"
"hr1850-110","29378","29942 20733 29717 29943 29337 29776 20537 29127 29126 13035 29764 29709 15072","2007","2"
"hr1851-110","29106","29912 29717 29731 14824 15619 15449","2007","2"
"hr1852-110","29106","20539 29587 29312 29745 14824 29120 14435 29149 29346 20104 20542 20750 29355","2007","2"
"hr1853-110","20106","29777 15014 29571 29943 29127","2007","2"
"hr1854-110","14837","NA","2007","2"
"hr1855-110","29505","NA","2007","2"
"hr1856-110","15634","20137 15014 20144 29550 20530 20117","2007","2"
"hr1857-110","20139","29356 20357 20315 20336 29361 14290","2007","2"
"hr1858-110","20527","20139 20315 20100 14647 20117 14045","2007","2"
"hr1859-110","29744","29149","2007","2"
"hr186-110","20311","NA","2007","2"
"hr1860-110","29744","NA","2007","2"
"hr1861-110","20122","NA","2007","2"
"hr1862-110","29709","14290","2007","2"
"hr1863-110","20704","29350","2007","2"
"hr1864-110","20704","29350","2007","2"
"hr1865-110","29576","29508 29149 20135 15072 20342","2007","2"
"hr1866-110","20533","20123 29942 20347 29922 20300 20523 29721 15010 20514 29584 20302 29571 29745 29300 29313 20518 20127 15604 20527 29943 15100 39304 20716 29337 20730 29573 39305 20751 20520 29761 29553 29504 29349 20317 20140 20530 39316 20700 15049 14290 29751 20528 20113 20303 29764 29771 15634 20329 20343 20321 29759 20744 29368 20130 15630 20726","2007","2"
"hr1867-110","29938","29508 20326 29362 15100 14828 29914 29923 20103 29750 29761 20508 20702 29149 15438 20536 29742 29911 29768 29906 29309 29931","2007","2"
"hr1868-110","29931","20326 29362 20319 15100 14828 29923 20103 29750 29761 20700 29149 20536 29742 29911 29768 29906 29309","2007","2"
"hr1869-110","29378","20743 20300 20523 15010 20719 20313 15014 29766 20733 29100 29144 20529 20716 29361 29517 20532 20530 20535 20702 29722 14290 20337 20528 14854 20321 20542 29519 29906 20725","2007","2"
"hr187-110","14265","NA","2007","2"
"hr1870-110","15072","20718 15100 29748 29379 20358 20707 20135 14280","2007","2"
"hr1871-110","20735","20743 20736 20507 29339 29775 20523 29721 20721 20746 20757 20708 20733 20501 20706 29925 20350 20717 20718 20323 20701 20716 29318 20519 29380 20713 29396 20129 20712 20720 15612 20710 29379 20317 29729 20702 15614 20745 14290 20705 29127 20528 20329 20731 20737 20740 20726 29715 20739 29355 20723","2007","2"
"hr1872-110","20712","20748 29717 29573 20740 29906 20750","2007","2"
"hr1873-110","20719","20743 29356 20509 20709 29550 20733 20533 20747 20718 20742 20518 29943 20124 20305 20730 29120 20712 20738 20145 20508 20328 20537 20311 29764 20744 20737 20134 29378 20506","2007","2"
"hr1874-110","29132","NA","2007","2"
"hr1875-110","20523","20344 29584 20742 20131","2007","2"
"hr1876-110","29132","15245 29728 29301 29922 20137 20313 20709 15014 20306 29550 20539 20733 29587 20302 29717 20747 20511 20350 20108 29336 20727 29563 29312 29325 29380 29923 20103 29573 39305 20712 29930 29546 15029 20112 29564 29748 29522 29352 29744 20332 20535 20537 29101 14290 15619 20135 29384 20334 20505 29321 20525 20542 29368 20130 15072 20342 29906 29715 29355","2007","2"
"hr1877-110","29316","20326 2605 29362 29563 20305 20716 20713 29573 29517 29379 20332 15614 14448 29718 20740","2007","2"
"hr1878-110","29328","15245 15005 21180 15010 20340 20147 39301 10713 29587 29717 20727 29745 29313 20529 20713 29937 29573 29120 39305 29930 29778 29504 20537 29149 29377 15616 29101 20321 29368 20106 14280 29779 29355","2007","2"
"hr1879-110","20356","NA","2007","2"
"hr1880-110","29109","20338 29588 29721 10713 20706 29745 20716 29763 20103 29573 29908 20538 15613 29149 20707 15616 15449 15072","2007","2"
"hr1881-110","29561","29728 20743 29132 29942 29301 29940 20507 29922 15005 29339 29775 21180 20523 29721 15010 29777 20719 20516 20746 20757 29720 20708 20147 20706 29925 29717 29576 15410 29710 29109 29336 29571 29104 29144 20727 15603 29312 29313 20127 29325 20127 29773 14824 20735 29943 89767 15100 29762 39304 20305 20734 29318 29380 29763 29396 29923 20103 20129 20512 39305 20712 15029 14430 29769 29375 20711 20520 29553 29539 20720 29504 15612 29379 20538 29744 20122 20332 29729 39316 20702 15614 20358 20328 20341 14256 29149 20707 20745 20346 14072 29377 14265 29123 29741 15619 29127 29734 20135 14448 29764 15634 20102 29742 20343 29911 20104 29134 29759 20744 15449 15444 14863 29703 20105 29519 20740 20310 29921 29730 15072 20342 20330 20726 29567 29715 14869 29309 20723","2007","2"
"hr1882-110","29300","29301 20300 29100 29337 20301","2007","2"
"hr1883-110","29773","NA","2007","2"
"hr1884-110","15100","15245 90327 29728 20743 20736 20728 29938 29940 20507 20509 29922 29702 20357 29339 20338 29588 20101 20523 29721 15010 29713 20721 29760 20719 29328 29919 20516 20746 20757 20708 20760 20326 20147 20748 20344 20706 29584 29717 15410 29710 29561 20727 29736 15603 29313 29325 14824 20304 20345 20701 29943 20124 39304 20305 20716 20730 20349 29914 20713 20732 29923 29937 29585 29573 39305 20116 20751 15029 29564 29769 20325 20115 20711 20704 29761 20136 20145 29522 29539 20720 29504 29393 20503 14435 20317 29744 20332 39316 20535 20702 20513 20328 20341 14256 20700 15083 29915 29149 29722 20707 20745 20346 20311 15616 29123 29741 29101 20705 29127 29734 29752 20135 15438 14045 20125 20752 29771 14854 20301 15634 20715 20102 29742 29346 20343 20502 20714 29709 29911 20104 20540 20744 15449 29718 20542 14863 29703 20105 29519 20741 15064 20740 20310 29907 29921 29368 29901 29906 29924 15446 29378 15630 20504 29715 29525 29534 20739 29931 29355 20723","2007","2"
"hr1885-110","20305","20701","2007","2"
"hr1886-110","29380","29585","2007","2"
"hr1887-110","29380","20744","2007","2"
"hr1888-110","29361","20123 29938 15085 20509 29777 29350 29323 29550 20147 20511 29561 29362 29563 20304 20336 20345 15604 29943 20305 29573 20112 29365 29908 20332 39316 29905 29915 20311 20135 20120 29501 29519 15446 15630 29355","2007","2"
"hr1889-110","29396","20523 29777 20746 20706 29587 2605 20718 29943 20529 20734 20349 29380 29573 29564 29733 29517 29539 29744 20122 29776 20110 29915 14072 15619 29127 29707","2007","2"
"hr189-110","29741","29132 20127 29541 20336 29923 29573 20712 29539 15454 15619 29742 15112 20542 14863","2007","2"
"hr1890-110","29396","29922 29702 20523 29777 20746 20718 20529 39304 20734 29380 20103 29573 29733 29517 29539 29744 20332 20110 14072 29127 20102","2007","2"
"hr1891-110","29564","29588 20748 29943 20305 29573 20136 29504 29368","2007","2"
"hr1892-110","20508","29760 20355 15453 20350 20717 20718 20319 39300 29349 20332 29746 20513 20346 29718 20737 29509 20739","2007","2"
"hr1893-110","15612","20708 29573 29778 39316 15438 29911 29309","2007","2"
"hr1894-110","29744","NA","2007","2"
"hr1895-110","29744","20733 29149","2007","2"
"hr1896-110","20122","20727 14265","2007","2"
"hr1897-110","14290","29563 89767 20704 20756","2007","2"
"hr1898-110","14290","29550","2007","2"
"hr1899-110","14290","NA","2007","2"
"hr19-110","29323","90327 29301 29508 20351 29735 29775 20313 20355 20539 99342 14813 15413 20319 89767 14835 20107 29338 29365 14644 29341 20530 20332 29905 20110 15621 29321 14657 29759 29907 29567","2007","2"
"hr190-110","14290","29356 20753 20313 15014 20350 15455 29563 29300 20336 89767 29546 20332 20110 20725 29567","2007","2"
"hr1900-110","14448","39305","2007","2"
"hr1901-110","14448","39305","2007","2"
"hr1902-110","29346","20340 29710 2605 29561 29943 15100 14435 20317 29911 29360 20330 14280 29355","2007","2"
"hr1903-110","15072","20516 29720 15100 14828 20716 39305 14430 15619 29126 20104","2007","2"
"hr1904-110","29779","29924","2007","2"
"hr1905-110","15616","29576","2007","2"
"hr1906-110","15616","NA","2007","2"
"hr1907-110","15112","29728 29588 29774 29327 20141 29109 2605 29313 20345 29122 20305 29937 29564 14837 29539 20538 29746 14256 29149 15454 15619 15449 14863 14053 29705 29901","2007","2"
"hr1908-110","15005","29301 15010 29766 15092 10713 29925 20141 20323 29312 39308 29750 20107 29573 29504 20140 29149 20714 20104 29910 29768 15445 20504 29715","2007","2"
"hr1909-110","20533","29942 29508 20721 20746 20356 20531 29717 29325 20304 20701 29122 29943 20529 20305 29763 29573 20530 20353 15049 29101 20528 29764 29771 29759 29924 29779","2007","2"
"hr191-110","14290","29701 29766 20141 29104 29773 20304 20336 20332 20110 29513 29752 29715","2007","2"
"hr1910-110","20328","14863","2007","2"
"hr1911-110","20717","20721 20306 29720 29717 20718 20323 29761 14290","2007","2"
"hr1912-110","20758","20127 14824 20103 20737 14863 29360","2007","2"
"hr1913-110","20137","14854 15112 14066","2007","2"
"hr1914-110","20356","20347 20357 20351 29760 20355 15014 29550 20139 20143 20527 29929 20352 29143 20333 20704 20530 20522 20110 20311 20353 20337 20528 20125 29759 29567","2007","2"
"hr1915-110","29327","29362 29365","2007","2"
"hr1916-110","2605","NA","2007","2"
"hr1917-110","15420","NA","2007","2"
"hr1918-110","15420","NA","2007","2"
"hr1919-110","29380","15000 29728 29132 29938 29940 20507 29316 29922 15005 29912 20338 29588 29721 29777 20719 29328 29774 29919 20757 29720 20326 20539 20147 20517 20748 10713 15453 20706 29925 29587 29717 20108 15410 29710 29731 29109 14413 29571 29561 20727 20323 15603 29312 29313 20127 29325 14824 29943 20529 39304 20305 29348 20734 20716 29318 29337 20519 29914 20713 20732 29923 20103 29750 29937 20129 29585 29573 29120 39305 20712 20116 15029 29564 14430 29733 20115 29748 29517 20136 14837 20145 29908 29778 15033 15431 20508 29539 29504 15612 20119 29379 14435 20317 20538 29744 20122 15613 29729 20702 15614 29358 29776 20328 20341 14256 20537 29149 20707 29377 29903 15616 15616 29123 15454 29741 15619 20705 29127 15438 13035 29742 29317 29346 20343 29709 29911 20104 20525 20321 29134 20744 15449 20731 29707 20542 15444 29768 14863 20105 15064 14053 20740 20310 29705 29901 29730 15072 29906 29924 20330 29106 29383 14280 29926 20750 29715 29309 29931 29355 20723","2007","2"
"hr192-110","14290","29356 15014 20141 29104 20315 29773 20336 20345 29122 89767 20352 29517 20332 20353 29734 20135 15449 20729 29921 29715 20756","2007","2"
"hr1920-110","29937","NA","2007","2"
"hr1921-110","15431","29940 29328 29720 20539 20147 20517 10713 29587 29717 15410 29731 20727 29312 29313 29559 14824 29380 29923 20103 29585 29573 39305 20712 15104 29733 29748 29778 15613 29729 29776 29722 15616 14265 14290 15619 29346 29134 14053 20310 15072 29378 20106 29383 29309 29355","2007","2"
"hr1922-110","20710","29337 20711","2007","2"
"hr1923-110","20703","20539","2007","2"
"hr1924-110","20358","29938 15401 29588 20514 29337 15420 20519 20751 29908 20703 20334 20303 29768","2007","2"
"hr1925-110","20110","NA","2007","2"
"hr1926-110","15616","15245 90327 29728 20743 29922 29339 20523 29721 15010 20514 29777 20137 29919 29550 20147 20748 20533 29587 20141 29731 29109 29736 29563 20143 14824 20345 15604 29943 39308 15100 29762 14828 20519 29763 29396 29573 29120 20751 29564 20520 20136 29522 29778 15033 15431 29352 20119 29379 29744 20122 20332 29729 15614 29358 29776 20700 14265 29123 29127 29734 20135 14448 29126 13035 15634 20102 29742 20329 29346 20525 20321 29759 29718 20134 20542 29921 29730 15072 15446 20330 20726 29715 20138 14869 29355 20723","2007","2"
"hr1927-110","15049","15245 29728 29132 20736 29301 29356 29922 15005 29702 29339 29588 20300 21180 20721 29777 20719 29328 20340 29774 20708 15453 20706 20533 20302 20141 20108 15410 29731 29109 29336 29571 20717 29144 20727 20718 29312 29745 29313 29559 29325 14824 15413 20345 20701 20527 29943 89767 15100 39304 20305 20716 29929 20519 29380 29763 20732 29396 29923 20103 20129 29585 20512 20712 29546 20751 15029 14430 29733 29338 20711 29761 20136 20145 29908 29522 15431 20508 20720 29504 15612 29379 20317 20538 15613 29729 39316 29746 20702 29331 20328 29915 29149 20745 15454 29101 14290 20705 29127 29764 29771 20301 15621 29317 29346 20343 29709 15112 29911 20525 39307 20744 20731 20737 15444 29768 14863 29705 15637 29921 29901 29924 20330 29932 20726 20504 14280 20739 20138 20756 29309 29355 14066","2007","2"
"hr1928-110","29764","NA","2007","2"
"hr1929-110","20502","29339 29721 20721 20761 29584 20350 20717 20718 29300 29914 20751 29761 20710 20341 20311 14290 20705 29127 29771 29910","2007","2"
"hr193-110","14290","29356 29550 29761 20332 20110 29519","2007","2"
"hr1930-110","29501","20728 20539 20144 20356 20531 29104 20534 20315 20304 29143 20530 20117 20536 29759","2007","2"
"hr1931-110","14053","NA","2007","2"
"hr1932-110","29360","29728 29132 29316 20338 20351 20300 20523 15010 29777 29328 20355 20757 20708 20747 29710 20727 29736 29563 29325 20527 15100 20716 29380 20512 29564 29769 20136 29522 29553 29352 20332 29776 20328 14290 15619 29734 20135 29384 14448 15634 20343 29718 20105 29368 20130 29924 20750 29779 29355","2007","2"
"hr1933-110","29906","15453 15100 20716 39305 20317 20122 20502 20104","2007","2"
"hr1934-110","29355","NA","2007","2"
"hr1935-110","29355","NA","2007","2"
"hr1936-110","29355","NA","2007","2"
"hr1937-110","20302","15245 29701 90327 29728 20743 29938 15401 20507 29356 15085 29922 29702 29339 20351 29588 29735 20300 20101 20523 29721 20514 29713 29760 20753 20137 20340 29323 20144 20146 20306 20356 15092 20748 20344 20531 29100 20111 29584 20533 20747 20511 15410 14413 29736 29563 29745 29300 20742 20521 15413 20319 20527 89767 39308 15100 20124 14828 29580 15420 20349 29750 29937 20107 20512 29546 29338 20145 29352 20720 29393 14647 29349 20532 20317 20530 15613 29746 29315 20535 20513 20328 20341 29915 20311 29549 20353 20307 14265 20337 29127 29751 14675 20334 29505 29126 20125 20536 20303 14854 20301 20102 29321 20714 20321 14657 29759 29910 29768 15445 29519 15064 29360 29921 29368 29901 29932 29567 20506 29525 20138 29931 14066","2007","2"
"hr1938-110","29729","29728 20326 20727 29736 29943 20716 20520 20122 29915 15616 15438 20104","2007","2"
"hr1939-110","29315","29327","2007","2"
"hr194-110","14290","NA","2007","2"
"hr1940-110","99342","29701 20123 90327 29301 15401 20347 29356 29508 20758 20300 20101 29760 20753 20137 20313 20355 15014 29323 20539 20356 15092 20531 29584 20139 20747 20511 20141 20534 15455 29300 20315 20143 20518 20521 20304 15413 20336 20319 20527 89767 39308 20124 14828 29929 20730 20352 15420 29361 14835 20107 29143 29546 20738 20325 29338 20333 20520 20704 29341 14647 29349 20532 20332 39316 29315 29331 29905 20110 20346 20311 29549 20353 20117 29127 29752 20135 20528 20505 20301 15621 20715 29321 20714 20540 29759 29501 15449 20134 20729 15445 29519 15627 20131 29907 15637 20725 29932 29567 29509 20506 29525 29534 20138 20756","2007","2"
"hr1941-110","29564","29919 29327 29587 29336 20316 29362 20727 29563 20100 14824 20305 29337 29585 20115 20333 20136 20119 20122 20332 29729 14256 29549 15619 20117 29752 29126 29346 14863 20130 20725 20726 20106 14869 29309 29355","2007","2"
"hr1942-110","20336","20347 29356 15085 29508 20351 15014 20356 29550 20139 20526 20100 20518 29773 20319 20352 29361 20520 29393 20532 20110 20311 20353 20337 29752 20528 20505 29519 29509 14869","2007","2"
"hr1943-110","29106","29328 20340 29720 20708 20539 20733 20147 20748 10713 29587 20727 20143 20127 20529 20305 29348 29337 20103 29585 29573 29120 20712 29930 29778 15431 29379 29729 29776 29377 15616 15619 13035 29346 39307 15445 20105 14053 29368 15072 20106 29383 29309 29355","2007","2"
"hr1944-110","20743","29701 29728 20736 29922 29721 20721 29777 29328 20137 29774 20746 20757 29720 20708 20706 20533 20717 29561 20727 20718 20323 29559 29325 20734 20716 20349 20519 29380 29923 29573 29546 20751 29564 14430 29733 29522 29778 15033 15431 20710 29379 20122 15613 29729 20702 20358 20328 20110 20700 20707 20745 20346 29903 15616 20705 29127 29126 29771 20343 20525 14863 29519 20741 20740 20310 29924 20726 20504 20750 20739 29309","2007","2"
"hr1945-110","15449","29940 29922 20313 20748 29731 29362 29122 20305 29380 29937 29778 15612 29379 29149 14053","2007","2"
"hr1946-110","20300","29100","2007","2"
"hr1947-110","20721","20736 15005 29588 21180 20709 29919 20708 20517 20748 15410 29731 29561 29312 29313 14824 20713 20712 29733 15431 29729 14256 29915 29149 29722 29742 29911 20744 15449 20542 14053 20740 29705 29524 20330 14280 29309","2007","2"
"hr1948-110","29919","15005 20748 10713 29731 14824 20305 29337 29564 15613 29149 15619 15438 29730 20330","2007","2"
"hr1949-110","20706","15616","2007","2"
"hr195-110","14290","20728 20313 20139 20336 29546 20110","2007","2"
"hr1950-110","20108","29508 29325 14835 20107","2007","2"
"hr1951-110","20718","20735 29914 20737","2007","2"
"hr1952-110","29943","90327 20507 20523 15014 20757 20533 20345 20319 39304 20713 20512 20712 20520 29761 29522 20317 15619 29378","2007","2"
"hr1953-110","29943","15245 29922 29339 20523 15010 29777 20748 29561 20727 15100 39304 20305 29585 29120 15029 29748 29729 20328 29101 15619 20752 20741 29715","2007","2"
"hr1954-110","20305","20727 20716 20349 20140 20122 29915 29101","2007","2"
"hr1955-110","29318","20746 20539 20733 20526 14413 20529 20136 29504 15612 14647 20705 20528 20536 29368","2007","2"
"hr1956-110","29937","29942 29940 20507 20338 20340 20746 20757 29925 20302 39304 29914 29763 29750 20751 29769 29776 20513 29149 20745 14290 20752 20744 29768 29705 15072","2007","2"
"hr1957-110","29937","29728 29940 29316 15005 20338 29588 29774 29731 29312 29325 14824 29122 20305 29380 29923 20103 29564 14837 29778 20508 29504 29379 20122 15613 20702 15614 20537 29903 15616 29123 15619 15438 29742 29709 20104 29134 20744 15064 14053 20330 14280 29715 29309","2007","2"
"hr1958-110","15029","14430","2007","2"
"hr1959-110","29352","90327 29356 29339 21180 15010 29584 20747 29736 29563 15413 29737 29546 29539 20317 39316 15083 14290 14854 29519 29921","2007","2"
"hr196-110","29384","20743 29702 29721 20511 20349 29737 20512 15029 29908 29522 29352 20508 29915 20311 29127 20102 20502 29718","2007","2"
"hr1960-110","20119","29922 20523 29720 29717 20727 29559 15100 20529 20732 29573 29546 15616 29127","2007","2"
"hr1961-110","14435","29356 20516 29312 14824 20734 29748 29908 20720 15613 20341 29123 29768 20105","2007","2"
"hr1962-110","29744","20338","2007","2"
"hr1963-110","20311","NA","2007","2"
"hr1964-110","29377","15245 15000 29728 20736 29938 29940 29922 15005 29588 15010 29774 29919 20516 29720 20708 20733 20147 20748 10713 29925 29717 20108 15410 29710 29109 20727 20323 15603 29312 29313 29559 29325 14824 20701 20529 39304 20305 29348 29318 29337 20713 29923 20103 29937 20129 29585 29573 20712 29930 29564 29748 14837 20145 29778 15431 20720 29504 15612 29379 20538 29744 20122 15613 29729 20702 29358 20341 14256 20700 20537 29149 20707 20745 29903 15616 29123 15454 15619 20334 15438 13035 29742 20329 29709 29911 20525 15449 20731 29707 15444 20105 14053 20740 20310 29705 29901 29730 15072 20754 20330 29378 20504 20106 14280 29926 20750 29715 29309 29931 29355","2007","2"
