"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hr1099-115","20756","21316 20907 29769 14263 20705 20904 29901","2017-02-15","2017","2"
"hr110-115","21308","21193 21709 21124 29337 29546 21340 20122 21342 29903 20329 20927 20934","2017-01-03","2017","2"
"hr1100-115","21539","21506 21324 21167 29504 21747 29378","2017-02-15","2017","2"
"hr1101-115","29143","21516 21171 20758 21527 21519 21376 29550 21350 21174 21716 21717 21182 21559 20916 20352 21142 21129 20963 20915 20530 21332 21737 21347 21559 20947 21131 21544 29759 21373 21745 21541 21163 21528 20725 21330 21360 20138","2017-02-16","2017","2"
"hr1102-115","29504","21703 21110 21352 21554 29588 21548 21707 21308 29919 21709 21172 20733 20147 20748 21712 29925 20108 15410 21334 21504 20959 21529 20727 29312 21316 20749 20958 29337 14873 21303 29573 21343 39305 20712 15029 21728 21368 21730 29908 21530 29778 21507 20720 21313 20538 29729 20702 21525 29377 14263 15616 21361 29741 15448 21315 20920 20904 15438 20954 21741 29317 20343 20724 29911 20104 20731 29707 15444 29768 21746 21747 21306 21312 29901 21314 21365 29378 20750 20723","2017-02-16","2017","2"
"hr1103-115","31101","21308 21172 21375 20517 20748 29710 21529 21566 21149 21369 21187 20519 21726 21371 21368 20136 20145 29729 21168 20537 21177 15616 20528 20536 29321 20343 20731 15444 21746 20762 20946 20754 21538","2017-02-16","2017","2"
"hr1104-115","21331","21706 21547 20529 29546 21361 21540 20343 20731 21528","2017-02-16","2017","2"
"hr1105-115","21516","21184","2017-02-16","2017","2"
"hr1106-115","21196","NA","2017-02-16","2017","2"
"hr1107-115","21196","21729 21743 20927","2017-02-16","2017","2"
"hr1108-115","29109","29571 20136 21741 15444","2017-02-16","2017","2"
"hr1109-115","20725","21529 21346 21162 21150 21188 20702 21355 20948","2017-02-16","2017","2"
"hr111-115","20709","21512 20316 29769 21164 21163","2017-01-03","2017","2"
"hr1110-115","20528","21143 10713 15410 31101 29504 14657","2017-02-16","2017","2"
"hr1111-115","29778","21703 21110 20955 20733 20147 10713 21309 29717 20108 15410 21504 20727 21566 20941 20958 20529 20305 29337 29573 21726 39305 20712 15029 21371 21728 15431 21507 29379 29729 20537 21536 15616 31103 20920 20904 29346 29911 39307 21746 29368 29378 29106 21538","2017-02-16","2017","2"
"hr1112-115","21125","20357 21553 21708 21376 21717 21723 21514 29546 21542 21368 21515 21315 21524 21559 15445 20946 21111","2017-02-16","2017","2"
"hr1113-115","15410","NA","2017-02-16","2017","2"
"hr1114-115","15410","21703 21548 29777 29919 20733 20147 20748 10713 21309 20727 15603 20529 20305 29337 21726 20712 15029 21140 21728 29778 29504 20119 29729 20537 29903 15616 31103 21370 21741 29346 20343 20329 29911 39307 20731 20542 15444 29768 20934","2017-02-16","2017","2"
"hr1115-115","21129","21358 15616 21164","2017-02-16","2017","2"
"hr1116-115","21111","21700 21551 21701 21333 20357 21519 21354 21510 29550 20906 20344 21345 21555 21350 21328 21318 21179 21174 15455 21531 21184 20518 21720 21103 21723 21523 21559 20916 20925 21725 21129 21558 20915 21162 21353 21561 29375 20325 20704 20755 21733 21515 21552 29393 21537 21170 21734 21188 21332 21355 21177 20948 20924 20705 29127 21347 21524 20909 21164 21359 21131 21117 21357 29321 21546 29565 14657 29759 29910 15445 21163 21749 20130 21528 20342 21366 21337 20725 21509 20726 21116 21364 20756 21108 21521","2017-02-16","2017","2"
"hr1117-115","21149","NA","2017-02-16","2017","2"
"hr1118-115","21184","20906 15455 21177 14657 15445 20946","2017-02-16","2017","2"
"hr1119-115","21357","21171 21167 21188 20346 20134 20946","2017-02-16","2017","2"
"hr112-115","20709","20758 21308 20708 21712 21512 21713 21318 20959 20316 21714 21321 20304 21719 21722 21103 29337 21732 21735 21738 20909 21742 20910 15634 21117 21744 21105 21746 21366 20504 21116 21118 21317","2017-01-03","2017","2"
"hr1120-115","21358","21506 21706 21548 21362 29925 29587 21309 21334 21560 29561 15455 15603 21566 21716 20305 29337 20519 21303 29375 15431 21341 20932 20119 21188 21342 20537 21525 21738 29903 14263 15616 21361 20343 29911 20104 20731 15444 21745 21541 21747 21306 21312 21749 20946 29901 20754 21538 21118","2017-02-16","2017","2"
"hr1121-115","29932","21522 21516 21196 21701 21171 20758 21527 21331 20709 21132 21513 29550 20906 21345 21547 21350 20139 21328 21109 21560 21531 21716 21718 21182 20518 29541 21751 21165 21559 20916 21721 20925 21149 21187 21142 21129 21558 20915 21162 21167 21128 21505 21562 20929 20755 21757 21537 21735 21188 20535 21737 20346 21556 20948 20924 20528 21524 20536 20910 20715 29321 21105 20134 29910 21745 21541 21163 21749 20946 20130 21111 21528 20342 15446 21337 20725 21330 21509 20138 21135 21521","2017-02-16","2017","2"
"hr1122-115","20346","29550 29769 21168 14854 21544","2017-02-16","2017","2"
"hr1123-115","21545","21376 20748 21503 15438 21102","2017-02-16","2017","2"
"hr1124-115","21551","21182 21514 20903 21753 21524 21549 20947 21116 21563","2017-02-16","2017","2"
"hr1125-115","21702","NA","2017-02-16","2017","2"
"hr1126-115","21333","21565 20916 31102 14854 20723","2017-02-16","2017","2"
"hr1127-115","21110","20708 21504 29368","2017-02-16","2017","2"
"hr1128-115","21352","29573 20537 21102 14863","2017-02-16","2017","2"
"hr1129-115","20758","NA","2017-02-16","2017","2"
"hr113-115","20709","21545 21506 21171 21333 21703 21110 21352 21304 21554 21527 29339 29588 21706 21198 21180 21548 29777 21707 21308 21708 21329 29323 29919 21709 20757 21358 20708 21362 29550 20955 21172 21375 20733 20147 20517 39301 20906 20748 20952 10713 15019 21711 21547 20706 21712 29925 29587 21512 21309 29717 20108 15410 29710 21334 29109 31101 21713 20526 21504 20959 29571 21560 29561 20727 15603 29312 21715 21316 21566 21716 21718 20749 21321 21324 21719 21502 21754 21723 20529 39304 20305 29348 21124 29337 21369 20519 21503 20907 21303 20963 29573 21726 21343 21558 39305 20712 29546 21353 15029 21542 21140 21371 21335 21728 21729 21368 29375 21730 21340 21756 20929 20136 29908 21530 21732 29778 15033 21507 20508 29539 29504 21313 15612 21341 20932 20119 21537 29379 21344 21170 21735 20538 20122 21736 29729 20702 21168 29776 21342 20537 21525 21738 29377 29903 15616 14263 21536 15616 21361 15454 21740 29741 31103 20705 21315 20920 21370 20904 20909 15438 20954 21741 21540 21742 21743 20715 21117 29317 29321 21311 20329 21744 20343 20329 29565 20724 29911 20104 21326 21105 39307 29134 20731 29707 21300 20542 15444 29768 14863 21745 21746 20762 21541 21747 21306 20310 21312 21748 21749 29901 21111 20927 20934 21508 20754 20342 21314 21365 29378 20504 21538 20750 21118 20756 20723 21135 21521 21539","2017-01-03","2017","2"
"hr1130-115","21180","21522 29701 21516 21333 20351 21193 21376 21513 20748 15019 21179 15455 21178 20962 21191 20925 21503 20325 21731 21734 21148 21192 20947 20301 21102 21563","2017-02-16","2017","2"
"hr1131-115","21519","21704 20501 21328 21529 21324 21717 21149 29546 21313 21739 20343 20731 20134 21306","2017-02-16","2017","2"
"hr1132-115","21510","21507 20904 29759","2017-02-16","2017","2"
"hr1133-115","20356","21522 29701 21196 21551 21704 29339 21180 20351 21132 29323 21513 20344 21555 21305 20533 20139 21109 20316 21714 21184 21182 20304 29541 21720 20958 21721 20527 21717 39308 29762 20529 21139 21514 21550 21162 29143 29546 21353 15029 21368 29375 20325 21505 21302 20704 21150 21537 21170 21735 20530 21332 21355 21361 20948 21500 20337 21347 20528 21741 21192 20910 21544 20329 20343 29759 20731 15445 21541 21748 20946 29572 21307 21360 21364 20138 21317 21521 14066 21539","2017-02-16","2017","2"
"hr1134-115","21172","21506 21703 21304 29588 21706 21198 21548 21308 21329 29919 21709 20708 20955 21375 20733 39301 20748 20952 10713 20501 20706 29925 29587 21309 29717 20108 15410 29710 21334 29109 31101 21713 21504 20959 21529 20727 15603 29312 21316 21566 20749 21321 21324 21502 20958 20529 39304 20305 29348 29337 21369 20519 20907 21303 21726 21343 39305 15029 21140 21728 21729 21372 21368 21340 20136 20145 29908 21530 29778 15033 21507 20508 20720 21313 15612 21341 20932 20119 29379 21344 20538 20122 21736 29729 20702 29776 20537 21761 29377 29903 14263 21536 15616 21739 21361 15454 29741 31103 15448 20705 21315 20920 21370 20904 20954 21741 21540 21137 21743 21311 20329 20343 20724 29911 20104 21326 29134 21102 20731 20542 15444 29768 21746 21306 21312 29901 20927 20934 21508 20754 21314 29378 15124 21538 20750 21118 20723","2017-02-16","2017","2"
"hr1135-115","39301","21545 21110 21352 29339 21706 21707 20340 20757 20733 20147 20517 10713 29587 29717 21713 20727 21566 20941 20529 29337 20907 29573 21343 39305 20712 21371 21530 21732 29778 15431 21552 21736 29776 20537 15616 31103 21554 21137 29346 20321 39307 21102 29368 21365 29106 21538 21118","2017-02-16","2017","2"
"hr1136-115","20344","21196 21701 21171 21333 21527 29339 21520 21553 21708 21376 20147 20906 21345 21323 20501 21547 20533 21512 21109 21318 21179 20316 21560 21174 15455 21531 21178 21182 20518 20521 21719 21721 21751 39308 20962 21191 20916 21139 21724 21503 21349 21346 21142 21162 29546 21167 20325 21128 21150 21170 21348 21737 21526 21355 20346 20307 21739 20948 21148 21356 21315 29127 21347 14854 21742 20910 21544 21744 29565 20944 14657 29718 21300 20729 15445 21745 21541 21163 21748 29368 20946 29572 21111 21307 20725 21543 21563 20756 21108 21122 21135 21317 14066","2017-02-16","2017","2"
"hr1137-115","21323","21551 21710 20926","2017-02-16","2017","2"
"hr1138-115","21305","21506 21308 21315 29321","2017-02-16","2017","2"
"hr1139-115","21350","NA","2017-02-16","2017","2"
"hr114-115","20709","20530 20307","2017-01-03","2017","2"
"hr1140-115","21334","NA","2017-02-16","2017","2"
"hr1141-115","29561","21506 21352 21527 29588 21198 21548 21358 20955 21172 21375 20748 10713 29587 21309 20108 15410 20959 21560 20727 21502 20305 21303 20136 29778 21507 29539 29504 21313 21341 20119 29729 20702 29377 15616 20920 20954 29317 20104 29134 20731 29768 14863 21747 20927 20754","2017-02-16","2017","2"
"hr1142-115","15455","21180 20351 20748 15019 20139 21179 21178 20947","2017-02-16","2017","2"
"hr1143-115","20727","21548 29777 21308 20955 20733 20517 10713 20706 21309 29109 21529 29312 21566 20529 20305 21124 29337 29573 21726 21343 21371 21728 21372 29778 21341 29379 20538 20122 29729 20537 29377 29903 15616 31103 21315 15438 21741 29317 29911 20104 29134 20731 29768 21306 20310 21312 21365 20750","2017-02-16","2017","2"
"hr1144-115","20727","29588 29777 20955 21375 20733 20748 10713 29109 21715 21324 20958 20305 29337 21303 21726 39305 20712 21728 29778 21507 29504 21313 29729 20702 14263 15616 20920 21370 21741 29317 29346 20724 29911 15444 29768 21746 21312 21538","2017-02-16","2017","2"
"hr1145-115","20727","21726 21313 20537 20924","2017-02-16","2017","2"
"hr1146-115","20727","21703 21554 20733 39301 10713 21715 21566 29573 21335 29778 29729 20537 21741 29911 29134 15444 21312 21538","2017-02-16","2017","2"
"hr1147-115","21316","21330","2017-02-16","2017","2"
"hr1148-115","21191","21522 21196 21551 21171 21333 21703 15085 21352 21304 20758 29339 20351 21520 29588 21548 29777 21331 21308 21132 20355 21376 21513 21358 29550 20955 21172 20733 20147 20906 20748 20344 21345 21305 20501 21547 21350 21712 29925 20533 29587 21512 21309 20108 29710 31101 20526 29571 21560 29561 21714 20727 21531 15603 29312 21316 21184 21717 21718 21182 20518 20749 21502 21722 39308 21723 20962 20916 20925 21139 29337 21369 21514 20519 20907 21725 21346 20915 21162 21353 21542 21167 21335 21728 21368 29769 20325 21128 21505 21562 20929 29908 21733 15431 20508 20720 29504 21150 21515 21313 21341 20932 21734 20538 20122 29729 21188 20535 20702 21501 21168 21557 20537 21355 21738 20346 29903 14263 21753 20307 21361 21740 29741 20924 20705 21315 29127 20920 21370 21524 20904 20909 21741 21101 21359 20947 21743 20715 21357 29317 21311 20329 21744 20343 29911 20944 21105 20321 14657 29759 21102 20731 29718 21300 15444 14863 21373 21745 21746 21367 21163 21312 20946 29901 20934 20342 15446 21366 20725 21330 20726 20504 20750 21351 20138 20723 21521 14066","2017-02-16","2017","2"
"hr1149-115","21514","21553 21193 21513 15455 21184 21717 20124 20962 20352 29546 20325 20532 20948 21148 20947 15445","2017-02-16","2017","2"
"hr115-115","20709","21196 21551 21171 20531 15455 21184 21719 21542 21735 20530 21188 21355 21148 20528 20909 21101 20301 15621 21546 14657 20946","2017-01-03","2017","2"
"hr1150-115","21349","29701 21516 21196 21701 21171 21333 21705 20351 21519 21193 21708 21376 29323 20344 21323 21565 21305 21350 21512 21328 15410 21189 21174 21531 21750 21184 21716 21178 20518 21719 21720 21165 20124 20916 20963 20915 21542 20325 21128 21505 21562 21302 21150 20926 21537 20532 21734 20903 21348 21332 21737 21557 21177 21753 20307 20337 29127 21101 21164 21359 21117 21544 29321 29759 29718 20134 29910 20729 21541 21367 21163 20946 21307 20725 21330 21364 21135 21317","2017-02-16","2017","2"
"hr1151-115","21346","NA","2017-02-16","2017","2"
"hr1152-115","21346","21348 20329 29565","2017-02-16","2017","2"
"hr1153-115","21142","29561 21189 21723 21353 20122 29776 21332 21753 21347 21117 21357 29321 20321 21163 21528 21337 20725","2017-02-16","2017","2"
"hr1154-115","20963","21522 21551 21519 29777 21376 21106 20139 29587 21512 21328 21109 21184 21165 21523 20124 39304 20925 21558 21162 21167 29375 21733 29539 20926 21188 21557 21164 21137 21131 21742 21546 29368 21360 20756 14066 21539","2017-02-16","2017","2"
"hr1155-115","20915","29701 21701 21171 21352 21705 20357 29588 21198 21180 21513 20748 20344 21555 10713 15019 21547 21350 15410 29710 21334 20526 29571 21189 20727 21316 20518 21720 21722 21191 20305 21559 21124 29337 20907 21303 21726 20712 21335 29769 20325 29908 15431 20508 20720 29504 20119 21344 29729 21168 21342 21526 21525 21738 29903 29741 29127 20920 21370 15438 21540 21743 20715 29317 29346 29911 21326 20944 14657 20731 21300 29768 20729 21528 20754 15124 21330 20726 20723 21521","2017-02-16","2017","2"
"hr1156-115","29143","21522 21700 21551 21702 21333 15085 21705 20758 21354 21193 21331 21132 20355 21513 20356 21710 21758 20344 21305 21711 21547 21350 21106 20533 20139 21189 21714 21184 21718 21182 20518 20304 21721 21722 21103 21191 21139 20352 21514 21724 21503 21349 29573 21162 20755 21515 21552 21313 21734 21348 21557 21355 20948 21356 29127 21347 20528 21131 21546 21105 21123 14657 29759 15445 21745 21163 29572 21307 21366 21543 21330 21351 21364 21108 21135","2017-02-16","2017","2"
"hr1157-115","21140","NA","2017-02-16","2017","2"
"hr1158-115","21167","21522 21701 21352 20357 21520 29588 29777 21329 20340 21376 21358 29550 21172 20147 21345 20952 20706 29587 31101 20526 29561 21316 21716 20518 20941 21502 21721 21165 21523 20925 20519 21724 21503 21550 20915 21162 39305 21353 15029 21542 21371 21561 29769 21128 21562 29908 20720 21313 20119 21736 29729 21168 21526 21177 15616 21148 20920 21370 20528 21524 20536 21164 21137 21544 20343 29759 21102 15444 21373 21541 21163 29368 20946 29901 20130 20934 20754 20342 15446 21337 20750 21351","2017-02-16","2017","2"
"hr1159-115","21368","21196 21198 21354 21712 21512 21334 20959 20316 21714 21566 21716 39304 29337 21129 29375 20704 20508 21734 21525 20705 20528 20909 21164 21540 15621 21131 15634 21743 15445 21746 21541 21306 21365 21330 20504 21360 21539","2017-02-16","2017","2"
"hr116-115","20709","20533 21347 21746 21111 20756","2017-01-03","2017","2"
"hr1160-115","21368","29588 21548 21334 21720 20519 21726 20915 29375 21340 15431 29504 21341 21188 21342 15616 29127 21101 21540 20731 21111 29378 21521","2017-02-16","2017","2"
"hr1161-115","21128","21519 21329 21512 21328 21109 21562 21537 29718 15446","2017-02-16","2017","2"
"hr1162-115","21505","21701 21702 21704 21376 29323 20748 20344 21323 21555 21305 21547 20108 21109 21718 20304 21324 20958 21717 21149 21369 20915 29546 21353 21140 29375 21340 21302 20136 21507 29539 21735 20703 21188 21525 21361 21356 21315 20920 20528 15438 20954 21559 21192 20910 21546 21123 20731 15444 21746 21541 21367 29901 21307 21330 21509 20756","2017-02-16","2017","2"
"hr1163-115","21340","21522 21519 21106 21139 21149 29769 21341 14263 21739 21148 21370 21741 20726 20750 21521","2017-02-16","2017","2"
"hr1164-115","20704","21522 21516 21196 21700 21551 21701 21702 21171 20758 21527 20351 21520 21519 21548 29760 21553 21331 20709 21132 21708 20355 21376 29323 21513 29550 20906 21323 21565 21555 21305 21547 21350 20139 21512 21109 21318 21179 20959 20316 21560 21174 21714 21531 15603 21715 21184 21716 21717 21718 21182 21321 20304 21719 21720 21721 21165 20527 39308 21103 21723 29762 20962 21559 21721 20925 21139 21149 29337 21514 21503 21349 21725 20963 21550 21558 21162 21727 29546 20738 21353 21542 21561 20325 21128 21505 21731 21302 20929 29539 21150 21515 20926 21537 20532 21170 21735 20530 20903 21736 20522 21188 20535 21501 21348 21168 21342 21332 21557 21355 20346 21177 21753 21148 15454 21500 20924 20337 21356 21347 20528 21549 21164 21540 21359 20947 21131 21742 15634 20715 21117 21357 21544 29321 21546 21326 21105 21123 29759 14863 21373 15445 21745 21541 21163 21747 21749 29572 20130 21111 21528 20342 21307 21337 20725 29932 21543 21330 21509 20504 21360 21116 21364 20138 20756 21135 21317 21521 14066 21539","2017-02-16","2017","2"
"hr1165-115","15431","NA","2017-02-16","2017","2"
"hr1166-115","21150","NA","2017-02-16","2017","2"
"hr1167-115","21552","21527 20748 21731 20535 21743 29346","2017-02-16","2017","2"
"hr1168-115","15612","21520 21180 20706 29109 21529 15603 21124 21140 20929 21313 20122 29729 15616 20920 21370 20904 21741 20343","2017-02-16","2017","2"
"hr1169-115","20932","20344 21305 21309 15410 20727 21324 20305 21303 20107 21372 29769 29393 21341 20122 29729 20537 29903 15616 21739 20337 21370 21311 15444 29768 21746 21111 14066","2017-02-16","2017","2"
"hr117-115","20355","NA","2017-01-03","2017","2"
"hr1170-115","21501","21700 21551 21318 21179 21514 21500 20909 29759 21543 21317","2017-02-16","2017","2"
"hr1171-115","21525","21522 21545 21506 21701 21171 21352 20758 21527 29588 21548 29777 21308 20340 21709 20757 20356 20708 29550 20955 21172 21375 20147 20748 20344 21345 21555 10713 21305 21711 20501 21547 21350 21712 29717 21328 15410 21334 31101 20959 21560 20727 21531 15603 29312 21316 21566 21716 21718 20518 20941 21502 20958 21165 21722 21103 21723 21523 20124 20305 21559 29337 21369 21187 20519 21349 21303 20963 21162 20712 21727 29546 21353 21542 21140 21371 21335 21368 29769 29375 20325 21340 20136 20755 21530 21732 15431 21507 20508 20720 29504 21313 20926 21341 20932 21537 21344 20538 20122 29729 21342 21738 14263 15616 21739 21361 21148 29741 31103 21315 29127 20920 21370 15438 21741 21540 21137 15634 21743 21117 29317 20329 29346 20343 20104 21326 20944 14657 29759 21102 20134 14863 21746 21541 21163 21747 21306 21312 20946 21111 20934 20754 20342 21307 21366 20726 20504 21538 21118 20756 21108 20723 21521 21539","2017-02-16","2017","2"
"hr1172-115","15616","29588 21198 20955 21172 29925 29717 20108 29109 31101 21504 29571 29561 20727 20519 20907 21303 15029 29769 29908 15033 15431 29377 14263 29741 20920 21370 20904 39307 21102 15444 20310 29901 20754 29106 20750","2017-02-16","2017","2"
"hr1173-115","21177","29588 21180 21358 20955 15019 21512 15410 20727 29312 20305 21303 21726 20915 29546 21368 29769 20325 21340 15431 21313 21341 20122 29729 21168 21355 20346 29903 14263 15616 21315 29127 29346 20343 29911 20731 20729 21373 21746 20934 15124 20726 20723 21521","2017-02-16","2017","2"
"hr1174-115","15616","21555 15410 20712","2017-02-16","2017","2"
"hr1175-115","20924","21700 21555 21750 21346 20915 21167 20909 21745","2017-02-16","2017","2"
"hr1176-115","20920","21180 21140 20756","2017-02-16","2017","2"
"hr1177-115","21524","NA","2017-02-16","2017","2"
"hr1178-115","20909","21516 21551 21171 21704 21527 20351 21553 21193 20709 21510 21132 29550 21758 21564 21318 21179 21174 15455 21184 21182 20304 21719 21721 20527 39308 21103 20124 20962 21191 21559 21721 21139 21149 20352 21514 21349 21727 29546 20738 21561 20325 21125 21302 20704 21515 20532 21170 21348 21332 21753 21148 21500 21356 21549 20947 21131 15445 20725 21317","2017-02-16","2017","2"
"hr1179-115","21359","21522 29701 21516 21196 21700 21702 21705 20351 21520 21553 21354 29323 20356 29550 20344 20531 21305 21350 21109 21174 21184 21182 20304 21751 29762 21559 21139 21149 21725 29143 29546 21561 21505 21515 20532 20903 21188 21348 21557 21753 20307 20948 21148 20337 21356 21347 21164 14854 21131 21117 21544 21105 21123 21373 21367 20130 21528 21307 21330 21360 21563 21364 20138 21317 14066","2017-02-16","2017","2"
"hr118-115","20355","NA","2017-01-03","2017","2"
"hr1180-115","21192","21193 21376 21555 21717 20521 39308 21559 20916 21501 20947 21131 29759 20729 21745 21541 21360 20138","2017-02-16","2017","2"
"hr1181-115","20947","20758 20531 21714 29759 21351","2017-02-16","2017","2"
"hr1182-115","20301","20528","2017-02-16","2017","2"
"hr1183-115","21311","29588 21305 20958 21303 29903 21739 21315 21370 20904 21300","2017-02-16","2017","2"
"hr1184-115","29346","20340 15616","2017-02-16","2017","2"
"hr1185-115","20343","21358 15029 29729 29741 21370 15444","2017-02-16","2017","2"
"hr1186-115","20343","21358 21529 15029 20720 29729 20522 29127 21370 15444","2017-02-16","2017","2"
"hr1187-115","14657","20757 20952 15603 21716 21718 29337 29769 20720 29504 20537 15616 31103 20705 21370 15438 21747","2017-02-16","2017","2"
"hr1188-115","14657","29323 21718 20304 39308 21344 20731 20946 21521","2017-02-16","2017","2"
"hr1189-115","29134","29777","2017-02-16","2017","2"
"hr119-115","20355","NA","2017-01-03","2017","2"
"hr1190-115","21102","21329 21376 21316 29573 21371 21368 29769 29776 14263 20343 20731","2017-02-16","2017","2"
"hr1191-115","14863","21129 29729 21360 21118","2017-02-16","2017","2"
"hr1192-115","14863","29701 21700 21551 21702 21705 21527 20351 21354 21510 21132 20355 21328 21174 21531 21184 21178 21182 20521 20304 21165 20124 20962 21559 21139 21149 20352 21514 21724 21503 21346 21142 21162 21727 29546 21561 20704 21515 20926 21734 21557 21177 21753 20948 21148 20337 21347 21164 21192 21131 21742 20715 21357 21544 21546 21367 21337 21360 21116 21351 20138 21135 21317","2017-02-16","2017","2"
"hr1193-115","21528","NA","2017-02-16","2017","2"
"hr1194-115","21118","21545 21110 21352 29339 21706 21707 20340 20757 20733 20147 20517 39301 10713 29587 29717 21713 20727 21566 20941 20529 29337 29573 21343 39305 20712 21371 21729 21530 21732 29778 15431 21552 21736 29776 20537 15616 31103 21554 21137 29346 20321 39307 21102 29368 21365 29106 21538","2017-02-16","2017","2"
"hr1195-115","21539","NA","2017-02-16","2017","2"
"hr1196-115","21539","21305 20530 20948 21347 20528 15621 21105 21300 20138","2017-02-16","2017","2"
"hr1197-115","20108","NA","2017-02-16","2017","2"
"hr1198-115","20108","NA","2017-02-16","2017","2"
"hr1199-115","29741","NA","2017-02-16","2017","2"
"hr12-115","15431","21545 21506 21703 21110 21352 21304 21554 29339 29588 21706 21198 21180 21548 29777 21707 21308 21329 20340 29919 21709 20757 21358 20708 21362 20955 21172 21375 20733 20147 20517 39301 20748 20952 10713 21711 20501 20706 21712 29925 29587 21309 29717 20108 15410 29710 21334 29109 21713 21504 20959 21529 29561 20727 15603 29312 21715 21316 21566 20749 21321 20941 21324 21502 20958 21754 21722 20529 39304 20305 29348 21124 29337 21369 20519 20907 14873 21303 29573 21726 21343 39305 20712 15029 21140 21371 21335 21728 21729 21372 21368 29769 21730 21340 21756 20136 20145 29908 21530 21732 29778 15033 21507 20720 29504 21313 15612 21341 20932 20119 29379 21344 20538 20122 21736 29729 20702 29776 21342 20537 21761 21525 29377 29903 15616 14263 21536 15616 21739 21361 15454 21740 29741 31103 15448 20705 21315 20920 21554 21370 20904 15438 20954 21741 21540 21137 21743 29317 20329 29346 20343 20329 20724 21762 29911 20104 21326 20944 20321 39307 29134 21102 20731 29707 20542 15444 29768 21746 20762 21747 21306 20310 21312 29368 29901 20927 20934 21314 21365 21366 29378 15124 20504 21538 20750 21118 20723","2017-06-23","2017","2"
"hr120-115","20355","21551 20527 21103 21139 15445 21360","2017-01-03","2017","2"
"hr1200-115","29759","21522 29701 21516 21196 21333 21352 20351 29777 21193 21331 21132 21708 21376 20757 21513 20733 20517 20906 20748 20344 21323 21555 21106 21328 21179 20727 15603 21750 21184 21178 21182 20518 20941 21720 20958 20527 39308 21723 21559 20916 20925 29337 21514 21503 21346 20915 21162 21727 21167 21128 20720 21150 21515 21313 29393 21341 29729 21188 20702 21168 21332 21557 21355 21738 21556 15616 20307 21148 21740 21347 20528 15438 21164 14854 21131 20910 21117 21544 20329 29346 20343 14657 21102 20134 21163 20946 29572 20342 21365 21563 21364 21118 20138 20756 21108 20723 21135 21317 21521 14066","2017-02-17","2017","2"
"hr1201-115","21328","20906 21716 39308 21559 21162 21140 21167 21128 20508 20535 20924 15621 21357 29321 21311 21105 14657 29759 29718 15445 20946 20342","2017-02-17","2017","2"
"hr1202-115","21124","21324","2017-02-17","2017","2"
"hr1203-115","14657","21700 21702 21705 21189 21174 21531 21727 21192 21546 21317","2017-02-17","2017","2"
"hr1204-115","21163","21516 21196 21551 21333 21352 20351 21519 21329 21345 21555 21547 21350 21328 15410 21179 21718 21182 21722 21103 20962 21303 20738 21353 21542 21167 21368 20755 21757 21341 21342 21526 15616 20337 20920 21524 29759 20134 21300 21541 21306 20130 21528 20342 29378 21337 20725 21330","2017-02-17","2017","2"
"hr1205-115","21328","21522 21506 21333 21703 21110 21352 21304 21198 21519 21548 29777 21308 20355 21329 21376 29323 29919 21709 20757 21358 20955 21172 21375 20748 20344 21565 21555 20952 10713 21305 20501 21547 20706 21712 20533 29587 21309 29717 20108 15410 29109 31101 21713 21109 20526 21504 20959 20316 21529 21560 29561 15455 15603 29312 21316 21716 21718 20749 21321 20941 20958 20527 21722 21723 21523 39304 20305 20916 20925 21149 29337 20519 21724 20907 21346 21303 20963 21726 21727 29546 21353 15029 21542 21140 21371 21335 21728 21372 21368 29375 21128 21340 21756 20929 20136 20145 21530 29778 21507 20508 29539 20720 29504 21313 15612 20932 20119 21344 31102 20538 20122 21736 29729 21188 20702 21168 21342 21332 21525 21355 21738 20346 29377 29903 21536 15616 21739 21361 15454 21740 29741 20705 21315 29127 20920 21370 20528 21524 20904 20909 15438 20954 21741 21540 21137 14854 29317 29321 21311 20329 29346 21744 20343 20724 29911 20104 21326 39307 20731 29707 29718 20134 21300 20542 14863 21746 20762 21541 21163 21747 21306 20310 21312 21748 20946 29901 21111 20927 20934 21508 20754 20342 21307 21314 21365 15124 29932 20504 21538 20750 20756 20723 21521 14066 21539","2017-02-21","2017","2"
"hr1206-115","21332","21516 21702 21352 21331 21329 21376 21709 21358 20955 21172 20748 21555 20952 10713 21305 21350 21334 21318 20959 21529 20727 15603 21716 20304 21720 20958 21165 20124 21149 29337 21369 21514 20907 21346 20107 29546 21542 21371 21368 29375 21302 20145 20508 29539 21313 20538 29729 21348 21168 20537 20705 21347 21370 20528 21524 20954 21741 21540 21192 29346 20343 20104 21123 14657 21541 21163 21306 21312 29901 21307 21365 21543 20756 20723 21317 21521 21539","2017-02-21","2017","2"
"hr1207-115","20533","21700 21551 15085 29760 20355 20356 21362 20531 20139 29571 21184 21182 20527 21722 29762 20529 39304 20352 21550 29573 39305 29143 20532 20530 21361 20948 20528 21549 29759 15445 29572 21365 21366 21360 21364","2017-02-21","2017","2"
"hr1208-115","20533","21700 21551 15085 29760 20355 20356 21362 20531 20139 29571 21184 21182 20527 21722 29762 20529 39304 20352 21550 29573 39305 29143 20532 20530 21361 20948 20528 21549 29759 15445 29572 21365 21366 21360 21364","2017-02-21","2017","2"
