"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr3585-118","21761","21368 21307 21102 21508","2023","2"
"hr3586-118","15616","NA","2023","2"
"hr3587-118","21951","21307 21749","2023","2"
"hr3588-118","21954","21986","2023","2"
"hr3589-118","21955","21304 29588 21198 21986 21749 21308 21986 21749 21358 21906 20708 20955 20733 20952 21749 29109 21504 29571 21715 21566 21321 21922 21749 21754 21726 20712 21728 21368 29778 21749 21507 21944 21749 20122 29729 21747 21749 21749 21749 29903 15616 21949 21315 20920 21370 21954 21749 21762 29911 21307 21312 21975 21749 21978 21979 21314 21538 21307 21118","2023","2"
"hr359-118","21717","20329","2023","2"
"hr3590-118","21544","NA","2023","2"
"hr3591-118","21544","21759 21905 21307 20521 21302 21986 21307 21959 21307","2023","2"
"hr3592-118","21964","21900 21704 21706 21198 21307 20757 20708 21986 20952 21986 21915 21749 29571 21718 21723 21934 21140 20145 21749 21749 21749 20535 21749 21740 21749 21953 21741 21307 21311 21749 29759 21749 29901 21974 21980","2023","2"
"hr3593-118","21968","21709 21523 20927","2023","2"
"hr3594-118","21367","NA","2023","2"
"hr3595-118","21367","NA","2023","2"
"hr3596-118","21198","21545 21749 21554 21706 21986 21749 21749 21749 20955 20733 20706 21749 29717 21915 21504 21502 20529 20305 21931 21749 29573 21307 21726 20712 21140 21340 29778 20119 21944 21749 21342 20537 15616 21950 20920 21370 21955 21307 21762 20104 21746 21972 21312 29368 21975 21749 21978 21538 21118","2023","2"
"hr3597-118","21367","NA","2023","2"
"hr3598-118","21367","NA","2023","2"
"hr3599-118","21307","21900 21307 21749 21358 21986 20706 21749 20316 21986 21917 21715 21718 21717 21934 21749 21730 21749 21749 21938 21939 21986 21749 21556 21951 21986 21953 21749 21749 21965 21749 21746 21966 21307 21749 21977 21307 20504 21763","2023","2"
"hr36-118","21700","21701 21986 21750","2023","2"
"hr360-118","21945","NA","2023","2"
"hr3600-118","21358","21545 21900 29339 21749 21308 21749 21307 21986 20757 20322 20955 20748 21910 21749 21912 21915 21718 21749 21922 21722 21723 20305 21930 21339 29573 21749 20712 21140 21368 21937 21730 21340 21749 20145 29778 21749 21507 21749 21749 21761 21749 21525 21307 21536 15616 21307 21749 20104 21964 20310 29368 20927 21749 21508 21978 21538 21983 21307 20756","2023","2"
"hr3601-118","21358","21900 29339 21308 21749 21986 20757 21749 21749 20322 21906 20955 21172 20748 20501 21910 21912 21915 21179 21749 21718 21723 20305 21931 21339 29573 21749 21140 21937 20145 29778 21939 21507 20119 21749 21749 21761 21749 21525 21536 15616 21740 20329 21749 21762 20104 21964 21746 21749 20927 21749 21978 21314 21749 21365 21538 21983 21763","2023","2"
"hr3602-118","21749","21701 21986 21307 21749 21749 21307","2023","2"
"hr3603-118","21912","21905 21986","2023","2"
"hr3604-118","21307","21912","2023","2"
"hr3605-118","20305","29588 21986 20955 21749 21715 21718 21922 21307 15616 31103 21315 21307 21749 20310 21978","2023","2"
"hr3606-118","20305","21986 20322 20955 21749 21715 21718 21922 29778 21307 15616 21307 21749 21749 21978","2023","2"
"hr3607-118","20305","21986 20955 21749 21715 21718 21922 15616 21749 21978","2023","2"
"hr3609-118","21945","21938","2023","2"
"hr361-118","21945","20322 21908 21911 21307 21717 21926 21162 21167 21749 20926 21307 21307 21970 21307 20756","2023","2"
"hr3610-118","21950","29588 21986 21986 20757 21749 21362 20955 21715 21566 21749 21921 21749 20529 20305 21931 21749 21307 21726 20712 20145 29778 21749 20538 20122 29729 21342 20537 29377 15616 21949 15454 21740 21370 21955 21749 21741 21762 29911 29768 21749 21312 21975 21749 21314 21538","2023","2"
"hr3611-118","21740","29701 21701 21903 21304 21554 21705 20709 21510 21905 21749 21749 21749 20952 21749 21911 21307 21718 21103 21749 21749 21307 21167 21561 21307 21562 20704 21749 21507 20530 21749 21946 21986 21526 21307 21307 21559 21956 21105 21747 21749 29901 20927 21307 21351 21364 20138","2023","2"
"hr3612-118","21961","21551 21705 21986 21307 21749 21513 21758 21749 21911 21307 21986 21559 21139 21757 21307 21749 21356 21986 21749 21971 21360","2023","2"
"hr3613-118","21962","21162","2023","2"
"hr3614-118","39307","21307 21740 21307","2023","2"
"hr3615-118","21508","20322 21749 21749","2023","2"
"hr3616-118","21978","21900 21701 21749 21749 21910 21749 21718 20305 21728 21340 21749 21986 15616 21749 20104 14863 21749 20927 20934 21538","2023","2"
"hr3617-118","21538","21545 21352 21749 20757 21749 20733 20517 21749 29717 21931 21339 21749 29778 21749 29729 29776 15433 21948 15616 21950 21749 21554 21955 21102 29368 21975 21365 29106","2023","2"
"hr3618-118","21364","21718 21723 21749 21118","2023","2"
"hr3619-118","29911","21749 21749 21529 21919 20305 29573 20712 29504 20538 21342 15616 21370 21749 20927 21975 29378 21307","2023","2"
"hr362-118","21945","20322 21911 21749 21970","2023","2"
"hr3620-118","29911","21706 21749 21749 20955 21529 20305 29573 20712 29504 20538 21342 15616 21749 20927 21975 29378 21538 21307","2023","2"
"hr3621-118","29911","21749 21749 21529 20305 29573 20712 29504 20538 21342 15616 21749 21975 29378 21307","2023","2"
"hr3622-118","29911","21749 21749 21529 20305 29573 20712 29504 20538 21342 15616 21749 21975 29378 21307","2023","2"
"hr3623-118","21979","21198 21339","2023","2"
"hr3624-118","21749","21749 21903 21759 21702 21132 21749 21986 21307 21307 21307 21749 21167 21952 21956 21744 21749 20927 21364","2023","2"
"hr3625-118","21198","21545 21749 21703 29588 21986 21986 21709 20757 20322 21906 21910 21309 21914 21504 21529 21749 21321 21749 21922 21749 21723 20305 21931 20519 21303 21307 20712 21340 29778 21749 29504 20119 21749 20122 21342 21749 21749 15616 21950 21740 20920 21370 21954 20954 21749 21762 29911 21749 21306 20310 21312 20927 21975 21749 20934 21977 20504 21538 21307","2023","2"
"hr3626-118","29368","21749","2023","2"
"hr3627-118","21702","21903 21719 21103 21307 21724 21557 21541 21981","2023","2"
"hr3628-118","21307","21910 21749 21723 21307 21749 21307 21964 21965 21966","2023","2"
"hr3629-118","20709","NA","2023","2"
"hr363-118","21557","21307 21353 21307 31102 21735","2023","2"
"hr3630-118","21749","21749 21749","2023","2"
"hr3631-118","21513","21934","2023","2"
"hr3632-118","20356","21551 21519 29323 21307 21346 20530 21307 21744 29759","2023","2"
"hr3633-118","20708","21701 21308 20305 21749 21749 21749 29504 21525 29377 21962 21102 21746 21749 20934 20504 21538","2023","2"
"hr3634-118","20748","21905 20757 21504 15616","2023","2"
"hr3635-118","21717","21516 21333 21905 21513 20748 21179 21178 21926 21307 21731 21307 21946 21948 21959 21123 21102 29368 20946 21563","2023","2"
"hr3636-118","21719","21705","2023","2"
"hr3637-118","21502","NA","2023","2"
"hr3638-118","21925","21551 21705 21749 21905 21986 21564 21307 21174 21749 21986 21103 21749 21757 21307 21307 21307 21749 21307 20909 21986 21367 29759 15433 21307 21360","2023","2"
"hr3639-118","21307","21900 21198 21749 21986 21513 21362 21749 21986 31101 21749 21718 21717 21723 21503 21986 21140 21937 21340 21749 21749 21307 21749 21307 21749 21761 21749 21749 21315 21749 21953 20920 21370 21964 21965 14863 21749 21966 21541 21749 21978 20756","2023","2"
"hr364-118","21367","NA","2023","2"
"hr3640-118","21307","20533 21749 21986","2023","2"
"hr3641-118","21307","NA","2023","2"
"hr3642-118","21749","21749 21510 21749 21749 21559 21724 21757 21307 21974 21749 21986","2023","2"
"hr3643-118","20755","21307 21556 21367","2023","2"
"hr3644-118","20755","21307 21705 20709 21132 20916 21307 21757 21307 21307 21367","2023","2"
"hr3645-118","21749","21749 21706 21986 21548 21749 21986 20757 21749 21749 21749 20733 39301 21749 21749 21749 21749 21749 29573 21749 21726 20712 21728 29778 21749 15433 20537 15616 21949 21950 21955 21749 21102 21307 21975 21749 21538 21307","2023","2"
"hr3646-118","21342","21749 21703 21352 29588 21706 21986 21308 21749 21986 20757 21906 20708 20955 20733 20748 20952 20706 21749 21915 29710 31101 29571 21917 21715 21566 21321 21921 21922 21749 21754 21723 20529 20305 21931 21307 21726 20712 21749 21140 21371 21368 21937 21340 20145 29778 21749 21507 20119 21749 20538 21749 29729 29776 21749 20537 21761 21525 21307 21749 29377 29903 15616 21949 31103 21749 20920 21370 21954 20954 20329 21762 29911 20104 21962 21102 29707 21749 21307 21312 21749 21975 21749 20934 21307 21978 29378 20504 21538 21763 21307 21118","2023","2"
"hr3647-118","21986","21900 21504 21718 21307 21749 21968 21969 20927","2023","2"
"hr3648-118","21525","21309 21367","2023","2"
"hr3649-118","21987","21704 20758 21986 21986 21749 21174 20305 21142 21749 21749 21307 21735 29729 21749 21749 21951 21307 21541 21307 21974 21978 21749 20756","2023","2"
"hr365-118","21367","NA","2023","2"
"hr3650-118","21740","21545 21749 21198 21986 21709 21930 21931 21507 29504 29729 15616 31103 20920 21741 21749 21962 21749 20934","2023","2"
"hr3651-118","21953","21749 21702 20758 29339 21308 21132 21749 21986 21709 20757 21358 20708 21362 21986 20955 21910 21914 21749 21749 21718 21749 21502 20958 21986 21723 21523 20305 21930 21339 21346 21749 21353 21749 21371 21728 21749 21372 21937 21730 21340 21749 29908 29778 21939 21749 21749 21307 21986 31102 21749 20537 21761 21525 21307 29377 15616 21948 21986 15616 21950 15454 21951 21986 21749 21307 20920 21370 20954 21741 21307 21544 21311 21749 20104 21749 21306 20927 21975 21749 20934 21508 21978 21749 21749","2023","2"
"hr3652-118","21307","21502 21741","2023","2"
"hr3653-118","20729","21307 20907 21731 21562 21307","2023","2"
"hr3654-118","14863","20758 21749 21726 21167 21730 20704 29778 29729 21749 21749 21953 21741 21307 21749 20104 21745 21966 21986 15433 20504 21360 20138","2023","2"
"hr3655-118","21306","21717 15616 21740","2023","2"
"hr3656-118","20927","21906 20748 20952 29717 21749 29710 21718 21723 20907 21140 21749 21507 29504 20119 21948 15616 21370 20909 21307 21311 21307 20104 21105 29707 21747 21975 21749","2023","2"
"hr3657-118","21749","21717 21749 21986 21554 21559 20329","2023","2"
"hr3658-118","21749","21701 21749 21749 21718 21723 21930 21749 20145 21749 20530 21986 21749 21986","2023","2"
"hr3659-118","21198","20955 20748 29710 21321 21921 20305 21728 29778 29377 15616 21749 21749 29378","2023","2"
"hr366-118","21312","20955 20344 21911 21915 31101 21718 21754 21723 21937 21307 21342 21987 20329 21749 21538","2023","2"
"hr3660-118","29741","21548 21308 29312 21749 29778 21749 29729 15616 15454 21538 21307","2023","2"
"hr3661-118","21307","20709 21307 21717 21307 21718 21167 21731 21749 20729 21986 21749","2023","2"
"hr3662-118","29717","21701 21554 29588 21198 21548 21749 20757 20952 21910 21307 21718 29573 21749 21937 21340 29778 20119 21749 21986 21307 20537 15616 20920 21954 21762 21745 21969","2023","2"
"hr3663-118","21526","29759 21986","2023","2"
"hr3664-118","21367","NA","2023","2"
"hr3665-118","21373","21700 20709 21749 21750 21307 21717 21307 21718 21760 21167 21731 21562 21307 21946 21307 21987 21105 20729 21745 21986 21971 21749 21307 21351","2023","2"
"hr3666-118","21351","21551 21513 21749 21307 21986 21307 21139 21307 21936 21749 21749 21749 21956 21541 21337","2023","2"
"hr3667-118","21351","29588 21717 21167 21307","2023","2"
"hr3668-118","21162","21749 21951 21953 21980","2023","2"
"hr3669-118","21516","NA","2023","2"
"hr367-118","20709","NA","2023","2"
"hr3670-118","21749","20758 20709 21307 20757 20708 20316 21714 21718 21307 21307 21749 21749 21749 21557 21749 21987 20909 21744 21307 21971 21981 21116","2023","2"
"hr3671-118","21304","21709 20757 21749 21303 20712 21368 21340 21749 29778 29903 15616 20927 20934 21978 21763","2023","2"
"hr3672-118","21704","21529 21142 21749 21372 21307 21526 21749 21965 21972 21749 21975 20725","2023","2"
"hr3673-118","21705","21749 21758 21719 21986 21139 21753 21749 21356 21986","2023","2"
"hr3674-118","20758","21307 20533 21309 29717 21714 21723 21307 21307 21987 31103 21744 29759 21746 21971 20946 21749 21980","2023","2"
"hr3675-118","21307","21103 21749 20704 21749 20903 21307 21556 21986 21749","2023","2"
"hr3676-118","21308","21931 21950","2023","2"
"hr3677-118","21308","21723 21747 21939","2023","2"
"hr3678-118","21749","21750 21717 21760 21562 21307 21946 20729 21351","2023","2"
"hr3679-118","21749","21900 21701 20757 21986 21718 20305 20712 21749 21986 15616 20927 21749 20342 21538","2023","2"
"hr368-118","20709","NA","2023","2"
"hr3680-118","20955","20322 20733 31101 21749 20529 21307 21726 21937 29778 21507 20119 21342 21749 29377 29903 15616 21962 21307 21312 21749 21749 21538","2023","2"
"hr3681-118","20955","21703 21304 21308 21709 21309 21504 29312 20958 21749 21754 21303 21749 21728 29778 21939 29504 21749 29377 29903 21954 20104 29707 21306 20310 21312 29901 29106","2023","2"
"hr3682-118","20517","21545 21703 21986 21749 21308 21986 21986 21709 21749 21906 21749 20955 20748 20952 21711 21749 21309 21914 21749 21915 21504 21529 21715 20958 21921 21749 20529 20305 21931 21749 20712 21749 21140 21728 21368 21730 29778 21507 20119 21749 21986 21944 21749 29729 21342 21525 29377 29903 21948 15616 31103 20920 21954 21307 21749 29911 20104 21962 21102 21749 21312 20927 21749 20934 21977 21978 29378 20504 21538 21763 21118","2023","2"
"hr3683-118","20748","21915 21179 21749 21178 21944 20321","2023","2"
"hr3684-118","21911","21704 29588 21711 21719 21162 21728 21749 21749 21307 21749 21949 21978 21749 21749 21749","2023","2"
"hr3685-118","21564","21986 21749 21986","2023","2"
"hr3686-118","21915","21900 21749 21529 21718 21307 21749 29573 20712 21749 21749 21307 21749 21307 21749 21554 21307 21307","2023","2"
"hr3687-118","21915","21307","2023","2"
"hr3688-118","29109","NA","2023","2"
"hr3689-118","21715","21703 20757 21749 21309 21921 29378","2023","2"
"hr369-118","21307","21986 21986 21307 21948 21749","2023","2"
"hr3690-118","21750","21749 31101 21919 21167 21562 21946 29741 29901 21307","2023","2"
"hr3691-118","21750","31101 21307 21311 21102 21971","2023","2"
"hr3692-118","21307","21757 21307 15433","2023","2"
"hr3693-118","21307","21749 21986 21307 20916 21749 21749 21749 21307 21986 14863 21541 21749 21986","2023","2"
"hr3694-118","21921","21986 21986 20757 21749 29109 21749 21504 21529 21749 20305 21749 29573 21726 20712 21728 21749 29778 21749 21507 20122 29729 29903 21536 15616 21949 21950 21370 21954 21749 29911 21975 21538","2023","2"
"hr3695-118","21749","21749 21749 20517 20712 15616 21978","2023","2"
"hr3696-118","21986","21554 21908 20952 21749 21191 21749 21749 21749 21986 39307 21966 21983 20756","2023","2"
"hr3697-118","20529","21986 21749 20708 20955 21566 21919 21726 21937 29778 21507 21342 21312 21975 21749","2023","2"
"hr3698-118","21931","21545 21900 21749 29339 21198 21749 21308 21749 21986 21709 21749 21749 20322 21906 20517 20748 21711 20501 20706 21749 21309 21749 21915 21321 21922 21723 20305 21339 21749 20712 21730 21340 21749 20145 29908 29778 21939 20122 21749 29729 21342 20537 21749 21525 15616 15616 31103 21315 20920 21554 21370 21954 21741 21307 21749 20104 20321 39307 29768 21746 21749 21312 29368 20927 21749 20934 21978 21538 21763 21307","2023","2"
"hr3699-118","21346","21365","2023","2"
"hr37-118","21700","21986 21750 21307","2023","2"
"hr370-118","21307","NA","2023","2"
"hr3700-118","21303","21709 20955","2023","2"
"hr3701-118","21749","20517 20537","2023","2"
"hr3702-118","21167","21545 21701 21759 21352 21554 20758 29339 21706 21519 21548 21905 21986 21709 21986 21513 21749 21358 20322 20708 21749 20955 21749 20501 21912 29109 31101 21714 21718 21178 21307 21986 21923 21754 21925 21723 21927 21930 21142 21749 29573 21986 21162 21372 21368 21730 21562 20145 29908 21749 20926 15433 21526 21307 21761 21749 21948 21740 21951 29741 21986 21953 20920 21554 21954 20909 20954 21741 20301 21307 20329 21744 21307 20724 21762 29911 21326 29759 21102 21964 14863 21966 21749 21969 21306 20310 20946 29901 21749 21977 21978 21307 21980 21981 20504 29106 21563 20756 21108","2023","2"
"hr3703-118","20755","21371","2023","2"
"hr3704-118","21749","21749 21749 21749","2023","2"
"hr3705-118","21749","NA","2023","2"
"hr3706-118","29778","20757 20712 21312","2023","2"
"hr3707-118","29778","20757 20712 29729 21312","2023","2"
"hr3708-118","21757","20322 21326","2023","2"
"hr3709-118","21507","21723 21749 21986 21975 21749","2023","2"
"hr371-118","21307","29701 21516 21700 21551 21903 21759 21702 21333 21986 21519 21307 21986 21513 21908 21758 21307 21565 21911 21174 21749 21749 21307 21749 20521 21920 21986 21103 21559 21927 20916 21139 21307 21749 21346 21307 21727 21936 21167 21561 21731 21562 20755 21757 21515 20926 21749 21307 21307 21526 21557 21749 21987 21556 21307 21500 21956 21959 21986 21961 21744 21367 29759 14863 21745 20946 21307 20725 21981 21351 21364 21108","2023","2"
"hr3710-118","21307","21749 21529 21749 21306","2023","2"
"hr3711-118","21986","21986 21749 21749 21986","2023","2"
"hr3712-118","21557","21749 21564 21307 21174 21986 21559 21749 21307 21749 21749 31102 21753 21749 20909 21959 21749 29759 21307 21971 21360","2023","2"
"hr3713-118","29903","21900 21749 21701 21749 21703 29588 21706 21198 21308 21749 21986 21709 21749 21749 20322 21906 20708 21749 20955 20733 20517 20748 20952 21711 21910 21912 21309 21986 21914 29717 21915 31101 21504 29571 21718 21919 20749 21321 21749 21502 20958 21921 21749 21922 21754 21723 20305 21930 21931 21934 21303 21749 21986 21749 21353 21749 15029 21140 21371 21728 21368 21937 21730 21340 20145 21749 29778 21939 21749 20538 20122 29729 29776 21749 21342 21986 20537 21749 21525 21307 21749 29377 21948 21536 15616 21951 29741 31103 21315 21749 21953 20920 21370 21954 21955 21749 21741 20329 21749 20329 21749 21762 20104 21326 21749 21962 21964 21965 21749 21746 21966 21972 20310 21312 29368 29901 20927 21749 21508 21307 21978 20342 21979 21980 21749 29106 21538 21983 21763 21307 21118","2023","2"
"hr3714-118","29903","20757 20955 21749 21987 39307 29759","2023","2"
"hr3715-118","21948","NA","2023","2"
"hr3716-118","21948","21749 21953 21307","2023","2"
"hr3717-118","21948","21307","2023","2"
"hr3718-118","21948","21706 21362 21372 20704 29504 21986 21307 21968","2023","2"
"hr3719-118","21948","21986","2023","2"
"hr372-118","21307","29701 21516 21551 21903 21702 21519 21307 21513 21307 21174 21749 21307 21986 21103 21559 21927 20916 21307 21749 21346 21307 21727 21167 21561 21731 20755 21757 20926 21307 21307 21526 21557 21749 21556 21307 21959 21986 29759 14863 21969 20946 21981 21351 21364","2023","2"
"hr3720-118","21948","21723 20704","2023","2"
"hr3721-118","21556","21554 21198 20757 21986 20733 20517 20748 20749 21749 20958 21749 20305 21749 21307 21749 29504 21307 21307 15616 21554 21955 29768 21747 21975 21983 21749","2023","2"
"hr3722-118","21749","20322 21749 21720 21749 20145 21749 21749 21307 21987 20909","2023","2"
"hr3723-118","21307","21910 21911 21723 21340 21749","2023","2"
"hr3724-118","21307","21307 21749 21986","2023","2"
"hr3725-118","21740","21709 21986 20501 21930 21939 21749 21749","2023","2"
"hr3726-118","21954","21198 20708 20706 21309 21718 15616 21315 21953 21746 21538","2023","2"
"hr3727-118","21954","20706 21718 15616 21746","2023","2"
"hr3729-118","21326","21342 15616 20920","2023","2"
"hr373-118","20521","NA","2023","2"
"hr3730-118","20729","21901 21701 21903 21333 29588 21307 21986 21749 21749 20501 21749 21749 21749 21749 21926 21749 21307 21724 21307 21557 21307 21749 21951 14854 21749 21307 21749 21749 21749","2023","2"
"hr3731-118","29768","21730","2023","2"
"hr3732-118","29768","21730","2023","2"
"hr3733-118","29768","21730","2023","2"
"hr3734-118","21745","20533 21749 21307 21307","2023","2"
"hr3735-118","21975","21749","2023","2"
"hr3736-118","20934","21901 21701 21307","2023","2"
"hr3737-118","21365","21900 21915 21749","2023","2"
"hr3738-118","21351","21912 21939 21987","2023","2"
"hr3739-118","21351","21554 21749 20955 21307 21372 21562 21946 21740 21102 20729 29901","2023","2"
"hr374-118","21719","21705 21307 21749 21749 21986 21103 31102 21307 21749 21307","2023","2"
"hr3740-118","21705","21749 21749 21103 21307 21307 21753 29759 21360","2023","2"
"hr3741-118","21307","21749 21702 21307 21705 21307 21132 21911 21174 21307 21749 21925 21103 21139 21307 21307 21307 21167 21302 21307 21526 21749 21360","2023","2"
"hr3742-118","21315","20916","2023","2"
"hr3743-118","21746","21968","2023","2"
"hr3744-118","21746","NA","2023","2"
"hr3745-118","21986","20107","2023","2"
"hr3746-118","20522","NA","2023","2"
"hr3747-118","20529","21749 21538","2023","2"
"hr3748-118","21307","21903 21519 21749 21307 21562 21749 20538 21307 21307 21556 21986 21740 21544 21980","2023","2"
"hr3749-118","21562","31101 21566 21307 21946 21740 29741 21326 20310 21749 21351","2023","2"
"hr375-118","21717","NA","2023","2"
"hr3750-118","21749","21986","2023","2"
"hr3751-118","21525","21140 21307","2023","2"
"hr3752-118","21536","20706 21718 21726 21140 21937 21340 29903 21954 21741 21749 21978","2023","2"
"hr3753-118","15616","NA","2023","2"
"hr3754-118","21356","21749 21749 21103 21749","2023","2"
"hr3755-118","21986","21308 21905 21358 21565 21915 21749 21934 21945 20920 21749 21962 21745 21978","2023","2"
"hr3756-118","21975","21749","2023","2"
"hr3757-118","21367","21103","2023","2"
"hr3758-118","21198","21901 21749 21717 21762","2023","2"
"hr3759-118","21554","21986 20517 21749 21309 21914 21915 21504 21718 21930 15029 21749 29778 20119 20122 20537 21525 29903 21949 21950 21953 21741 21749 21746 21977 21978 21538 21763 21307","2023","2"
"hr376-118","21717","NA","2023","2"
"hr3760-118","21749","21352 29339 21749 20757 20517 39301 21749 21749 21749 21931 21749 29573 21749 20712 21371 29778 21749 21749 29776 15433 21102 21307 21538 21307","2023","2"
"hr3761-118","20708","21749","2023","2"
"hr3762-118","20748","NA","2023","2"
"hr3763-118","21106","20124 21544","2023","2"
"hr3764-118","21307","21307 21749 21307 21360","2023","2"
"hr3765-118","21717","NA","2023","2"
"hr3766-118","21720","21749 21307 21526 21367 21541","2023","2"
"hr3767-118","21523","21749","2023","2"
"hr3768-118","21307","21545 29339 21198 21749 21749 21749 21923 21749 21368 21749 15616 21749 20920 21964 21966 21749 21978 21538 21749","2023","2"
"hr3769-118","21307","15029 20329","2023","2"
"hr377-118","21717","NA","2023","2"
"hr3770-118","21353","21986 21923 21559","2023","2"
"hr3771-118","21749","21749","2023","2"
"hr3772-118","20145","20748 21986","2023","2"
"hr3773-118","21749","21307 21986 21986 21307 21718 21307 21307 21723 21559 21749 21731 21749 21749 21307 21945 21749 21986 21557 21753 21744 14863 21969 21541 21749 21747 21749 21980 21986 20138","2023","2"
"hr3774-118","21749","21545 29701 21749 21196 21901 21700 21551 21701 21903 21759 21702 21333 21749 21304 21704 20758 29339 21519 21548 21749 20709 21510 21132 21749 21905 21749 29323 21986 21986 21513 21358 20708 21986 21749 21749 21908 20344 20501 21910 21911 21749 21912 21755 21986 21749 21749 21749 20316 21307 21714 21749 21749 21531 29312 21750 21749 21307 21307 21749 21307 21718 21178 21749 21749 20521 21321 21307 21749 21720 21502 21307 21986 21922 21307 21923 21749 21754 21307 21722 21925 21723 29762 21523 21926 21191 21927 21930 21139 21307 21760 20519 21724 21307 21346 21749 20107 21749 21986 21307 21749 21935 21353 21749 21561 21728 21749 21368 21937 21307 21731 21562 21749 21302 21749 21749 29908 21986 21749 21938 21757 21749 21939 21507 21515 29393 20926 21749 21749 21307 21749 21307 21307 21735 20530 21307 21749 20903 21749 21749 20522 20535 21749 21945 21946 21749 21307 21749 21986 21526 21557 21307 21307 21749 21761 21749 21525 21307 21749 29903 15616 21948 21556 21986 21536 21753 21749 21307 21749 21307 21740 21951 29741 21749 21356 21315 21307 21954 20909 20954 21559 21956 21959 21307 21544 21311 20329 21744 21749 21307 21749 20759 20104 21326 21749 21962 21749 29707 21965 14863 21745 21749 21746 21966 21968 21969 21986 21541 21970 21971 21972 21307 21749 21306 21749 21749 15433 20927 21749 21508 21307 21978 20342 21307 21980 21307 21749 21314 21365 20725 21981 20504 21360 21116 21351 21563 21763 21986 21118 20138 21108 21749","2023","2"
"hr3775-118","20537","15433","2023","2"
"hr3776-118","21948","21198 20757 21718 21754 21749 21749 21749 29377 21986 21315 21749 21749 21102 21749 21978 21749","2023","2"
"hr3777-118","21544","20709 21986 21504 20316 20958 21307 29776 29377 21948 21986 15616 21749 21971 29901 21307","2023","2"
"hr3778-118","20729","21554 21749","2023","2"
"hr3779-118","15433","NA","2023","2"
"hr378-118","21717","NA","2023","2"
"hr3780-118","20927","21304 20758 21519 21308 21986 20958 21931 21986","2023","2"
"hr3781-118","21191","21554 29588 21906 20748 31101 21718 20305 21931 21726 21730 29908 21507 29504 20119 20122 21948 15616 21951 21749 20920 20954 21956 29911 21964 21747 20927","2023","2"
"hr3782-118","21307","21701 21704 29588 21519 21910 21749 21307 21749 21307 21749 21927 21302 21986 21307 21749 21307 21307 21307 21986 21953 20329 14863 21986","2023","2"
"hr3783-118","21715","21703 21986 21749 21917 21718 21749 29504 21307","2023","2"
"hr3784-118","21717","29908 21307","2023","2"
"hr3785-118","20958","21986 21308 29573 20119 29903 21954 21307 21749 20104 21975","2023","2"
"hr3786-118","21930","NA","2023","2"
"hr3787-118","21562","21986 21566 21307 21372 21102","2023","2"
"hr3788-118","21701","20538 21762 21980","2023","2"
"hr3789-118","21948","NA","2023","2"
"hr379-118","21717","21307","2023","2"
"hr3790-118","21965","21900 21749 21706 21308 21986 21718 21339 21934 21372 29504 21986 20538 21986 15616 21740 21749 21953 20954 21307 21746 21975 21980 21749","2023","2"
"hr3791-118","21979","21304 20708 29109 21315 21749","2023","2"
"hr3792-118","20138","29701 21749 21900 21901 21700 21307 21701 21903 21759 21702 21333 21749 21704 20758 29339 21519 21548 20709 21132 21749 21986 21513 21749 21358 20708 21749 21749 20733 20501 21910 21749 21749 20533 21755 21914 21749 21749 21307 21986 21749 21750 21749 21307 21307 21749 21718 21749 21321 21307 21749 21307 21749 21307 21923 21749 21307 21925 21723 21523 21559 21927 20519 20907 21346 21142 21749 21749 21307 21749 21749 21749 21140 21561 21728 21937 21731 21562 21749 21302 21749 21749 21749 21938 21749 21507 21515 21749 21749 21307 21307 21986 20530 21307 20522 29776 21342 21945 21946 21749 21749 21986 21526 21307 21749 21761 21749 21525 21749 21948 21986 21536 21753 21749 21307 21307 15454 21951 29741 21749 21315 21307 21953 20954 21956 20329 21744 21749 21307 20104 21326 21749 21962 21749 29707 29910 14863 21745 21749 21746 21969 21541 21970 21972 21749 21306 21749 21749 15433 20927 21978 21980 21749 21337 20725 21981 20504 21360 21763 21307 21118 20756 21108 21749","2023","2"
"hr3793-118","21965","21315 20724","2023","2"
"hr3794-118","21749","NA","2023","2"
"hr3795-118","21952","21132 20757 21749 21962","2023","2"
"hr3796-118","21373","NA","2023","2"
"hr3797-118","21373","21740","2023","2"
"hr3798-118","21749","NA","2023","2"
"hr3799-118","21760","21307","2023","2"
