"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hconres311-111","39304","29942 29301 20507 15085 29702 29508 20351 29735 20943 29775 20523 29721 29777 20900 20355 20340 29350 29124 20306 20356 20761 20147 15092 20531 20501 20533 20139 20945 20350 20521 20941 20958 20319 29762 20124 15100 14828 29337 29763 20107 39305 29522 20755 20332 20522 20933 20535 29776 20513 29915 20346 29549 20950 15049 29101 29752 29505 14448 20120 20102 29709 20759 20321 14657 29759 29501 29718 20737 20542 15445 20741 15627 20131 15637 29921 29368 15446 29932 29525 20739","2010-07-30","2010","2"
"hconres312-111","20753","20123 20507 15085 29508 29339 20531 15455 20918 20518 20304 20319 20527 15420 20712 20325 29338 15431 29341 20953 20317 20353 20909 20505 20321 29759 29718 20946 20506","2010-07-30","2010","2"
"hconres313-111","29938","90327 20514 20917 20350 20759","2010-07-30","2010","2"
"hconres314-111","29312","29942 29316 29774 20306 15453 20108 29731 29313 29325 20958 20908 20305 29573 29564 15033 15431 29504 15612 14435 20538 20702 14256 29915 29149 29377 12036 15454 20705 20752 29317 20731 15444 20762 20310 29901 14280 20750 29309","2010-07-30","2010","2"
"hconres315-111","15634","29744 20542","2010-09-14","2010","2"
"hconres316-111","20336","20123 20728 15085 20357 15014 20539 20917 20356 15092 20906 20139 15455 20521 14824 20304 20319 20527 20352 20349 39305 29143 29546 15029 20325 20704 20755 29341 20926 20953 20503 20532 20522 29915 29549 20353 15454 29127 29752 20909 15634 29501 20737 20542 14863 20946 29524 29567","2010-09-14","2010","2"
"hconres317-111","20517","NA","2010-09-15","2010","2"
"hconres318-111","29778","20516 29731 20305 20712 29748 29915 29149 15619 29346 29911 14053 29309","2010-09-16","2010","2"
"hconres319-111","20356","20123 29132 29301 29940 29356 15085 20357 20351 29735 20101 21180 20523 29760 29777 20137 20355 15014 20340 20917 20746 20757 20906 20531 20706 20111 20960 20533 20139 20350 20316 20961 20717 29144 20727 20718 29745 29313 20143 20304 20958 20336 20701 20319 20527 29943 29762 39304 29348 14828 20352 29914 29380 29763 20963 20107 29573 20712 29143 29546 29375 20325 29338 20938 20704 29908 15033 14644 29539 20926 20532 20317 20530 20122 29315 20933 20535 20110 29549 20353 20307 20948 15049 20957 14675 29752 20135 20528 20954 29764 29771 14854 20301 20120 20910 20329 20329 20540 20525 29759 20731 20737 20134 15445 20946 29572 20927 20754 20342 20138 20756 13047","2010-09-22","2010","2"
"hconres32-111","29774","29312 29313 14256 29309","2009-01-28","2009","2"
"hconres320-111","15085","21180 20531 14644 20532 29776 29549 20752 20946 20750","2010-09-28","2010","2"
"hconres321-111","20736","NA","2010-09-29","2010","2"
"hconres322-111","20107","15100 29337","2010-09-29","2010","2"
"hconres323-111","20504","15000 29942 29940 29922 15005 29912 29339 20338 21180 20709 29919 20516 20733 20748 10713 20706 29925 20139 29587 29109 20959 29336 20316 20727 15603 29559 14824 29541 20941 20958 20701 20908 39304 20305 20716 29337 29380 20732 29923 20103 20129 29585 39305 20712 14430 29375 20115 20711 29748 20929 20136 29553 15033 15431 20508 20119 29379 14435 29744 20122 29729 20535 20358 29776 29149 20707 29549 29377 15616 29123 29741 15619 20117 20923 21115 20904 20954 13035 20752 15634 20715 29742 29346 20724 29911 20104 20914 20525 29134 29707 20542 14863 14053 20740 20310 20130 29730 20927 20934 20330 14280 29926 20138 14869 20723","2010-09-29","2010","2"
"hconres324-111","29760","NA","2010-09-29","2010","2"
"hconres325-111","29337","29912 20708 20748 10713 29587 20511 20959 14824 20305 29348 39305 15431 15616 20920 20504 29106 29309","2010-09-29","2010","2"
"hconres326-111","29524","29778","2010-09-29","2010","2"
"hconres327-111","20330","15005 29735 29775 20917 20757 20708 20517 20952 15019 29925 20108 29710 29731 29561 15603 2605 14824 29585 20915 39305 20712 20942 15431 29379 20532 14435 29744 15613 20933 29776 14256 29915 29149 15616 20904 20536 20752 29742 29317 20525 20321 29707 15628 15072","2010-09-29","2010","2"
"hconres328-111","10713","29940 20326 15092 20960 29717 20941 39308 15100 20103 39300 20712 20508 15438 14657 15445 29931","2010-11-15","2010","2"
"hconres329-111","14256","29327 20716 29564 14430 29744 20535 39307 20330 29309","2010-11-16","2010","2"
"hconres33-111","10713","2605 29733","2009-01-28","2009","2"
"hconres330-111","29339","20535","2010-11-16","2010","2"
"hconres331-111","29926","15000 29942 15005 21180 20748 20959 14824 29943 29318 29337 29380 29923 20129 29375 20136 15612 14435 29741 29742 29911 20525 29730 20504","2010-11-16","2010","2"
"hconres332-111","10713","NA","2010-11-17","2010","2"
"hconres333-111","29778","29940 21180 20539 20748 10713 29109 20959 20763 20727 15603 14824 20305 29380 20712 20122 29776 15616 15619 20904 13035 29317 29346 29134 20762 14053 29106 29309","2010-12-01","2010","2"
"hconres334-111","29905","NA","2010-12-15","2010","2"
"hconres335-111","15612","15005 15634 20342","2010-12-16","2010","2"
"hconres336-111","20904","NA","2010-12-17","2010","2"
"hconres34-111","20143","20101 29323 20952 20336 15420 20704 20317 20135 29742 20744 29524 29567","2009-01-28","2009","2"
"hconres35-111","20529","29942 29922 15005 29339 21180 29328 20340 29323 29919 20757 20708 20539 20733 20147 20517 39301 20748 20952 10713 20706 29587 20302 29717 29109 2605 29571 20717 20939 20763 20727 29745 2605 29313 29559 14824 20941 39304 20305 29348 20716 29337 29380 29763 29396 29923 20103 20129 29585 29573 39305 20712 15029 29564 29733 29748 20136 29778 15431 20508 29504 15612 14435 20538 29729 20933 20358 29776 20331 29915 20537 29149 29377 29903 15616 20950 29123 15619 20951 13035 20752 20102 29346 20343 29709 29911 20104 20321 39307 29134 20744 20542 15445 29703 14053 20740 20310 20931 29368 15072 20330 15124 20504 29106 20106 29383 14280 29926 29309 14066","2009-01-28","2009","2"
"hconres36-111","29715","15000 29922 20758 29328 20709 20952 20111 29925 15603 29337 39300 29573 29375 20711 20911 20503 29379 20933 20358 20341 20113 20120 29742 20542 15627 20504 29926","2009-02-03","2009","2"
"hconres37-111","14873","20952 20763 29149 15616 20330 14869","2009-02-04","2009","2"
"hconres38-111","15616","20952 29587 20316 20763 14873 20921 29149 20330 14869","2009-02-04","2009","2"
"hconres39-111","15616","20952 29587 20316 20763 14873 20921 29149 20330 14869","2009-02-04","2009","2"
"hconres4-111","29736","29127 20750","2009-01-07","2009","2"
"hconres40-111","29741","20928 20743 29942 29922 20338 21180 29721 29777 20719 20137 29323 29919 20746 20539 20952 10713 20960 29587 20108 29731 20939 20763 29362 29736 20701 29943 15100 20305 20734 20716 20349 29380 29396 29923 15029 29564 20704 20929 15431 29539 14435 29744 20122 20332 15613 29729 20328 20331 14256 14072 29903 20950 15619 20951 29127 20135 20954 20301 20910 15634 20102 29742 29346 20343 20502 29709 20744 20542 29768 14863 29703 15064 14053 15627 20740 15637 29901 20330 20726 20739","2009-02-04","2009","2"
"hconres41-111","20933","NA","2009-02-10","2009","2"
"hconres42-111","13035","29339 20757 20539 10713 29717 29559 29325 20941 20305 29348 29763 29573 39305 20712 29778 15431 20358 29776 15616 21115 20329 39307 29134 29368 20106 29383","2009-02-10","2009","2"
"hconres43-111","13035","29339 20757 20539 10713 29717 29559 29325 20941 20305 29348 29763 29573 39305 20712 29778 15431 20358 29776 15616 21115 20329 39307 29134 29368 20106","2009-02-10","2009","2"
"hconres44-111","13035","20733 20147 10713 29573 20712 15431 15613 15619 29106","2009-02-10","2009","2"
"hconres45-111","13035","29573","2009-02-10","2009","2"
"hconres46-111","13035","29325 29573","2009-02-10","2009","2"
"hconres47-111","15100","NA","2009-02-11","2009","2"
"hconres48-111","29911","15245 29940 29339 21180 29777 20719 29774 20708 20748 20945 20108 29710 29109 29313 14824 29380 20732 29923 29585 15029 29564 20942 29769 29778 29504 29379 20122 29729 29915 20537 29377 29903 29742 39307 29134 20731 15444 14053 20740 20750 29309","2009-02-11","2009","2"
"hconres49-111","39304","29701 20928 20123 90327 20743 29132 20736 20940 20728 29301 29938 20347 20507 29356 20509 29922 29702 29912 29508 20758 29339 29735 20943 20300 20101 20523 29721 20514 29713 29760 29777 20719 20900 20753 29328 20137 20313 20709 20355 15014 20340 29350 29323 20539 20917 20146 29919 20306 20516 20746 20757 20356 20919 29327 20326 20761 20147 20906 20344 20531 15453 20706 20111 20533 20139 29587 20302 29717 20511 20350 20526 29336 20316 14413 2605 20717 20939 15455 29144 29362 20718 29736 29745 20742 29559 20918 20518 20749 20521 29541 15413 20336 20345 20701 20319 29762 20124 20962 20529 15100 20916 14828 20913 20716 20925 29337 29580 20730 15420 20349 29914 29763 29361 29396 20963 39300 20915 39305 20116 29546 20738 20751 15029 14430 20942 29769 29338 20115 20902 20938 20333 20911 20921 20704 20929 20145 29522 29553 20755 20936 14644 15431 29341 29539 20720 29393 20926 20932 20953 14647 29349 20532 20905 20140 29744 20530 20903 20522 39316 29746 29315 20933 20535 20358 29776 20513 20328 20341 20331 29905 20110 20912 20700 15083 29915 29722 20346 29549 20353 20307 20950 14265 20948 15049 20957 15454 29741 14290 20924 20117 20951 14675 21115 29752 20135 20528 29384 20909 15438 20505 20113 29505 14448 13035 20125 20536 29764 20947 14854 20301 20120 15621 15634 20715 20102 29321 20329 29346 29939 20343 20724 20759 20922 20540 20914 20525 20321 29759 20744 20731 29718 20737 20134 29910 20542 14451 20729 14863 29519 20741 15064 15627 29360 20131 20931 29921 20946 29901 29572 29524 20130 20927 20342 15446 15124 29932 20726 20506 29525 20739 20138 20756 14869 14066","2009-02-12","2009","2"
"hconres5-111","29573","NA","2009-01-07","2009","2"
"hconres50-111","10713","29942 29777 20147 20748 29925 29313 20305 15029 29733 20938 15033 29379 20332 29729 29776 15619 29127 13035 20752 20947 29134 29309","2009-02-12","2009","2"
"hconres51-111","20130","20940 29938 29356 15005 21180 29323 20757 20952 29925 20945 29362 2605 29313 20941 15100 29380 39300 29573 29553 20508 20332 20328 29741 20117 20923 14675 20528 20540 20542 20342 20106 20138 29931","2009-02-12","2009","2"
"hconres52-111","29774","29940 29717 29710 29313 14824 20529 29744 20745 29377 15619 29911 20744 20310 29378 29309","2009-02-12","2009","2"
"hconres53-111","39305","29776","2009-02-12","2009","2"
"hconres54-111","14280","20144 29553","2009-02-13","2009","2"
"hconres55-111","29922","15000 20123 20743 20736 20728 29356 15085 20758 20357 20338 29137 20300 20101 20523 29721 20753 15014 20340 20144 20917 29919 20757 20356 20539 20517 15092 20906 20531 20952 20139 20350 20526 29336 20316 14813 15455 15603 20742 29313 20918 20521 14824 20304 20336 20319 39304 14828 15420 29380 29396 29923 20103 39300 20129 20107 29573 39305 29143 29546 29564 29375 20711 20333 20704 20136 20755 29341 20953 14647 20503 29379 20532 29744 20530 20332 29729 20522 29315 29776 20328 29903 15049 15619 29127 21115 29752 20528 20909 20505 29505 13035 14854 15621 15634 20715 29742 29321 20343 20502 20104 20540 20321 14657 29759 29707 29718 20737 20134 29910 20542 15445 29519 20310 29368 20946 20927 15072 29932 20106 20506 29715 29525 29309 29931","2009-02-23","2009","2"
"hconres56-111","29587","20708 29910","2009-02-23","2009","2"
"hconres57-111","29759","20123 20736 29328 20952 29336 20918 20518 15413 20336 39304 20925 15029 29564 20115 20704 29539 20532 20535 15616 20909 29505 29771 20947 20301 20343 20130 20342 29932 20506 14869","2009-02-23","2009","2"
"hconres58-111","20136","15245 20518 20103 15616 20724 20744","2009-02-24","2009","2"
"hconres59-111","29921","20357 29339 21180 29323 20144 20516 29327 20733 29731 20918 20143 20518 15413 20345 39308 20124 20916 20925 29361 15029 20325 20711 20333 20929 29522 29553 20755 20953 20903 20332 29729 29315 20331 20135 20125 20120 29501 20729 29519 20726 20750 14869","2009-02-24","2009","2"
"hconres6-111","29573","NA","2009-01-07","2009","2"
"hconres60-111","29762","20123 20743 20728 29301 29940 29356 15085 29702 29508 29339 20351 29735 20300 21180 20523 15010 29760 29328 20137 20313 20355 15014 29350 29323 29774 20356 20919 20949 15092 20344 20531 20952 20111 20139 29587 20511 29336 29362 14824 15413 20345 20527 29943 15100 20529 39304 15100 20305 14828 20925 20730 20713 20732 20129 20915 29564 14430 29375 20929 20136 29522 20755 29778 20936 15431 29539 20926 14647 20119 20503 20532 20937 20530 20332 15613 29729 39316 29315 29776 20513 20328 20341 29149 20707 20346 29549 20353 15616 20307 14265 29123 20117 20113 29505 14448 29764 20947 20301 20910 15634 20102 20724 29911 20104 29759 20744 29718 29910 14863 15445 29360 20131 15637 29572 15446 29932 20504 20138 14869 13047 14066","2009-02-25","2009","2"
"hconres61-111","15634","20758 15014 20503 20332 20117 20528","2009-02-25","2009","2"
"hconres62-111","29778","29940 21180 20340 20539 20733 29587 29717 20763 29337 29573 20712 29733 29748 20122 29776 29377 15619 29911 29134 15072 29106 20106 14280","2009-02-25","2009","2"
"hconres63-111","29778","29940 20757 20952 20727 29325 20305 29923 20103 29748 15431 15613 29729 29911 14053 29309","2009-02-25","2009","2"
"hconres64-111","14451","15245 20123 29132 29356 29339 21180 29777 20340 29327 20906 20531 20706 29717 20108 20727 20742 20918 20143 20701 20319 29318 20930 20963 20712 29546 20938 20333 20921 20704 20136 20145 20720 20317 20937 20522 39316 29746 29315 20535 20358 20110 20745 15049 29741 20920 29764 20910 15634 29709 20759 20744 20731 29768 15445 29703 15064 29705 15637 20754 29525 20138 20756","2009-02-26","2009","2"
"hconres65-111","13035","NA","2009-02-26","2009","2"
"hconres66-111","13035","NA","2009-02-26","2009","2"
"hconres67-111","13035","29328 29717 20941 20305 29573 20358 29776 15616 29368","2009-02-26","2009","2"
"hconres68-111","13035","NA","2009-02-26","2009","2"
"hconres69-111","29769","29940 20751 20537 12036 14675 29939 14657","2009-03-05","2009","2"
"hconres7-111","29573","NA","2009-01-07","2009","2"
"hconres70-111","29541","29701 20728 29137 20949 20111 29362 20521 20304 20336 20107 29143 20929 29522 29349 29315 29331 14675 29752 29505 15621 15634 29519 29524 20130 20342","2009-03-10","2009","2"
"hconres71-111","20125","20143","2009-03-12","2009","2"
"hconres72-111","20143","20123 20101 21180 20523 20355 15014 20146 20139 20316 20518 20304 20319 20527 39308 29546 20115 20704 20937 20522 20110 20117 20301 29501 20134 14863 15637 20138 20756 14869","2009-03-12","2009","2"
"hconres73-111","13035","29339 29328 20539 29587 2605 29559 20305 20712 15431 15619 20752 29346 15072","2009-03-16","2009","2"
"hconres74-111","29715","20743 29922 29339 21180 29328 15014 29919 20748 20952 20501 29925 29731 15455 20727 15603 14824 15413 20529 20305 29337 20713 20103 29585 29573 39305 29733 20711 29778 15431 20122 29729 20933 20341 29149 20707 14265 29123 15619 20525 20321 14657 20542 15072 20330 20106 14280 29525","2009-03-16","2009","2"
"hconres75-111","20147","NA","2009-03-17","2009","2"
"hconres76-111","20942","20943 20757 20708 20748 20952 20945 20941 15100 20734 20913 20930 20720 20937 20702 29915 20950 20951 29771 20922 20740 20927 20330 20750 20739","2009-03-19","2009","2"
"hconres77-111","29309","NA","2009-03-23","2009","2"
"hconres78-111","29940","29339 15014 20531 39304 29923 29769 29341 14675 29759 29519 29705 20506 29931 14066","2009-03-24","2009","2"
"hconres79-111","20147","29777 20517 39301 29559 20529 29337 15616 13035 29368","2009-03-24","2009","2"
"hconres8-111","29573","NA","2009-01-07","2009","2"
"hconres80-111","20713","15245 21180 2605 20329","2009-03-24","2009","2"
"hconres81-111","15245","29132 20507 15005 21180 29919 15410 29731 2605 29736 20100 29541 20319 20124 29337 29914 20713 20103 20107 20751 14430 29748 29379 20912 29149 12036 14675 15621 29742 14451 15064 13047 14066","2009-03-25","2009","2"
"hconres82-111","29368","NA","2009-03-25","2009","2"
"hconres83-111","29501","20123 20728 29356 20351 20137 15014 20539 20949 20531 20742 20100 20918 20319 20527 20107 29143 20738 20325 20902 20704 20755 20503 20117 29321 29718","2009-03-26","2009","2"
"hconres84-111","29567","20123 29301 20347 20338 20300 21180 20523 29721 29760 29777 20753 20313 29350 29323 20539 29919 20306 20531 15019 15453 20706 20111 99342 15455 29144 29362 20718 20518 20304 29541 15413 20319 20527 20124 29923 39300 20129 20107 20915 39305 29143 29546 14430 29769 20333 20929 20145 20755 14644 20317 20535 20110 29915 20346 15616 20353 20307 14290 20117 20909 20113 20125 29771 20947 14854 20540 29718 20134 20729 29360 15637 20946 29524 15446 20726 20138 13047","2009-03-26","2009","2"
"hconres85-111","15064","NA","2009-03-27","2009","2"
"hconres86-111","29573","NA","2009-03-30","2009","2"
"hconres87-111","15634","20758 20101 15014 20917 20757 20952 20501 20727 20518 15413 29762 39300 29573 39305 20115 20704 14435 20332 29149 29123 20117 29127 20528 29321 14863 20106 14869","2009-03-30","2009","2"
"hconres88-111","29360","20143","2009-03-30","2009","2"
"hconres89-111","29715","15000 29922 15005 29328 20748 29925 29571 15603 14824 15413 20529 20305 29337 20732 29923 20711 15612 20933 29149 29377 15454 15634 29911 20525 29707 14863 20504 14280","2009-03-30","2009","2"
"hconres9-111","29573","NA","2009-01-07","2009","2"
"hconres90-111","29541","NA","2009-03-31","2009","2"
"hconres91-111","29375","20529 29585 29733 29776 20537 13035 29346 15072","2009-04-01","2009","2"
"hconres92-111","15603","29132 29940 29922 15005 29774 20733 20108 20727 29313 29559 29325 14824 20305 29348 20716 29337 29923 20103 29748 29778 15431 29504 15612 29379 15613 29729 29149 29377 15616 15454 20904 20954 15634 29911 29134 14053 20310 20504 29309 29931","2009-04-01","2009","2"
"hconres93-111","29729","NA","2009-04-02","2009","2"
"hconres94-111","10713","20514 29760 29124 20917 20748 20531 20511 20727 29559 29325 20305 20916 29380 29923 29573 29546 29733 20115 29748 20145 29778 14435 20937 20122 29729 29149 15616 20536 14854 29911 29718 14053 15628 15637 20726 29525 29931","2009-04-02","2009","2"
"hconres95-111","20761","20328","2009-04-02","2009","2"
"hconres96-111","29561","20706 20727 15603 29742 29759 20744 14863 20342","2009-04-02","2009","2"
"hconres97-111","29564","29940 29731 14824 20305 20136 29778 29911","2009-04-02","2009","2"
"hconres98-111","29778","29940 21180 20340 29774 20516 20757 20539 20733 20147 20517 20952 29109 20763 29312 20958 20529 20305 29337 29380 20103 29585 29564 29748 15431 29379 20538 20122 29729 29915 15619 20920 29346 29911 20744 15444 29768 20762 20106 29309","2009-04-02","2009","2"
"hconres99-111","29744","20908 20305 20713 20135 20744","2009-04-02","2009","2"
"hjres1-111","39308","29701 20123 90327 20940 20728 29301 20347 29356 15085 29912 29508 20758 20357 20351 29735 29137 20300 29775 20101 20523 29721 20514 29760 20900 20753 20137 20313 20709 20355 15014 29350 29323 29124 20144 20146 20356 20919 29327 20949 20761 15092 20906 20344 20531 15019 20111 20139 20511 99342 20526 20316 20961 15455 29144 29362 20718 29736 20742 20100 20918 20143 20518 20521 20304 15413 20336 20345 20319 20527 29762 20124 20962 15100 14828 20925 29580 20730 20352 15420 29361 20963 39300 20107 29143 20116 29546 20738 20325 29338 20115 20333 20704 20929 29522 29553 20755 20936 29341 29539 29393 20926 20953 14647 20503 29349 20532 20905 20317 20703 20530 20903 20332 20522 39316 29746 29315 20535 29331 20331 29905 20110 20700 29722 20346 29549 20353 20948 20924 20117 29127 14675 29752 20135 20528 20909 20505 20113 29505 20125 20536 20947 14854 15621 20910 15634 20715 29321 29939 20759 20540 20914 14657 29759 29501 29718 20134 29910 20729 14863 15445 15627 20131 15637 29921 20946 29572 29524 20130 20342 15446 29932 29567 20506 29525 20138 20756 14869 13047 14066","2009-01-06","2009","2"
"hjres10-111","29573","20539 20535 29309","2009-01-07","2009","2"
"hjres100-111","20356","20344","2010-11-29","2010","2"
"hjres102-111","20357","20753 20949","2010-11-30","2010","2"
"hjres103-111","20356","20906","2010-12-09","2010","2"
"hjres104-111","29926","29922 20746","2010-12-15","2010","2"
"hjres106-111","20139","NA","2010-12-22","2010","2"
"hjres107-111","20139","NA","2010-12-22","2010","2"
"hjres11-111","20331","20123 29508 20351 20101 15014 29124 20526 29362 29736 20143 20336 20319 29361 20738 20325 20704 29349 20332 29746 29549 20924 29752 14854 20301 29519 29524 20342 15446","2009-01-07","2009","2"
"hjres12-111","29573","29132 20507 29356 29339 20351 29775 29328 20340 20757 20539 20733 20517 39301 20748 10713 29925 29717 20350 20143 20518 20941 20529 39304 20305 14828 29337 20732 29585 39305 29546 15029 29733 20942 20921 29778 15431 20538 29729 20110 20537 29549 29123 15049 20705 20904 29764 29317 20525 20321 29501 15444 29368 20934 15072 20504 20106 29383 14280 20739 20138 29309","2009-01-08","2009","2"
"hjres13-111","15029","15410 29325 20908 20519 29149 20343","2009-01-08","2009","2"
"hjres14-111","20135","20344 39300 20912 20909","2009-01-08","2009","2"
"hjres15-111","20135","NA","2009-01-08","2009","2"
"hjres16-111","20325","20909","2009-01-08","2009","2"
"hjres17-111","20528","NA","2009-01-09","2009","2"
"hjres18-111","14448","29922 15005 29588 29777 20719 29774 20748 20952 29925 29587 15410 29710 14413 2605 29571 20727 29312 29313 29325 14824 29943 20305 29380 20713 20732 29923 20103 29937 20129 20712 29564 20115 20136 29778 15033 29504 15612 29379 14435 29729 20328 20341 14256 29915 20537 20707 29377 29123 15454 15619 20920 20904 29742 20329 20724 29911 20104 29134 20744 20731 15444 29768 14053 29705 29901 14280 29926 29309 29931","2009-01-15","2009","2"
"hjres19-111","20319","NA","2009-01-15","2009","2"
"hjres2-111","20539","21180 2605","2009-01-06","2009","2"
"hjres20-111","29942","NA","2009-02-10","2009","2"
"hjres21-111","14813","10713 29325 20521 15413 29349 21115 14657 15445","2009-02-11","2009","2"
"hjres22-111","20914","20123 20509 29717 20916 29585 20115 20704 20508 20926 29349 29346 29911 29718","2009-02-12","2009","2"
"hjres23-111","20304","20123 29356 20753 20344 20531 20319 20963 20333 20704 29539 20317 20353 29572 20138 20756","2009-02-12","2009","2"
"hjres24-111","20538","29316 29143","2009-02-12","2009","2"
"hjres25-111","29316","29143 20538","2009-02-26","2009","2"
"hjres27-111","14066","NA","2009-03-03","2009","2"
"hjres28-111","29585","NA","2009-03-03","2009","2"
"hjres29-111","29585","NA","2009-03-03","2009","2"
"hjres3-111","20521","29701 20728 29508 20351 20753 20313 15014 20356 20531 20139 20100 20143 20304 20527 39308 20730 15029 20325 20704 29522 29341 20953 20503 29349 20530 20903 29315 20353 14290 20135 20528 20909 20505 15621 14657 29759 14066","2009-01-06","2009","2"
"hjres30-111","29585","NA","2009-03-03","2009","2"
"hjres31-111","29585","NA","2009-03-03","2009","2"
"hjres32-111","29585","NA","2009-03-03","2009","2"
"hjres33-111","29585","NA","2009-03-03","2009","2"
"hjres34-111","29585","NA","2009-03-03","2009","2"
"hjres35-111","29585","NA","2009-03-03","2009","2"
"hjres36-111","29585","NA","2009-03-03","2009","2"
"hjres37-111","14647","20123 29301 29356 20758 20351 29760 20753 15014 29323 20144 20949 20906 20143 20304 20319 39308 20124 20925 29361 20738 20325 20926 29349 20532 20332 29331 20110 29722 20353 20117 29752 29505 14854 20301 20759 20134 15445 29519 29524 20506 20756","2009-03-04","2009","2"
"hjres39-111","15634","20743 29301 29922 15005 20758 20137 29919 20356 29925 29336 20316 15603 2605 29559 20521 15413 20336 29923 29585 29564 20911 20704 15431 29379 20933 15454 15619 20715 20343 20724 20744 20741 20927 20754 20106 29715 20138","2009-03-09","2009","2"
"hjres4-111","20122","NA","2009-01-06","2009","2"
"hjres41-111","20728","20123 29301 29356 15085 29912 20351 20753 20137 15014 29323 20531 20139 15455 20742 20918 20521 20304 20319 20527 20352 29361 20107 29546 20325 20115 20704 20532 20903 20332 14290 29752 20135 20909 20505 20947 29501 20946 29567","2009-03-25","2009","2"
"hjres42-111","29361","29701 20123 90327 20940 20728 29301 20347 29356 15085 29508 20357 20351 29735 29137 20300 29775 20101 20514 29760 20753 20137 20313 20709 20355 15014 29323 29124 20539 20144 20356 20919 15092 20906 20344 20531 20111 20139 20511 99342 20961 15455 20718 29736 20742 20918 20143 20518 20304 20319 20527 39308 29762 20124 20962 15100 20916 14828 20925 29580 20730 20352 15420 20963 20107 29143 20116 29546 20738 20325 29338 20333 20704 29522 29553 20755 20936 29539 29393 20926 20953 14647 29349 20532 20703 20530 20903 20332 20522 39316 29746 29315 20535 20331 29905 20110 29722 20346 29549 20353 20307 20948 20924 20117 14675 29752 20135 20528 20909 20505 29505 20125 20947 20301 20910 15634 20715 29321 20759 20540 20914 29759 29501 29718 20134 29910 29519 20131 29921 20946 29524 20130 20342 15446 29932 29567 20506 29525 20138 20756 14869 14066","2009-03-31","2009","2"
"hjres43-111","20709","20503","2009-04-22","2009","2"
"hjres46-111","20523","29942 21180 29323 20344 2605 20742 29943 20305 20349 20713 29923 20103 20751 29564 14430 29733 29769 20538 20122 15613 29549 15454 29127 20737 14053 20726 20756","2009-04-30","2009","2"
"hjres47-111","29736","90327 29301 29912 29339 20351 29735 29137 20101 20514 20137 29350 20146 20746 20761 20531 29561 15455 29144 20742 20918 20143 20521 20336 20319 15100 20913 20349 20738 20751 29375 20902 20333 20704 20929 29522 20755 20936 20508 29539 20926 20953 29349 20317 29744 20530 20332 39316 29746 20328 20331 29905 20110 20912 15083 29722 20346 14072 20353 20924 20951 20135 20909 20505 14448 20125 29764 20947 20102 29718 20134 29910 14451 29768 14863 20931 29921 29524 20130 29567 20138 20756 14869 13047 14066","2009-04-30","2009","2"
"hjres48-111","14290","29356 14066","2009-04-30","2009","2"
"hjres49-111","29908","NA","2009-05-05","2009","2"
"hjres5-111","29134","NA","2009-01-06","2009","2"
"hjres50-111","20753","29701 90327 15085 29508 20351 15014 29350 20144 20531 20742 20918 20143 20319 20963 29143 29546 20738 20325 20333 20755 29349 20532 20317 20522 29746 29315 20535 29905 20110 29722 20353 20117 29752 20947 20301 20759 20134 14863 29519 15637 29524 20506 29525","2009-05-07","2009","2"
"hjres51-111","20527","29760 20753 20144 20918 20319 20963 20738 20704 20953 20532 29752 20528 20909 20910","2009-05-07","2009","2"
"hjres52-111","29938","15621","2009-05-20","2009","2"
"hjres53-111","15621","29938","2009-05-20","2009","2"
"hjres54-111","20753","29701 20123 20728 20347 29356 29508 20351 20101 15014 20539 20949 20531 20742 20918 20304 20319 20527 29143 29546 20738 20325 20333 20704 20755 20926 20532 20522 20535 20117 29752 20505 14854 29718 29519 29524 20342 20506","2009-05-21","2009","2"
"hjres55-111","14435","NA","2009-05-21","2009","2"
"hjres57-111","20342","20123 90327 20940 20728 29301 20347 29356 29508 20357 20351 29137 20300 20101 20514 20753 20313 20355 15014 29323 29124 20144 20146 20356 15092 20906 20344 20139 20511 20316 15455 20100 20918 20143 20521 20304 15413 20336 20319 20527 39308 29762 20124 14828 20730 20352 15420 29361 20963 29143 20116 29546 29375 20325 29338 20333 20704 20929 29553 20755 20936 14644 29341 29393 20926 29349 20532 20530 20903 29315 29331 29905 20110 29549 20353 20307 20948 20117 29752 20135 20528 20909 20505 20125 20536 20947 14854 20301 20540 14657 29759 29501 29718 20134 29519 15627 29921 29524 20130 29932 29567 20506 20138 13047 14066","2009-06-23","2009","2"
"hjres58-111","14873","20952 20763 29149 15616 20330 14869","2009-06-24","2009","2"
"hjres59-111","29360","20343","2009-07-09","2009","2"
"hjres6-111","29736","NA","2009-01-07","2009","2"
"hjres60-111","15005","15634","2009-07-13","2009","2"
"hjres61-111","29379","15000 20928 29940 20509 29912 15010 20719 29774 29919 20757 20147 20748 20952 29925 20533 29587 20108 29710 29109 2605 29144 20727 15603 29313 29559 29325 29541 20908 20529 29348 20349 20519 29380 20713 29923 29937 20129 29573 39305 20712 29564 20942 20115 29748 20145 29539 20720 29504 20935 20538 29744 15613 29729 20702 20358 14256 29915 29123 29101 29127 20920 20954 20752 29709 20724 29911 20525 29707 20542 15444 29768 20762 14053 20740 29730 20754 20330 29378 20504 20106 14280 29715 29309 20723","2009-07-21","2009","2"
"hjres63-111","20505","39300","2009-12-14","2009","2"
