"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr2991-116","20305","29717 15410 29571 20941 21726 15029 21340 21756 29908 29778 20122 15616 21370 21741 21746 21978","2019","2"
"hr2992-116","21935","21708","2019","2"
"hr2993-116","21167","21529 29561 21142 21985 21372 21756 21530 21526 21956 20946","2019","2"
"hr2994-116","20325","21103 21559","2019","2"
"hr2995-116","21939","21198 21709 21907 20108 21303 21937 21313 21315 21954 21960 21314","2019","2"
"hr2996-116","15431","20748 29337 20519 15029 21940 21313 29729 15616 21950 29741 29346 29911 21747 15124","2019","2"
"hr2997-116","20720","21506 21902 21329 15019 21909 21309 15410 21529 21531 21917 21918 21324 21719 21502 20958 21165 20907 20712 21542 21371 29375 20508 29504 20932 20530 20537 21525 21536 20948 31103 20954 20343 21964 21746 21163 21306 21314 21365 21366 14066","2019","2"
"hr2998-116","15612","21918","2019","2"
"hr2999-116","20932","21902 21701 21308 20340 20344 21305 21309 15410 31101 21718 21324 21502 20305 21928 21369 21726 21728 21368 21302 21756 20119 20122 20537 15616 21311 29768 20762 29901 21976 21508 14066","2019","2"
"hr3-116","15454","21900 21902 21110 21352 21554 29339 21706 21198 21329 21709 21358 20322 21906 20708 21362 20955 20517 20748 20706 21910 21712 20533 21914 29717 29710 20959 21529 29561 15603 29312 21715 21566 21918 21919 21321 20958 21922 21923 21722 29337 21931 20519 21932 21339 21343 21140 21372 21937 21340 20136 29908 21732 20720 21313 15612 20119 21344 20538 21944 20122 21736 29729 20702 29776 21342 20537 21761 21947 15616 21536 15616 21951 31103 20705 21953 21958 21311 29346 20343 20329 20724 21762 29911 20104 21326 21962 39307 21963 21965 29768 21746 21966 21972 21747 29901 21508 21978 21365 21366 15124 20504 20750 21983 21763 21118 20723","2019","2"
"hr30-116","20527","21901 21710 21106 21751 21103 20903 21556 21753","2019","2"
"hr300-116","20521","20355 20533 21103 29127 21969 21747","2019","2"
"hr3000-116","20903","21700 21551 21705 21519 21193 20709 21510 21708 20355 21305 21179 21174 21718 21719 21165 20527 21925 21103 20963 21562 21302 20704 21150 21348 21946 21526 21549 21956 20947 21961 21971 21543 21360 21984","2019","2"
"hr3001-116","21342","21110 21554 21707 21308 20322 20955 21375 20733 20108 29312 21715 21718 21502 20305 21726 29778 21939 21507 20508 15612 20119 21942 20537 29903 21948 15616 21315 21741 21540 21960 21311 20329 20724 29911 29707 29768 20762 21747 29378 29106","2019","2"
"hr3002-116","15616","NA","2019","2"
"hr3003-116","15616","20748 20909 21958","2019","2"
"hr3004-116","21950","21949 21955 29911 21975 21977","2019","2"
"hr3005-116","21315","21506 21703 21110 21304 21308 29323 21709 20955 21907 21305 21711 20501 21909 21309 20108 21504 29312 20958 21754 21930 21932 21303 20963 21728 21302 29778 21939 21507 29504 21313 20538 20703 20903 20702 29903 20307 21740 15448 21954 21960 29317 21311 20104 29707 20762 21306 20310 21312 29901 21508 21314 29106","2019","2"
"hr3006-116","29127","21902 21701 21519 21329 21906 20517 21565 21910 21328 21918 20518 20124 21929 21149 21935 29769 20325 21128 21730 21562 20720 20926 21734 20122 21737 21526 21370 21957 20343 20321 20729 21970 21971 20342 21979 21982","2019","2"
"hr3007-116","21370","21554","2019","2"
"hr3008-116","21540","NA","2019","2"
"hr3009-116","21540","NA","2019","2"
"hr301-116","21165","21701 21903 21759 21331 29550 21345 21328 21720 21924 21717 21191 21149 21724 21302 21348 21737 21526 20947 21744 21541 21163 21111 20725 21563 20756","2019","2"
"hr3010-116","21540","21506 21900 21701 21704 21904 21308 21329 20708 21362 21907 20733 21711 21909 21712 21913 21309 20108 21718 20518 21321 21324 20962 20305 21929 21930 21931 21932 21934 21346 21726 20712 21542 21140 21728 21937 29375 20902 21756 20145 21732 21938 21757 21940 21507 29504 21941 29379 21734 21735 29729 21761 21525 15616 20948 21315 21559 21741 21549 20947 21958 21744 20343 29911 29134 21964 21965 21966 21163 21747 21312 20927 21979 21980 29378 21763 21539","2019","2"
"hr3011-116","21540","NA","2019","2"
"hr3012-116","21544","21510 21717 21346 21728 21302 21348 21543","2019","2"
"hr3013-116","21971","NA","2019","2"
"hr3014-116","29572","20357 21710 20531 21179 21149 21737 21959 21123 21541 21163 20342 21982 21360 20756","2019","2"
"hr3015-116","20342","20108 21541","2019","2"
"hr3016-116","29378","20748 21916 21715 21718 21324 21930 29573 21756 29778 21507 29776 21947 15616 20329 29368 21366","2019","2"
"hr3017-116","21351","NA","2019","2"
"hr3018-116","21983","21554 29588 21308 21358 20322 20708 21172 21909 21712 21914 29109 31101 21504 21917 21715 21922 20305 21928 20519 21932 29573 21726 20712 21335 21732 29778 21507 21313 29379 29729 29776 21342 20537 21525 15616 21950 21955 21741 29317 29911 21326 21746 20762 29901 20927 29378","2019","2"
"hr3019-116","14066","21709 20958 21187 20963 21740 20920 21741 21965 21969 21317","2019","2"
"hr302-116","21717","21189 21718 21502 21921 29375 21738 21949 21540 21958 29134 21963 21746 21747 29378 21763 21118","2019","2"
"hr3020-116","14066","NA","2019","2"
"hr3021-116","21562","21102","2019","2"
"hr3022-116","15603","NA","2019","2"
"hr3023-116","21189","20535","2019","2"
"hr3024-116","21715","21110 20305 29573 29729 21525 15616 21950 21741 29911","2019","2"
"hr3025-116","21348","21759 21938 21753 21980","2019","2"
"hr3026-116","21977","21709 21907 15603 21917 21754 29573 21938 21540 29317 21762 29368","2019","2"
"hr3027-116","21118","NA","2019","2"
"hr3028-116","21376","21544","2019","2"
"hr3029-116","20948","21703 15431 20532","2019","2"
"hr303-116","20758","21506 21902 21702 21352 21704 21706 21198 21331 20709 21376 29323 20757 21513 20322 20748 20344 20706 21913 15410 21916 21179 21529 29561 21531 21917 21918 21718 20518 21324 21719 21502 20958 21924 21717 21723 20305 21928 21929 29337 21369 21187 20519 21346 21162 20712 21542 21167 21561 21368 21937 29769 29375 20902 21730 21340 20755 21938 21757 20720 29504 20119 21942 31102 20535 21348 21987 29903 21948 21536 21949 21951 31103 21315 29127 21953 20920 21370 20909 15438 21741 21956 21540 21957 20301 21744 20343 20724 20944 21962 20321 29910 14863 21373 21967 21969 21541 21971 21163 21747 20946 29901 20934 21978 20342 21366 29932 21330 21538 20750 20756 14066 21539","2019","2"
"hr3030-116","29710","21554","2019","2"
"hr3031-116","20955","21513 15603","2019","2"
"hr3032-116","21352","21110 20757 20733 20147 20517 20748 21715 20941 20305 29337 29573 21371 21728 29778 21313 29776 15616 21950 29346 21163 21538","2019","2"
"hr3033-116","29312","21198 31101 21728 21730 20145 29504 21315 29911","2019","2"
"hr3034-116","21187","NA","2019","2"
"hr3035-116","29729","21718 21541","2019","2"
"hr3036-116","21958","21506 21902 20757 20322 21907 20344 21345 15019 21909 21309 21917 21918 21718 21722 21926 21931 21369 21542 21368 29769 21938 20508 29504 21941 21344 20535 21348 21342 21761 15616 29134 21102 21966 21306 21978 21980 21539","2019","2"
"hr3037-116","29901","21376","2019","2"
"hr3038-116","21964","21551 21903 21759 21702 21308 20955 21907 20733 20108 21504 21718 21924 21933 21934 39305 21368 20136 21507 29393 21734 21525 21753 21952 21315 21540 29707 21965 20762 21541 21163 21306 21976 21981 21360 21351 21563 21539","2019","2"
"hr3039-116","21754","21529","2019","2"
"hr304-116","21103","21705 21502 20902 21757 21105 21968","2019","2"
"hr3040-116","21308","29588 20757 21906 20748 21914 29109 21715 29337 21303 21730 20508 29504 21313 21955 15438 20954 21960 29911","2019","2"
"hr3041-116","21912","NA","2019","2"
"hr3042-116","21928","NA","2019","2"
"hr3043-116","20902","29588 21198 21308 21709 21305 20501 15410 31101 21502 20958 21722 21368 20932 21943 21739 21105 29910 21968 21367 21976 21314 29932 14066","2019","2"
"hr3044-116","20508","NA","2019","2"
"hr3045-116","21735","NA","2019","2"
"hr3046-116","21735","NA","2019","2"
"hr3047-116","20530","29701 29550 15603 21718 21140 21128 21355 21952 21549 20725","2019","2"
"hr3048-116","21948","21352 29339 21519 29760 21308 21709 21358 21305 20501 21909 21910 21755 21915 15410 31101 20316 21529 21718 21502 20958 20527 20124 21927 21930 21369 21187 21303 21368 20902 20926 20932 21943 21188 20535 15616 21315 20920 21370 20321 29707 29910 21373 21969 21976 29932 21763","2019","2"
"hr3049-116","21962","NA","2019","2"
"hr305-116","21514","21516 21551 21702 21705 21193 21708 21513 21758 20344 20531 21106 21174 21717 21182 20527 21559 21139 21149 20963 21162 29546 20738 21936 20325 20755 21150 21515 20926 21348 21557 21753 20948 21500 14854 21123 20946 20756 21984","2019","2"
"hr3050-116","21970","21722 21163 21973","2019","2"
"hr3051-116","21980","21718 21167 21971","2019","2"
"hr3052-116","20122","NA","2019","2"
"hr3053-116","21706","NA","2019","2"
"hr3054-116","20948","21911","2019","2"
"hr3055-116","29134","NA","2019","2"
"hr3056-116","20301","29760 21911 21189 21925 21927 21514 21724 21936 21302 21757 20530","2019","2"
"hr3057-116","21110","NA","2019","2"
"hr3058-116","29573","39305 29379 21944 20537 15616 31103 21955 21102","2019","2"
"hr3059-116","21110","NA","2019","2"
"hr306-116","21514","29339 21515","2019","2"
"hr3060-116","29573","20712 15029 31103","2019","2"
"hr3061-116","21110","21701 20757 21930 29337 20907 20136 21370 29346 21105 21967 29378 21118","2019","2"
"hr3062-116","20355","21551 21702 21705 29760 21193 21331 21132 21513 21758 20344 21106 20533 21714 21717 21182 21722 21925 21191 21139 21760 21514 21724 21503 21349 21162 21727 21515 21734 21348 21557 21355 21356 21105 21745 21973 21366 21543 21330 21351 21563 21364 21108","2019","2"
"hr3063-116","29550","21908 21936 39307","2019","2"
"hr3064-116","20531","21355","2019","2"
"hr3065-116","21328","21917 21723 21139 21561 21937 21536 21978","2019","2"
"hr3066-116","21919","21360","2019","2"
"hr3067-116","21724","NA","2019","2"
"hr3068-116","21140","21703 21707 21709 20733 21324 20907 21303 21726 21335 21728 21937 21340 20136 21939 21313 21941 20119 21736 29729 20702 15616 21948 21536 21951 20920 21370 20542 21746 21975 20934 21977 21980 29378","2019","2"
"hr3069-116","21372","NA","2019","2"
"hr307-116","21514","21522 21506 21901 21701 21554 20357 29339 21904 21708 21513 21358 20322 21907 20147 21908 39301 20344 21345 21323 20952 21305 15019 20501 21911 29710 21916 21504 21179 21529 21717 21718 21178 20518 21502 21723 20962 21191 21927 20916 21930 21139 21933 21934 20963 21550 21162 20712 21936 21542 21561 21368 29769 20902 21730 21340 21731 20704 21507 29504 21150 21515 20926 21941 21942 21736 21342 21946 21557 21753 15454 21315 29127 20920 20909 20954 21559 21741 21957 20329 20724 29911 20321 39307 20542 14863 21373 21746 21966 21967 21541 21163 20946 21111 20934 21978 20342 21980 21982 21538 21983 20756 21122","2019","2"
"hr3070-116","21525","20535 14863","2019","2"
"hr3071-116","21742","21911 21717 21719 21149 20909 21967 21541 21971 21981 21116 21984","2019","2"
"hr3072-116","21123","21701 29339 21179 20342 21981 21982 20138","2019","2"
"hr3073-116","14863","20758 21706 20356 29550 20344 15019 21910 21328 21916 21718 20518 21165 21923 21717 21723 21929 21149 21931 20907 20963 21542 29769 29375 21340 21302 20136 20508 29504 21942 21344 21734 21946 21737 21536 15616 20948 21951 31103 29127 20920 21370 20909 21101 21540 20301 21958 21744 20724 21746 21541 21971 20946 20934 21978 15446 21366 20725 21330 20750 21317","2019","2"
"hr3074-116","29932","NA","2019","2"
"hr3075-116","21711","NA","2019","2"
"hr3076-116","21944","21545 21506 21110 21352 21554 29588 21198 21707 21308 21709 21906 20708 21172 21907 21375 20733 20748 21711 21912 29587 29717 20108 21915 15410 21916 21504 20959 15603 21917 29312 21715 21566 21502 20958 21922 20529 21928 29337 21932 21934 29573 21726 21343 39305 20712 21371 21335 21728 21372 21940 21507 20508 29504 15612 20119 29379 21344 20122 29729 21342 20537 21761 21525 21947 29377 29903 21948 15616 21949 29741 21954 21955 20954 21741 21540 21137 21958 21960 29346 21762 29911 21326 20944 21963 29707 21964 20542 21746 20762 21747 20310 21312 29901 21975 21977 21978 21979 20504 21538 21983 21118 20723","2019","2"
"hr3077-116","31101","21545 21900 21196 21902 21701 21903 21759 21110 21352 21304 21704 21554 29588 21706 21198 21904 21331 21308 20709 21132 21708 21329 20340 29323 21709 20757 20322 20708 20955 21172 21907 21375 20517 20748 20344 21345 21565 20952 21305 15019 21711 20501 20706 21910 21912 20533 21755 21309 29717 21328 21915 15410 29109 21916 21713 21504 20959 21529 29561 21531 15603 21917 29312 21715 21750 21566 21918 21718 21178 21919 20518 20749 20941 20958 21921 21751 21165 21923 21754 21924 21925 21723 21926 20305 21928 21929 21930 29337 21369 20519 21932 20907 21349 21725 21933 21339 21934 21346 21303 21726 21162 21935 21353 21936 15029 21542 21167 21335 21728 21372 21368 29769 29375 21128 20902 21730 21340 21731 21562 21302 21756 20136 20145 29908 20755 21530 21732 21938 21940 21939 21507 21313 29393 21941 20119 29379 21344 20532 21734 20530 20122 29729 20522 21188 20535 21348 29776 21342 21946 21526 21557 20537 21761 21947 21987 21738 21948 21536 21950 21740 21951 29741 31103 20705 21315 29127 21953 20920 21370 20909 21955 15438 20954 21101 21956 20947 21959 21958 21960 21544 21311 20329 20343 21762 29911 20104 21326 21962 20321 21102 21963 21964 29718 20542 21965 29768 21745 21746 21968 21969 21541 21970 21971 21972 21163 21747 20310 29368 20927 21975 20934 21508 21977 21978 20342 15446 21980 29378 15124 21337 20725 21543 21330 21982 20750 21351 21763 21364 21118 20756 14066 21539","2019","2"
"hr3078-116","21960","21902 21519 20708 20748 21305 21309 21328 21718 20749 20958 21559 21930 21757 21348 21306 29368 21111 21980 21330 21763","2019","2"
"hr3079-116","20750","21128 21340 20932 21746","2019","2"
"hr308-116","21514","21516","2019","2"
"hr3080-116","15603","21904 20955 20959 21718 21335 29778 29504 21313 29729 31103 21741 20329 21102 21965 14863 29378 29106 14066","2019","2"
"hr3081-116","21901","NA","2019","2"
"hr3082-116","21352","21545 21506 21110 29339 29588 21706 21707 21308 21329 20340 20757 21358 21906 20708 21172 21375 20733 20147 20517 39301 29587 29717 20108 21915 29710 29109 21916 21713 21504 21529 21715 21566 21321 20941 20958 21922 21754 20529 20305 21928 29337 21931 21369 20907 21339 21303 29573 21726 21343 39305 20712 15029 21371 21728 21368 21530 21732 29778 15431 21507 20932 29379 21344 20122 21736 29729 29776 21342 20537 21761 21947 21948 15616 21739 21949 21950 15454 21951 31103 20920 21370 21955 21741 21137 20329 29346 20902 29911 21326 21962 20321 39307 29134 21102 21963 20762 21163 21306 29368 21975 20934 21508 21978 21979 21365 29378 21337 20504 29106 21538 21983 21118","2019","2"
"hr3083-116","20947","NA","2019","2"
"hr3084-116","21701","21702 20531 20704 21971","2019","2"
"hr3085-116","21110","21352 21554 29339 21308 21172 20952 29717 21713 21504 20959 21715 20941 20305 21934 21303 20712 21140 21340 21530 21507 29504 21313 21942 20538 29729 21950 21951 31103 20920 29346 20321 29707 29368 29901 20934 29378 21538 21763 21984","2019","2"
"hr3086-116","21198","21545 29588 21308 21132 21718 20305 21369 21303 21372 21368 20136 20145 20535 21761 21370 21962 29768 21978","2019","2"
"hr3087-116","21707","20342","2019","2"
"hr3088-116","21189","NA","2019","2"
"hr3089-116","20305","29368","2019","2"
"hr309-116","21303","21506 21703 21554 29588 21198 21548 21308 21709 21358 21906 20955 20517 20748 20952 15410 21504 29312 21715 20749 20305 21928 29337 20907 21726 20712 21140 21335 21728 21372 21937 21340 20136 29778 21939 21507 29504 21313 21941 21942 20122 21736 29729 20702 21342 21761 21947 29903 21948 15616 21740 21315 20920 21370 20954 29317 29911 20104 39307 20542 29768 21746 20762 21312 21975 20934 21314 29378 21538 20750","2019","2"
"hr3090-116","21935","21966","2019","2"
"hr3091-116","20720","NA","2019","2"
"hr3092-116","15616","21554 21504 29337 21728 21530 20119 29379 21741 20762 29368 21975","2019","2"
"hr3093-116","21965","21907 20907 21737 21958 21541","2019","2"
"hr3094-116","21746","29588 20708 21172 21907 15019 21910 21712 21309 21914 21915 21713 20959 21715 21718 21321 21502 21717 21928 29337 20519 21339 21934 20712 21372 21732 21938 21313 21344 21342 21947 21738 29377 15616 21951 21370 20954 21741 21960 21762 29911 21963 21968 20310 21312 21975 20504","2019","2"
"hr3095-116","21306","21548 21368 21525 29903 15616","2019","2"
"hr3096-116","21306","29339 21548 21907 21914 29710 31101 20958 21928 29337 21931 29573 21335 21340 29729 29776 21525 21947 15616 20920 29346 20343 21746 20750","2019","2"
"hr3097-116","21306","29710 29778 20932 21740 21315 21746","2019","2"
"hr3098-116","21306","21703 20748 29561 15603 29312 21921 29337 20712 15029 21728 29769 20902 29778 21941 21342 20537 29903 31103 21315 20954 21540 29317 21746 29368 21314 21365 21538 20750","2019","2"
"hr3099-116","21306","29339 20748 21502 29573 21728 21344 29776 21947 29346 20343 29368","2019","2"
"hr31-116","15603","21333 21554 20758 21548 21331 20757 21358 29550 21172 20952 20959 29312 21718 20749 21321 21720 29337 21503 21550 20712 15029 21140 21371 21372 21128 20136 21939 21507 20508 21313 15612 21942 20530 20535 21348 21342 21525 21740 21742 29346 21326 29707 20542 21367 21163 21747 20927 21508 15124 21337 21330 20504 29106 21360 20138 21317 21539","2019","2"
"hr310-116","21303","21703 29588 21198 21308 20108 15410 31101 21504 29312 20958 20305 21369 21932 21728 21368 20145 21939 21507 21313 15616 21740 21315 21960 29317 20104 20944 29707 29768 21306 21312 21314 29106","2019","2"
"hr3100-116","20508","21712 20959 21718 20518 21717 21368 21738 15616 21540 21742 14863 21541","2019","2"
"hr3101-116","15410","NA","2019","2"
"hr3102-116","15410","NA","2019","2"
"hr3103-116","21744","21519 21907 21345 21913 21916 21723 21930 21187 20519 21346 21936 21368 21340 20145 21732 21938 21941 21944 20535 29903 20948 21951 20920 20909 15438 21958 21965 21966 21970 21971 21367 21163 21981","2019","2"
"hr3104-116","15612","21545 21900 21902 21701 21759 21352 21704 20344 21909 21328 21713 20959 29561 29312 21750 21718 20518 20749 20521 21321 21923 20962 21503 21933 21346 21303 39305 21371 21561 21730 21940 21507 21313 21941 21942 21342 21526 21947 21951 29741 31103 21953 15438 21741 21540 21957 20343 20724 20104 21326 21963 29707 21965 20729 14863 21746 21968 21163 21747 21974 21978 21337 20504","2019","2"
"hr3105-116","21198","NA","2019","2"
"hr3106-116","29368","21703 21352 21548 21707 21709 21906 20708 20955 21907 20733 20147 20517 20748 21711 29587 29717 15410 21713 21917 21715 20749 20941 20529 29337 20519 29573 21728 21730 21756 20136 29778 20119 21736 29729 29776 21948 21536 15616 21949 21950 21740 29741 31103 21955 21540 21137 21958 29346 20343 29911 21965 21966 21306 20927 21976 21979 21538 21118","2019","2"
"hr3107-116","31101","29701 21506 21516 21900 21196 21901 21700 21902 21551 21701 21903 21759 21702 21333 21703 21352 21304 21704 21554 21705 21986 21706 21548 21904 21331 21707 21308 21132 21708 21905 20355 21329 21709 20757 21513 21358 20322 20708 21362 29550 21907 20147 20517 20344 21565 20531 20952 21305 21711 21909 21910 21911 21712 21912 20533 29587 21755 21914 29717 21328 20108 21915 15410 29710 21713 21504 29561 21174 21714 15603 21715 21750 21566 21717 21918 21718 21178 21919 21182 20518 20749 21324 21719 21720 21502 20958 21921 21165 20527 21754 21924 21722 21925 21103 21723 20124 20529 21926 21191 20305 21559 21927 20916 21929 21930 21139 21149 29337 21931 21369 21760 21187 21514 21724 21503 21932 20907 21349 21933 21339 21934 21303 21550 21162 21935 20712 21353 21936 21542 21140 21985 21167 21371 21561 21335 21372 21368 21937 29769 29375 20325 21128 20902 21730 21340 21562 21302 21756 20704 20136 20145 20755 21732 29778 21757 21939 21507 20720 29504 21150 21515 21313 29393 20926 20119 21344 20532 21734 20538 21944 20530 20122 21188 20535 20702 21348 21342 21945 21946 21526 21557 20537 21761 21355 21987 29377 29903 21753 15616 21739 20948 21148 21740 21951 29741 31103 21952 20705 21356 29127 21953 20920 21370 21954 20909 15438 20954 21741 21956 21540 21359 21957 20947 21742 21958 21960 21544 29317 21311 20329 29346 21744 20343 20724 21762 20104 20944 21962 21105 21123 20321 14657 21102 21964 29718 20729 14863 21373 21745 21746 21966 21967 21968 21541 21971 21972 21163 21747 20310 29368 20946 29901 21974 21111 20934 21976 21978 20342 15446 21980 29378 21337 20725 21543 21330 21981 21982 21360 21116 20750 21351 21563 21763 21364 21118 20756 21108 21317 14066 21539","2019","2"
"hr3108-116","21326","21718 21178 21559 21933 20946 21111 21978 21979","2019","2"
"hr3109-116","15603","20355","2019","2"
"hr311-116","29546","NA","2019","2"
"hr3110-116","21369","20757 21362 20733 21712 31101 20907 21730 21939 21941 21950 21315 20954 20104 21964 20750","2019","2"
"hr3111-116","29378","NA","2019","2"
"hr3112-116","29106","NA","2019","2"
"hr3113-116","29106","21506 21902 21701 21703 21110 21554 20758 20357 29588 21706 21331 21707 21329 21513 20708 29550 20955 20733 20147 20748 20344 21345 21565 15019 21910 21309 21914 21328 20108 15410 21504 20959 21531 15603 21715 21918 21718 20518 20749 21321 21324 21719 21502 20958 21923 21722 20962 20305 20916 21928 21929 21930 29337 21760 21514 20519 21932 21933 21303 21550 29573 20712 21728 21372 21937 29375 21128 20902 21730 21340 21302 20704 20145 20755 29778 21938 15431 21507 20508 29504 29393 20926 21942 21344 21735 20530 20903 20122 29729 21188 20535 21342 21526 21557 20537 21738 29903 21948 21740 21951 29741 20705 21356 21315 29127 21370 20909 21955 21741 21956 21540 21957 29317 20329 29346 21744 29911 20104 21105 39307 29134 21102 21963 29768 14863 21373 21746 21541 21972 21747 20310 21312 29368 20946 29901 20934 21978 21980 29378 21337 20750 21563 21108 20723 21539","2019","2"
"hr3114-116","15431","21545 21506 21900 21902 21703 21110 21352 21304 21554 29339 29588 21706 21198 21548 21904 21707 21308 21329 21709 20757 21358 20322 21906 20708 21362 20955 21172 21907 21375 20733 20147 20517 39301 20748 20952 15019 21711 20501 20706 21909 21910 21712 21912 21913 21309 21914 29717 20108 21915 15410 29710 29109 31101 21916 21713 21504 20959 21529 29571 29561 15603 21917 29312 21715 21566 21918 21919 20749 21321 20941 21502 20958 21921 21922 21923 21754 21717 21723 20529 20305 21928 21930 29337 21931 21369 20519 21932 20907 21933 21339 21934 14873 21303 29573 21726 21343 39305 20712 15029 21140 21371 21335 21728 21372 21368 21937 29769 20902 21730 21340 20136 20145 29908 21530 21732 29778 21938 21940 21939 21507 20720 29504 21313 15612 20932 21941 20119 21942 29379 21344 20538 21944 20122 21736 29729 20702 29776 21342 20537 21761 21525 21947 21738 29377 29903 15616 21948 21536 15616 21739 21949 21950 15454 21740 21951 29741 31103 20705 21315 21953 20920 21370 21954 21955 15438 20954 21741 21540 21137 21958 21960 29317 21311 20329 29346 20343 20329 20724 21762 29911 20104 21326 20944 21962 20321 39307 29134 21102 21963 29707 21964 20542 21965 29768 21746 21966 20762 21968 21972 21747 21306 20310 21312 29368 29901 20927 21975 20934 21976 21508 21977 21978 21979 21314 21365 21366 29378 15124 20504 29106 21538 20750 21983 21763 21118 20723","2019","2"
"hr3115-116","15454","21706 21198 21376 21358 20322 21172 21309 20108 21713 21718 21919 21324 21717 29337 20907 21140 21728 21368 21937 20145 29778 21939 21313 21941 21942 21344 15616 21951 29741 20920 21544 20329 20724 21963 20542 14863 21746 21747 21980 29378 20504 21538 14066","2019","2"
"hr3116-116","21701","21506 21703 21304 20758 20708 21907 21713 20959 21714 21719 21502 21723 21932 21542 21732 29504 21735 20538 21188 29903 21370 20909 21741 21958 21960 21962 21746 20762 21971 20504 21317","2019","2"
"hr3117-116","21545","20955 20952 20305 21928 21931 39307 21979","2019","2"
"hr3118-116","21902","NA","2019","2"
"hr3119-116","21308","21902 21709 20955 21907 21309 20305 29573 21335 21728 20136 20932 29729 20537 21947 29903 15616 15454 21740 21370 15438 29134 21746 20310 21975","2019","2"
"hr312-116","21140","21375 20344 21914 21915 21504 29561 21718 21321 21502 20305 21928 21933 29573 21335 29769 21302 20119 20903 20122 29729 21525 21355 15616 21739 21740 29741 20920 21955 21741 21762 21747 21977 21980 21314 14066","2019","2"
"hr3120-116","21358","21906 20952 21529 29561 21718 21921 21931 21934 21726 21140 29729 21947 21948 15616 29741 21370 21741 21960 20724 20104 20542 20934 20750","2019","2"
"hr3121-116","20955","29588 21548 21308 20709 20733 20748 21323 29717 21328 21718 21754 20519 21933 21726 21542 21372 21507 29903 29741 20920 21960 20104 21326 29707 21541 21163 21747 20310 20342","2019","2"
"hr3122-116","21172","21923 20720","2019","2"
"hr3123-116","20748","20733 21909 20305 20712 21371 21728 29778 29729 15616 21741 29346 20343 29911","2019","2"
"hr3124-116","20531","21720 21929 21734 21753 21742 20343","2019","2"
"hr3125-116","20706","29339 21904 21358 21345 21565 20501 21909 21910 20533 31101 21916 21189 21918 21920 21923 21559 21930 21931 21934 21936 21542 21985 29769 21340 21756 20145 21732 21150 21342 21945 21739 29127 21370 21956 20947 20944 20321 29910 21965 21745 21746 21966 21541 21971 21972 20946 20934 21980 21982 20750","2019","2"
"hr3126-116","21504","20750","2019","2"
"hr3127-116","29571","21706 20340 20733 20748 29717 21717 21718 21760 20907 21725 21936 29504 21941 21188 20920 21956 20729 21373 21745 21966 21971 21747 20934 21330 20750","2019","2"
"hr3128-116","21502","21702 29339 21519 29760 21331 21376 20517 20748 21328 21182 20941 21723 21559 21503 20907 21933 21346 20902 21530 21507 21738 21556 21102 29718 21541 21971 21163 21108","2019","2"
"hr3129-116","21754","21506 21703 29588 21308 20708 20955 20733 29717 21713 21917 21919 20305 21928 29337 20519 29573 21728 21732 29778 21507 20932 21941 29379 20122 29729 20537 21761 21525 21947 29903 15616 21315 21370 21955 21741 21540 21762 29911 21746 20762 20310 21975 21978 29378 20504 20750","2019","2"
"hr313-116","21140","NA","2019","2"
"hr3130-116","21559","NA","2019","2"
"hr3131-116","21726","21304 20733 20952 21711 21755 21309 29717 31101 21916 21715 21718 20749 21324 21502 20305 21930 29573 21728 21368 29375 21730 21940 21507 20122 29776 21342 21738 29377 15616 21949 31103 21370 20909 21741 21540 20301 21958 29346 29911 21962 29134 29707 29768 14863 20762 21541 21972 21747 21306 21978 21979 29378 21538 21763 20138","2019","2"
"hr3132-116","21935","20108 20138","2019","2"
"hr3133-116","21335","21110 29588 21358 20708 20748 21711 21909 21712 21309 21504 29561 29312 20305 21928 20519 29573 21371 21728 21368 21340 29778 21938 21313 20119 29379 21344 29729 20537 15616 15454 21951 21315 21370 21955 20954 21741 29911 21326 21963 21746 20762 20310 21508 21977 21978 21980 20504","2019","2"
"hr3134-116","20136","21340 21951","2019","2"
"hr3135-116","20932","21707 21178 20749 21928 21756 21306 21976 21979","2019","2"
"hr3136-116","20538","21709 21303 21937 21939 21315 20920 20750","2019","2"
"hr3137-116","29729","21352 29339 20748 20952 15410 29109 20959 29561 21321 29337 20907 20712 15029 21530 29778 29379 21344 21525 15616 21948 15616 21315 21370 15438 20954 29317 20724 21965 21306 29901 21980 29378 21330 20750 21983 20723","2019","2"
"hr3138-116","20537","21902 21701 21703 21110 21352 21554 29339 21706 21548 21707 21308 21329 21376 20757 20708 20733 20147 20517 39301 20748 20344 15019 20501 21909 29587 21309 29717 21915 21916 21713 15603 21566 21718 20941 21502 21722 20305 21928 21930 29337 21369 20519 21933 21339 21934 29573 21726 39305 20712 15029 21371 21728 21937 29769 20902 21340 20136 21732 29778 21938 21757 15431 21507 15612 21941 20119 21944 29729 20535 29776 21948 21536 15616 21949 21740 29741 21554 21370 15438 21741 21137 21957 29317 20329 29346 29911 29718 29768 21746 21966 21968 29368 29901 20927 20934 21978 20342 21365 29378 20504 21982 21538 20750 21763 21118 21539","2019","2"
"hr3139-116","21536","21931 20932 29741","2019","2"
"hr314-116","21128","21519 21329 21906 29717 21328 20749 21371 21730 21562 20508 29346 29911 29718","2019","2"
"hr3140-116","21951","NA","2019","2"
"hr3141-116","21953","NA","2019","2"
