"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr5736-117","21730","21703 21308 21986 21709 20708 15019 29717 21504 29312 20145 29908 20702 15616 31103 21954 21762 20542 21749 21306 20934 20750","2021","2"
"hr5737-117","21732","21545 20748 21309 21566 21921 20529 15029 29729 21948 20920 29346 20902 21975 21118","2021","2"
"hr5738-117","21941","21187 21934","2021","2"
"hr5739-117","21761","21986 21718 21931 21985","2021","2"
"hr574-117","20537","21554 29588 21198 20757 20322 20955 20748 20501 29717 29109 31101 29571 21985 29337 21931 20519 21339 29908 21530 21738 29377 15616 21950 21740 21370 29346 20343 21762 29911 21326 21102 21747 21314 21538 20750 14066","2021","2"
"hr5740-117","21556","21710 21307 21920 21302 21307 21367 21307 21563","2021","2"
"hr5741-117","21556","20344 21307 21188 21307 21753","2021","2"
"hr5742-117","20104","21506 21110 21352 21706 21986 21986 20757 15019 21713 21504 21921 20305 21931 20712 21728 29778 21940 29379 21944 15616 20705 20954 21762 21102 29768 21749 21312 29368 21538","2021","2"
"hr5743-117","21541","21551 21903 21307 21926 21559 20916 21149 21307 21307 21971 21749 21330","2021","2"
"hr5744-117","21538","21545 21307 21110 21352 21308 20757 21358 20955 21172 20733 20748 21915 21713 20959 21715 21566 20305 21726 21728 21368 21732 21507 29379 20122 29729 29377 15616 15454 29741 31103 21315 21370 20343 29911 20542 21306 21312 21975 20934 29378 20750 20723","2021","2"
"hr5745-117","21714","20758 21307","2021","2"
"hr5746-117","21554","21551 21749 21307 21313 21148","2021","2"
"hr5747-117","21548","21562","2021","2"
"hr5748-117","21709","21307","2021","2"
"hr5749-117","21362","29571","2021","2"
"hr575-117","21355","21551 21903 21759 21307 20758 21307 20355 29550 21758 20344 21174 21531 21307 21307 21165 21925 21103 21559 21927 21760 21985 21503 21346 21307 21935 21936 21985 21302 20704 20755 21757 29393 21307 21307 21188 21945 21987 21556 21753 21356 21956 21744 21123 21373 21969 21541 21971 21367 21749 21360 21108","2021","2"
"hr5750-117","20517","21545 21506 21701 21703 21110 21352 29588 21986 21749 21308 20340 21709 21749 21906 21749 20955 21172 20748 20952 21711 21712 21912 21309 21914 21915 21916 21504 21529 21715 21718 21502 21924 20305 21931 29573 20712 21985 21728 21368 21730 21732 29778 21507 21941 20119 29379 21986 21944 21736 29729 29776 21342 21525 29377 29903 21948 21985 15616 20920 29346 21962 20321 20542 20927 21975 20934 21978 29378 21538 21763","2021","2"
"hr5751-117","21756","31103 21307","2021","2"
"hr5752-117","21939","21986 21559","2021","2"
"hr5753-117","29393","NA","2021","2"
"hr5754-117","21307","21900 21901 21551 21701 21903 21110 21307 21307 20758 29339 21307 21707 21308 21905 21329 20757 21513 21749 20322 21710 21749 21908 21758 21711 21912 21564 21529 21307 21714 21531 21307 21717 21720 20958 21307 21165 21307 21717 21723 21926 21514 20519 20907 21934 21346 21142 21985 21727 21353 21985 21985 21561 21728 21372 21368 21756 20136 20145 21530 21938 21757 21940 21941 21307 29379 21307 20530 21188 20535 21985 21342 21945 21307 21526 21557 21307 21761 21355 21987 21738 21556 21985 21739 21307 21148 21740 21951 21954 20909 21956 21359 21744 20343 20902 29911 21964 21965 21307 21541 21971 21972 21307 21749 20946 29901 15433 21974 20927 21975 15446 21307 21980 21314 21365 20725 21330 21116 20750 21351 21983 21307 20756","2021","2"
"hr5755-117","21526","21902 21529 21723 21142 21372 21307 21307 20535 21985 21965 21972 21975 20725","2021","2"
"hr5756-117","20705","21358 21718 21723 21731 21515 21974","2021","2"
"hr5757-117","20920","20501 20706 21916 20519 21303 21937 21307 21188 21307 20909 21360","2021","2"
"hr5758-117","21965","20756","2021","2"
"hr5759-117","21541","29701 21551 21307 21986 21307 21519 21193 20709 21708 29323 21307 21985 21106 21307 21174 21307 21717 21307 21307 21920 21307 21165 21307 20527 21986 21925 21559 21307 21985 21307 21985 21162 21935 21727 21353 21936 21542 20704 21757 21749 21735 20530 21188 21946 21307 21307 21307 21355 21987 21556 21753 21307 21307 21500 21356 20909 21956 21359 20301 21986 21744 21307 21986 21971 21749 21974 21980 21307 21337 21360 21364 21539","2021","2"
"hr576-117","21948","29588 20757 29710 29573 20712 21985 21940 29729 20537 15616 21950 20920 21370 21955 21741 20724 21762 29911 21746 21306","2021","2"
"hr5760-117","21749","21551 21307 21723 21307 21307 20530 21985 21953 20542","2021","2"
"hr5761-117","21360","21551 21701 21132 21358 21106 21328 21307 20527 21925 21723 21559 21724 21340 21188 21945 21307 21969 21978 21980","2021","2"
"hr5762-117","21983","21545 20733 20517 21915 21919 21723 20529 21931 21353 21986 15433 21314","2021","2"
"hr5763-117","15410","NA","2021","2"
"hr5764-117","21915","21307 20952 15616 29911 21983","2021","2"
"hr5765-117","21307","21307 21719 20527 21514 21735 21307 21753","2021","2"
"hr5766-117","21707","21718 20958 15616 21951 29707 20342","2021","2"
"hr5767-117","20517","21123 20321","2021","2"
"hr5768-117","21713","21902 21701 21548 20757 20322 20708 21910 21712 20533 21309 21916 21566 21718 21307 21717 21931 20519 20907 21371 21372 21937 29769 21944 21736 21738 21948 21739 21951 31103 20343 21762 21962 20321 21964 21968 29368 21978","2021","2"
"hr5769-117","21529","21506 21900 21307 21703 21706 21519 20355 20340 20748 20344 20952 15019 21910 21915 29571 21718 21919 20305 21934 21346 21985 21985 21371 21368 21937 21307 20902 29393 21941 21942 21307 21944 21342 20537 21761 21355 21948 21985 21315 21955 21741 21746 20927 21978 21980 21307 20504 21763","2021","2"
"hr577-117","21948","21912 29710 20705","2021","2"
"hr5770-117","21529","29588 21198 21513 20322 29571 21307 21718 21346 21303 21150 21313 21735 21148 21540 21359 21307 29911 21123 21747 15446 21365","2021","2"
"hr5771-117","21921","21906 21326","2021","2"
"hr5772-117","21924","21309 21723 21187 21353 21371 21128 21985 21315 21953 20343 21763","2021","2"
"hr5773-117","21925","21903 21705 21307 21708 21758 21174 21307 20527 21103 20107 21985 21757 21188 21753 21356 21544 21970 15433 21974 21360 21364","2021","2"
"hr5774-117","21523","20958 21717 21302 21554","2021","2"
"hr5775-117","21303","21545 21703 29588 21917 21715 21566 20305 29573 21985 21940 21939 29504 21313 20538 29729 29377 15616 21949 21955 29707 21746 21975","2021","2"
"hr5776-117","21985","21307 21703 29588 21709 20322 21906 20708 20501 21912 21309 21914 21915 21931 20519 21339 21307 21372 20902 21756 21307 21941 20119 21307 29379 21342 21525 21948 21985 15616 21951 21559 20343 21762 20104 29707 21964 21746 21306 20927 20934 21979 21314 21538 21307","2021","2"
"hr5777-117","21985","21708 21985 21165 21749 29368 20946","2021","2"
"hr5778-117","21937","21723 21942 15454 31103 21964 20542 21980 21538","2021","2"
"hr5779-117","21307","21986 21307","2021","2"
"hr578-117","21536","21701 21718 21188 21980","2021","2"
"hr5780-117","29504","29588 21303 21948 21740 29901","2021","2"
"hr5781-117","29504","21506 21304 29588 21198 21308 21906 20501 21504 21303 21307 39305 21307 21939 21313 20538 20702 29903 21948 15616 21740 20705 21315 21307 29707 21306 29901 21508","2021","2"
"hr5782-117","29504","29588 21709 21303 21740 21749 21306 29901","2021","2"
"hr5783-117","21307","21948 21951","2021","2"
"hr5784-117","15616","NA","2021","2"
"hr5785-117","21739","21337","2021","2"
"hr5786-117","21356","21179 21735 21971 15433","2021","2"
"hr5787-117","21986","21307 21985 21749 21307 21717 21986 21139 20535 21307 21526 21744 21541 21337","2021","2"
"hr5788-117","21307","21903 21307 20709 21708 21749 21986 21906 21985 29550 20344 21711 20501 21912 21564 21328 21916 21307 21307 21165 21924 21346 21162 21353 21167 21307 21732 21188 21985 21307 21526 21985 21307 21740 21953 21954 20343 29759 21964 21373 21307 21968 21307 21747 21749 20927 21307 21307 21360 21351 14066","2021","2"
"hr5789-117","21970","21930 21953","2021","2"
"hr579-117","21536","21188","2021","2"
"hr5790-117","21539","NA","2021","2"
"hr5791-117","21707","21935 15433 21741 20329 20724 21978","2021","2"
"hr5792-117","20952","29312","2021","2"
"hr5793-117","20316","20709 21513 21307 21307 21307 21148 21744","2021","2"
"hr5794-117","29561","21548 21358 21915 21566 21718 21934 21936 21985 21167 21756 21945 21356 21956 21762 21745 20946 21763","2021","2"
"hr5795-117","21531","29717 21740","2021","2"
"hr5796-117","21343","21307","2021","2"
"hr5797-117","21542","21307 21985 21307 21307 21101 21541 21749 21539","2021","2"
"hr5798-117","21507","21307 21950","2021","2"
"hr5799-117","29379","21554 21749 29717 21566 21985 21940 29377 21951 21741 21307 21306 20927","2021","2"
"hr58-117","21705","21551 21986 21193 21708 21174 21986 21103 21307 21514 20704 21307 21753 21986","2021","2"
"hr580-117","21536","21718 21313 21188 21740 21968 29901 20927","2021","2"
"hr5800-117","29379","21554 21749 29717 21916 21566 21372 21940 29377 21951 21741 21307 20927 21538","2021","2"
"hr5801-117","21736","21545 21506 21900 21307 21703 29588 21513 21749 20708 21172 20733 20517 20952 20706 21910 21328 21915 29710 21504 21566 21718 20958 21722 21723 21559 21934 21985 21985 21368 21937 21730 21732 29778 21939 21507 20119 21942 20538 21761 21948 15616 21739 21953 20920 21370 20954 21307 29317 29346 20724 21102 21746 21966 21747 21306 20927 20934 21978 21365 21538 21763 21118","2021","2"
"hr5802-117","15454","21749 21712 21713 20959 21307 21723 21724 21937 21942 21342 21738 21536 21148 29741 31103 21964 20542 14863 21980 21538 21763","2021","2"
"hr5803-117","21359","21353 21753","2021","2"
"hr5804-117","21962","21902 21701 21703 21706 20757 20748 20533 21309 29710 31101 21718 21167 21340 15616 20920 21370 21101 21311 21105 21102 15446 21365","2021","2"
"hr5805-117","21749","21303 21307 20702","2021","2"
"hr5806-117","21367","21551 21986 21106 21927 21542 21307 21307 21337 21360","2021","2"
"hr5807-117","21366","NA","2021","2"
"hr5808-117","21337","21911 21328 20316 21307 20926 21307","2021","2"
"hr5809-117","29323","21506 21703 21110 21304 21308 21709 20955 21711 20501 21309 21504 29312 20958 21986 21754 21930 21303 20107 21307 21728 21307 21302 29778 21939 21507 29504 21313 20538 20703 20903 20702 29903 20307 21307 21740 15448 21315 21954 29317 21311 20104 29707 20762 21986 21306 20310 21312 29901 21508 21307 21314 29106","2021","2"
"hr581-117","21753","29701 21516 21551 21701 21702 21705 21986 21307 21193 21708 21986 21908 21758 21564 21174 21749 21750 21307 21920 21719 21165 20527 21986 21559 21139 21307 21149 21985 21514 21142 21307 21727 20738 21936 21167 21302 20704 20755 21757 21150 21515 20926 20535 21307 21557 21307 21307 21987 21148 21500 21359 20301 21959 21986 21744 29759 21745 21974 21337 21981 21360 21351 21563 20138 21108","2021","2"
"hr5810-117","21307","NA","2021","2"
"hr5811-117","21526","29701 21196 21551 21702 21704 21705 29323 20356 21908 21758 20344 20316 21174 21178 21920 21986 21307 29762 21559 21139 21307 21187 21514 21307 21142 21727 21353 21302 21757 21307 21307 21307 21556 21753 21148 21500 20909 21956 14854 21744 29910 21367 20138 21108","2021","2"
"hr5812-117","21961","21705 21307 21564 21531 20527 21986 31102 21307 21753","2021","2"
"hr5813-117","21705","21719 20527 21103 31102 21307 21753 21356 21961 21971","2021","2"
"hr5814-117","21307","21708 21307 21307 21307 21307 21307 21307 21959 21974 21116","2021","2"
"hr5815-117","29312","20952 29379","2021","2"
"hr5816-117","20527","21551 21705 21174 21719 21986 21302 21735 21307 21753 21971 21360","2021","2"
"hr5817-117","21731","21307 20748 21106 21930 29393 21307","2021","2"
"hr5818-117","29908","21513 21714 20958 21307 21986 21307 21987 20307 21739 21373 21330 21351 21563","2021","2"
"hr5819-117","21732","21506 21900 21902 21701 21307 20758 29339 29588 21706 21308 21307 20757 20322 20708 21172 15019 20706 21712 21915 21713 21307 29561 21566 21307 21718 21307 21502 21307 21717 21723 20305 21559 21930 21346 29573 21307 21985 21985 21140 21561 21368 21307 21730 21340 20136 20145 29908 21749 29504 20119 21307 21307 20522 21188 20535 21945 21526 20537 15616 21948 21556 21985 15616 21739 21148 21951 21315 21370 20909 20954 29317 21744 20343 21307 20902 20542 21746 21749 21541 21307 21306 29368 21974 20927 21975 21978 20342 21307 20725 21763","2021","2"
"hr582-117","21753","21700 21551 21903 21759 21986 21307 21132 21708 20355 29323 21513 21985 21710 21106 21911 21307 21307 21718 21307 21165 21307 20527 21523 20916 21985 21514 21307 21346 29573 21162 20712 21727 21353 21561 21128 20926 21307 21735 21188 21945 21307 14863 21367 20946 21974 21980 20725 21984","2021","2"
"hr5820-117","21757","NA","2021","2"
"hr5821-117","21940","21703 21706 21198 21986 21906 20708 20706 21504 20958 21921 21313 29729 21985 21741 20934","2021","2"
"hr5822-117","21307","NA","2021","2"
"hr5823-117","29379","20955 29717 21504 20529 29573 29776 21342 21761 15616 21370 21540 20927","2021","2"
"hr5824-117","21735","20527 21986 21356 21961 21360","2021","2"
"hr5825-117","15616","NA","2021","2"
"hr5826-117","20301","21193","2021","2"
"hr5827-117","21311","20748 21309 21754","2021","2"
"hr5828-117","20104","21545 21900 21703 29588 21198 21986 20757 21375 20748 20952 21712 21914 21915 29312 21715 21718 21754 20305 21307 21503 21726 21985 21728 21128 21940 21939 21507 29504 21307 29379 21342 21525 29377 21948 15616 20920 21370 21954 21955 20954 21741 29317 29346 20310 21975 20934 21307 21979 21314 20750 21763","2021","2"
"hr5829-117","21974","21307 21753","2021","2"
"hr583-117","21740","21554 29588 21308 21372 29903 21747","2021","2"
"hr5830-117","14873","NA","2021","2"
"hr5831-117","21700","21551 21903 21759 21702 21307 21985 21908 21758 21106 21911 21307 21749 21165 20527 21925 21514 21307 21727 21936 21757 21307 21307 21753 21356 20909 21986 21105 29759 21541 15433 21307 21360","2021","2"
"hr5832-117","21198","21986 21944","2021","2"
"hr5833-117","21333","NA","2021","2"
"hr5834-117","29760","21700 21551 21701 21307 20355 21513 20356 21985 21758 21106 21911 20533 21749 21307 21717 21307 20527 21307 21924 21722 21986 21925 21103 29762 20916 21760 21514 21307 21727 21731 21562 20755 20530 21946 21987 20307 21307 21956 21359 21961 21105 21745 21986 21970 21973 20946 20342 21980 21307 21366 21360 21351 21364 20756 14066","2021","2"
"hr5835-117","21193","21174 21165 21757 21356","2021","2"
"hr5836-117","20733","NA","2021","2"
"hr5837-117","21755","21315","2021","2"
"hr5838-117","21564","21557","2021","2"
"hr5839-117","21916","NA","2021","2"
"hr584-117","21951","21140 21340 21740 20343 20542","2021","2"
"hr5840-117","20316","21519 21307 21179 21174 21307 21178 20527 29762 21559 21162 21128 31102 21956 21744","2021","2"
"hr5841-117","21718","20322 21908 15019 21916 29312 21720 21923 21723 21187 21368 21128 21340 21938 21507 20538 21525 21987 21738 21948 15616 21953 29317 21965 29901 21978 21337 21307","2021","2"
"hr5842-117","21321","21900 21902 21703 29588 21706 21198 21986 21707 20757 21906 20708 21749 20955 21375 20733 20748 15019 20501 21712 21309 29717 21915 29109 21916 21713 21504 21529 29561 21917 21715 21718 20749 21921 21922 20305 21930 21931 29573 21307 21726 39305 20712 15029 21542 21368 20902 21730 21340 21530 21732 29778 21940 21313 20119 29379 21986 20538 20122 29729 21342 20537 21525 21307 29377 29903 21948 21985 15616 21950 20920 21954 21955 20954 21741 21540 21307 29317 29346 21762 29911 21102 21746 20762 21749 21307 20927 21975 20934 21977 21978 21979 21365 29378 20504 21538 20750 21763 21307","2021","2"
"hr5843-117","20107","21307 21307","2021","2"
"hr5844-117","20712","20107","2021","2"
"hr5845-117","20755","NA","2021","2"
"hr5846-117","21307","21985 21307 20527 21986 29393 21355 21307 21123 21986 21307 21360","2021","2"
"hr5847-117","21735","21516 21759 21106 21920 21719 21165 21307 21927 21307 21757 20903 21188 21307 21526 21952 21356 20729 21749 15433 21360 21108","2021","2"
"hr5848-117","21736","29339 20902 21102","2021","2"
"hr5849-117","21544","NA","2021","2"
"hr585-117","21951","NA","2021","2"
"hr5850-117","21326","NA","2021","2"
"hr5851-117","21749","20527 21927 20916 21514 21307 21735 21307 21974","2021","2"
"hr5852-117","21981","21307 21307 21717 21927 21985 21735 20530 21738 21148 21744 21307","2021","2"
"hr5853-117","21741","21307 21110 29588 21198 20757 20748 20952 21309 21915 21754 20305 20712 21985 21507 29729 21342 15433 15616 21949 21950 21954 21762 20321 29768 20762 21749 21968 21307 21975 21307 21978 21314 21538","2021","2"
"hr5854-117","20903","29701 21516 21196 21901 21700 21551 21903 21759 21702 21333 21307 21704 21307 21705 20758 21986 21307 21519 29760 21193 20709 21132 21708 21905 20355 29323 21307 21749 21986 21513 20356 21985 29550 21908 21758 21307 20344 21565 21106 21911 21564 21328 21179 21307 21174 21714 21749 21531 21307 21307 21717 21749 21307 21307 21178 20518 20521 21307 21920 21720 21307 21986 21165 20527 21307 21986 21925 21103 29762 21523 20124 21559 21927 20916 21929 21139 21307 21149 21760 21985 21187 21514 21724 21503 21307 21725 21346 21142 20107 21307 21985 21162 21935 21727 20738 21353 21936 21542 21731 21562 21302 20704 20755 21986 21757 21749 21515 29393 20926 21307 21307 21307 31102 21735 20703 20530 20522 21188 20535 21985 21945 21946 21307 21307 21526 21557 21307 21307 21355 21987 21307 21556 21753 20307 21307 21307 21148 21952 21356 21307 20909 21101 21956 21359 20301 21959 21986 21544 21961 21744 20759 21105 21123 29759 29910 20729 14863 21373 21745 21307 21986 21541 21970 21971 21367 21973 21749 20946 15433 21974 20342 15446 21307 21980 21307 21337 20725 21330 21981 21360 21116 21351 21563 21364 20138 20756 21108 14066 21539","2021","2"
"hr5855-117","21901","NA","2021","2"
"hr5856-117","21110","NA","2021","2"
"hr5857-117","21304","14066","2021","2"
"hr5858-117","20709","20762","2021","2"
"hr5859-117","21510","21728","2021","2"
"hr586-117","21315","20758 21706 21308 20955 20748 20952 20706 21712 21915 29710 21713 20959 29561 21717 21718 20305 29337 21931 20907 29573 21542 21368 21340 21188 29776 21738 29903 21948 20920 20954 21540 20343 20944 20542 21973 20934 21978 21979 15446 21980 21314 29378 20504 21763 21307 21118","2021","2"
"hr5860-117","21905","21307 21908 21174 21926 21927 21724 21307 21985 21757 21735 21307 21307 21753 15433 21980 21360","2021","2"
"hr5861-117","21566","21307 21718","2021","2"
"hr5862-117","20958","NA","2021","2"
"hr5863-117","20958","20757","2021","2"
"hr5864-117","21925","21307 21758 21174 21307 21753 21961","2021","2"
"hr5865-117","20529","21900 21700 21551 29760 20355 20356 21362 21758 21911 20533 29571 21749 21917 21307 21919 21922 20527 21307 21722 21925 29762 29573 21307 39305 20530 21307 21307 21961 29759 21973 21307 21365 21366 21360 21364","2021","2"
"hr5866-117","20305","29588 21198 20955 21712 29717 15410 21566 20519 15029 29908 21940 20537 15616 21741 29317 20902 20310 21978","2021","2"
"hr5867-117","21149","20704","2021","2"
"hr5868-117","21149","21179 20704","2021","2"
"hr5869-117","21542","21916 21723 21540","2021","2"
"hr587-117","21315","20107 21307 21939 21314","2021","2"
"hr5870-117","21728","21981","2021","2"
"hr5871-117","21941","21108","2021","2"
"hr5872-117","21344","20305 21342 21953","2021","2"
"hr5873-117","21986","NA","2021","2"
"hr5874-117","31102","21700 21307 21510 21758 21564 21307 21307 21719 20527 21986 21925 21103 21307 21187 21935 21302 21515 20903 21557 21307 21753 20909 21961 29759 21971 15433","2021","2"
"hr5875-117","21188","21739","2021","2"
"hr5876-117","21188","20355 21911 21523","2021","2"
"hr5877-117","21307","NA","2021","2"
"hr5878-117","21948","21307 21711 21912 20959 21371 21507 29379 21944 15616 21741 21762 21306","2021","2"
"hr5879-117","21985","21307","2021","2"
"hr588-117","21954","21110 21706 21912 21309 21504 20959 21718 21921 20305 21934 21307 21732 21313 20119 21188 20537 21525 29903 21948 21740 21741 20343 21762 29911 21102 21964 21978 21979 21980 29378 20750","2021","2"
"hr5880-117","21739","NA","2021","2"
"hr5881-117","21953","21718 21307","2021","2"
"hr5882-117","15438","21307","2021","2"
"hr5883-117","21102","29339 20533 29717 21916 21722 21103 29573 21985 21561 29769 21307 21736 20729 21747 29368 21365 21330","2021","2"
"hr5884-117","21966","20322 21908 21718 21924 21340 21507 21307 21337 20504","2021","2"
"hr5885-117","21986","21930 21307 21307","2021","2"
"hr5886-117","21986","21516 21559 21757","2021","2"
"hr5887-117","21971","21516 21704 21986 21307 21106 21307 21346 21142 21945 21307 21987 21148 20909 21959 21544 21307 21123 15446 21563","2021","2"
"hr5888-117","21337","21307 20321 29759","2021","2"
"hr5889-117","20750","20733","2021","2"
"hr589-117","20909","NA","2021","2"
"hr5890-117","21198","20517 29717 21313 21944 21307 29106 21763","2021","2"
"hr5891-117","39307","21516 21504 20521","2021","2"
"hr5892-117","21551","21705 20355 20356 29550 21908 21911 21307 21165 21986 21523 21307 20107 21307 21302 20704 21307 21188 21307 21307 21526 21557 21307 20909 29759 21749 21307 21360 20138","2021","2"
"hr5893-117","21352","29312 20749 29573 20712 21530 29778 20119 21942 21741 21306 21983","2021","2"
"hr5894-117","21307","21551 21193 21758 21174 20527 21986 21103 21307 21927 21307 21307 21302 21307 21557 21753 21356 21961 21360","2021","2"
"hr5895-117","21106","21193 21708 21985 21908 21174 21165 20527 21302 21188 21526 21557 21356 21360","2021","2"
"hr5896-117","21504","NA","2021","2"
"hr5897-117","29312","29588 21308 20733 20748 15019 15410 20907 21728 21507 20122 20702 21342 21761 15616 29911 29768 21312 20750 20723","2021","2"
"hr5898-117","21321","20708 21362 21712 20959 21502 21922 39305 20712 20902 21746 21365 20504 21118","2021","2"
"hr5899-117","20958","21704 29339 20501 21340 21307 21526 21315","2021","2"
"hr59-117","14066","NA","2021","2"
"hr590-117","20909","21162","2021","2"
"hr5900-117","21754","21506 21703 21110 21304 21308 29323 21709 20955 21711 20501 21309 21504 29312 20958 21986 21930 21303 20107 21307 21728 21307 21302 29778 21939 21507 29504 21313 20538 20903 20702 29903 21307 21740 21315 21954 29317 21311 20104 29707 20762 21986 21306 20310 21312 29901 21508 21307 21314 29106","2021","2"
"hr5901-117","21986","21903 21307 21987 21556 20909 21974","2021","2"
"hr5902-117","20107","NA","2021","2"
"hr5903-117","21985","21551 21708 21905 29323 21106 20107 21935 21307 21753 15433","2021","2"
"hr5904-117","29379","21304 21362 20952 20501 21309 31101 29312 21715 21566 20529 21726 20712 15029 21728 21730 21507 29504 29776 21342 29377 21950 15454 31103 21307 29346 21747","2021","2"
"hr5905-117","21525","21545 21307 21703 29339 21985 21986 21308 20340 20757 21749 21906 20955 21375 39301 20748 21915 31101 21504 21529 29312 21566 21502 20305 21339 21726 20712 21985 21371 21728 29769 21340 21732 21507 21944 29729 20537 21948 15616 21951 31103 21955 21311 21746 21307 29368 20927 21975","2021","2"
"hr5906-117","21753","21359 20138","2021","2"
"hr5907-117","21366","NA","2021","2"
"hr5908-117","21351","21901 21700 21551 21759 21519 29760 21193 21307 21513 21985 21908 21106 21328 21307 21174 21717 21103 21139 21142 21307 21167 21302 21757 21735 21188 21946 21307 21307 21753 21356 20909 21359 21744 21105 14863 21745 21980 21307 21330 21360 21116","2021","2"
"hr5909-117","20107","NA","2021","2"
"hr591-117","21956","21903 21708 21106 21911 21179 21307 21920 21719 21307 21149 21760 21987 21356 20909 21541 21971 15433 21980","2021","2"
"hr5910-117","20902","NA","2021","2"
"hr5911-117","21352","21307 29759","2021","2"
"hr5912-117","21921","21925 20119 29759","2021","2"
"hr5913-117","29707","NA","2021","2"
"hr5914-117","21723","21718 21922 21142","2021","2"
"hr5915-117","21506","21196 29323 20733 20501 21502 21930 21105 21746 21312 20927 21508 21307","2021","2"
"hr5916-117","21506","21902 20501 21718 21717 21140 21986 21951 21559 21961 21307","2021","2"
"hr5917-117","21702","NA","2021","2"
"hr5918-117","21702","NA","2021","2"
"hr5919-117","21198","21506 21706 21986 21986 21709 20757 21749 20322 21711 21712 21914 29717 21504 29571 21566 21718 21723 20305 21931 21187 21303 29573 21985 15029 21368 21340 21756 20136 29908 21986 21342 21948 21985 15616 20954 21307 29317 20343 21762 20542 21749 29368 20927 20934 21538 14066","2021","2"
"hr592-117","21959","NA","2021","2"
"hr5920-117","21308","21330","2021","2"
"hr5921-117","21510","21172 21307 21977","2021","2"
"hr5922-117","20340","21545 21110 21986 21749 20757 21906 20955 20748 20501 21309 29717 29312 21715 21566 20305 21931 21307 20712 20145 29778 21941 21986 21736 20537 21987 15616 31103 21307 29346 20902 29911 21102 21746 21312 20927 21978 21314 21538 21307","2021","2"
"hr5923-117","21307","NA","2021","2"
"hr5924-117","20749","20748 29312 39305 21307","2021","2"
"hr5925-117","21307","21985 20316 20527 21139 21307 21735 21188 21557 21544 21307 21360","2021","2"
"hr5926-117","21559","NA","2021","2"
"hr5927-117","21149","21902 21701 21307 20322 21328 21719 20527 21723 20712 21353 21757 20535 20537 21948 21953 21744 20343 21965 21966 21986 21541 21974 20342 21980 20756 21108","2021","2"
"hr5928-117","21985","20709 20344 21735 21188 21526 20909 21956 21744 21307 15433","2021","2"
"hr5929-117","21985","21307 21749","2021","2"
"hr593-117","20343","21706 21718 29337 21931 29573 21353 21542 21340 29504 21762 21978 21980","2021","2"
"hr5930-117","21937","21985","2021","2"
"hr5931-117","21937","21503 20725","2021","2"
"hr5932-117","21340","21531","2021","2"
"hr5933-117","21307","21911 21307","2021","2"
"hr5934-117","21986","20916 21340 20946 21978","2021","2"
"hr5935-117","21735","21986 21307 21307 20527 21986 21724 21188 21307 21980 21360","2021","2"
"hr5936-117","20522","21924","2021","2"
"hr5937-117","21342","21506 21703 21110 21706 21749 20955 20733 21504 21715 21919 21922 29573 29778 21507 21313 29379 20538 15433 21525 29377 29903 15616 21741 29317 20104 20542 29768 21746 21747 21312 21978 21538","2021","2"
"hr5938-117","21987","21903 21708 20706 21346 21749 21739 21956 21367","2021","2"
"hr5939-117","21948","21908","2021","2"
"hr594-117","20343","21728 15616 21763","2021","2"
"hr5940-117","15616","NA","2021","2"
"hr5941-117","21739","NA","2021","2"
"hr5942-117","21969","21923 21980","2021","2"
"hr5943-117","21974","39301 21174 21307 21753 21359 20138","2021","2"
"hr5944-117","21508","20322 21368 21739","2021","2"
"hr5945-117","21508","NA","2021","2"
"hr5946-117","21307","21188 21148 21981","2021","2"
"hr5947-117","20725","21723 20916 21730 21526 29346","2021","2"
"hr5948-117","21554","39305 29393","2021","2"
"hr5949-117","21711","21506 21703 21110 21304 21308 29323 21709 20955 20501 21309 21504 29312 20958 21986 21754 21930 21303 20107 21307 21728 21307 21302 29778 21939 21507 29504 21313 20538 20703 20903 20702 29903 20307 21307 21740 15448 21315 21954 29317 21311 20104 29707 20762 21986 21306 20310 21312 29901 21508 21307 21314 29106","2021","2"
"hr595-117","29911","21172 21921 29573 21726 20712 15029 29778 21313 15616 21370 21741 21312 21538","2021","2"
"hr5950-117","21915","21701 21718 21542 21762 21307 20934","2021","2"
"hr5951-117","21307","21910 21531 21929 20122 21950 21953 21969","2021","2"
"hr5952-117","21307","21910 21531 21929 20122 20522 21950 21953 21969","2021","2"
"hr5953-117","21725","21307","2021","2"
"hr5954-117","21307","21551 29760 20356 21749 21722 20530 21307 21973 21307 21366","2021","2"
"hr5955-117","21307","NA","2021","2"
"hr5956-117","21542","21540 21965 29368","2021","2"
"hr5957-117","20145","21308 31101 21718 20305 21726 21368 21962 21307","2021","2"
"hr5958-117","21507","21703 21308 21939 21313 21954","2021","2"
"hr5959-117","21307","21307 21987","2021","2"
"hr596-117","29911","21703 21352 20758 29339 21706 21548 20955 21172 20748 15410 29710 29109 21713 21504 29571 21718 21921 20305 29337 21931 29573 21726 21353 21985 21728 21372 21307 21730 20136 29908 21313 21941 20119 21942 29379 21344 20122 21342 21761 21525 15616 20920 21370 21955 21741 20902 20724 21762 20104 20542 29378 20750","2021","2"
"hr5960-117","21948","NA","2021","2"
"hr5961-117","21948","NA","2021","2"
"hr5962-117","21948","20952 21307","2021","2"
