"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr1469-114","20136","NA","2015","2"
"hr147-114","29546","NA","2015","2"
"hr1470-114","20355","21522 21333 21141 21180 20514 29760 21132 20706 39304 20925 21151 15033 15613 15454 29752 21101 20947 29939 20944 15446 21509","2015","2"
"hr1471-114","21171","20757 15410 20134","2015","2"
"hr1472-114","21171","20757 15410 20134","2015","2"
"hr1473-114","21171","20757","2015","2"
"hr1474-114","20532","29571 21167 21373","2015","2"
"hr1475-114","29143","21522 21152 21551 21171 21333 15085 29316 21141 21554 20758 21527 29339 21180 20351 21180 21519 29760 29777 21553 29328 21308 20709 20355 21329 20340 21376 29323 29774 21113 20757 21513 20356 21358 21362 29550 20955 21375 20733 21319 20906 20344 21345 21555 20531 20952 10713 21305 15019 20501 21547 20706 21350 21106 20111 29587 21512 21309 21328 15410 21334 29109 21109 21179 20959 21529 21560 21325 21174 20763 29312 21316 21184 29313 29559 21181 20524 20918 20143 20518 21321 20304 29541 21324 21502 20958 21165 21156 20527 39308 21175 29762 21523 20124 20908 39304 21191 21152 20916 29348 21157 21149 29337 21151 20352 20519 21503 20907 29763 21134 21129 20963 21550 21186 20129 29573 21343 21558 20915 21162 39305 20712 21319 29546 20738 21353 15029 21542 21140 21167 21561 21335 21372 21368 29769 29375 20325 21128 20902 20333 21505 21340 21125 21562 21302 20704 20929 20136 29908 20755 21530 29778 15431 21507 20508 29539 20720 29504 21515 21313 15612 29393 20926 20932 20953 20119 21537 29379 21344 20532 21170 20538 20530 20903 15613 29729 21188 21501 21348 21168 29776 21342 21332 29331 20331 20110 21557 20537 21525 21355 21176 29903 15616 20353 21556 21177 14263 21536 15616 21115 21361 20948 15454 29741 20924 20337 20705 21315 29127 21115 20920 21347 29752 21554 21370 20528 21524 20904 21136 20909 20505 20954 21559 13035 21549 21101 20536 21190 21540 21359 21185 21192 20947 14854 15621 20910 15634 20715 21117 21357 29317 29321 21311 20329 29346 21546 20343 29500 29709 29565 20104 21105 21123 39307 14657 29134 29759 21102 29910 21300 20542 29768 20729 14863 21373 15445 21541 21163 21100 21306 29525 21312 29368 20946 29901 29572 20130 21111 20934 21528 20342 21307 20330 21314 21365 29378 21337 20725 21330 20504 21538 21360 20750 21351 21563 20506 29525 21364 21118 20138 20756 21108 20723 21135 21317 21521 14066 21133 21539 21749","2015","2"
"hr1476-114","21551","21193 20918 20304 21165 21103 20953 20532 20903 21355 20353 20948 21500 29752 20909 21549 21359 20947 21105 21360 21116 21563 21317","2015","2"
"hr1477-114","29561","10713 29312 21303 20738 15029 21372 21507 29504 15613 29903 21370 21190 21135","2015","2"
"hr1478-114","20909","21196 21333 21520 21180 21376 21350 21334 21189 15455 21531 21181 21103 21559 20916 21139 21369 21151 21142 21129 29546 21353 29393 21176 21177 20337 21347 21524 21192 21117 29707 21163 21111 21337 21116 20138","2015","2"
"hr1479-114","29760","21516 21551 21333 21141 21527 21180 20514 21193 20355 21376 15455 20518 39308 20124 21191 21559 20916 21149 20352 21134 20915 21162 29143 29546 21353 21167 21561 21150 20926 21188 21136 20505 21190 21192 20947 14854 20301 20729 21373 21337 21563 29525 20138 21108 21135 21521","2015","2"
"hr148-114","29546","21174 21162","2015","2"
"hr1480-114","21127","21142 20353 20705 29759","2015","2"
"hr1481-114","29550","NA","2015","2"
"hr1482-114","29710","21506 21554 29588 29774 29919 21358 20708 20955 21375 20748 20952 29587 15410 20763 20727 15603 29312 29313 21156 20908 20305 29337 20519 20103 21303 21140 21368 29778 15033 21507 29504 21313 15612 29379 21344 20122 29729 29377 29903 15616 15454 20920 21370 20904 15438 20954 13035 20724 29911 20104 39307 29134 15444 29768 21306 21312 20934 20754 20330 29106 21538 20750 20723","2015","2"
"hr1483-114","20521","20352","2015","2"
"hr1484-114","21196","21152 21151","2015","2"
"hr1485-114","21196","20953","2015","2"
"hr1486-114","21333","21516 21551 20514 29550 20344 20531 20111 21328 21318 21189 21531 21181 21165 21103 21523 21152 21142 21129 21186 20738 21167 21302 21552 29393 20926 20353 21500 20337 21347 21524 20505 21190 21359 15621 21131 21357 21123 29759 20134 21367 21163 20946 21111 29932 21330 21364 20138 21317 21521 14066","2015","2"
"hr1487-114","21354","21551 21179 21174 20527 20738 21546","2015","2"
"hr1488-114","21345","21522 21551 21179 21184 20304 21149 20915 29546 20325 20755 21136 20301 29759 14066","2015","2"
"hr1489-114","29925","20518","2015","2"
"hr149-114","29546","NA","2015","2"
"hr1490-114","20108","21545 29328 21358 20708 20955 20748 20958 20305 21303 15029 20902 21340 20538 15616 29709 21312 29368","2015","2"
"hr1491-114","21334","21113 21369 20907 29776 21319 20904 20954 20321 21300 20750","2015","2"
"hr1492-114","20763","21304 21554 29588 21198 21548 21329 29774 20708 20955 21375 20733 20748 10713 21334 29109 31101 21504 20727 29312 29313 29559 20941 20305 29337 20103 21303 29573 21368 21340 21530 29778 20720 20538 20122 15613 20537 21319 29377 29903 14263 15616 20705 20920 13035 29346 29911 15444 20762 20934 21365 20504 21538","2015","2"
"hr1493-114","15603","21172 21140 20528 29321 29707 20542 14863 21314","2015","2"
"hr1494-114","20518","NA","2015","2"
"hr1495-114","20519","NA","2015","2"
"hr1496-114","20519","21352 21180 21504 20129 21530 29504 29903 21315 13035 21540 21300","2015","2"
"hr1497-114","21134","NA","2015","2"
"hr1498-114","20963","21305 21324 21156 21103 20529 21152 21128 20119 21556 21115 21356 21185 20910 20134 21528 21749","2015","2"
"hr1499-114","29769","21502 21168","2015","2"
"hr150-114","29546","NA","2015","2"
"hr1500-114","20333","21531 21324 39304 21162 20755 20122 20110 20924 29127 21357 20726 21317","2015","2"
"hr1501-114","29778","20340 20706 29313 20941 20305 15029 21140 21530 21115 21137","2015","2"
"hr1502-114","15431","20748 15410 20305 29337 29778 20122 15613 21370 13035 29911 20321","2015","2"
"hr1503-114","20932","29588 29328 21358 20955 20733 10713 21309 29717 20763 20727 21316 20958 39304 20305 21195 29337 20712 21530 20720 15613 20702 29903 21536 15616 20705 20920 20954 13035 21311 29346 20329 29525 21508 21314 29106 21118","2015","2"
"hr1504-114","21177","29701 21333 21141 21376 21345 21350 21106 21328 21559 21152 21149 29546 21526 20947 29500 29718 21541 20946 21111 21351 21563 21108 21539","2015","2"
"hr1505-114","21115","21141 20758 21180 21345 21305 20518 21319 29546 21552 20909 20138","2015","2"
"hr1506-114","15454","20340 20733 20932 20538 29346","2015","2"
"hr1507-114","20904","21362 31101 21303 21365","2015","2"
"hr1508-114","20909","21551 21354 21193 21376 21345 21542 21368 29331","2015","2"
"hr1509-114","13035","NA","2015","2"
"hr151-114","29546","21544","2015","2"
"hr1510-114","13035","NA","2015","2"
"hr1511-114","21131","21318 20304 21332","2015","2"
"hr1512-114","21544","20340 15019 21159 21349 21346 29546 20522 21348 21347 15438 21543","2015","2"
"hr1513-114","29500","20357 21350 21318 21179 21103 21134 20738 20325 21515 20948 21105","2015","2"
"hr1514-114","20310","21180 21329 20147 20305 29763 20704 20136 29729 29903 21115 21315 13035 21312","2015","2"
"hr1515-114","29911","21554 29588 21358 20708 21375 20952 20727 29313 20908 20305 29337 21303 29504 21313 29903 15616 20954 13035 20724 20104 15444 20762 21312 20330 29106 21538 20723","2015","2"
"hr1516-114","14657","21522 21506 21171 21333 15085 21352 21180 20351 29588 21198 21519 20514 21548 29777 29328 21308 20709 20355 21329 29323 21358 20955 21172 21375 20733 20147 20344 20952 10713 15019 21547 20706 21350 29925 29587 21512 21328 15410 29710 29109 31101 21179 20959 21529 29571 21127 29561 21325 15455 20727 15603 29312 21316 29313 29559 29541 21165 21156 21152 20124 20908 29348 21157 20925 29337 21187 20519 21503 20103 21303 21129 20129 20915 21162 20712 21319 21353 21542 21140 21167 21335 21372 21368 29375 20325 20902 20929 20136 20145 29908 29778 15431 20720 29504 21150 21341 20119 21537 29379 21344 21170 20538 20122 29729 21188 20535 21168 20537 21355 20346 29903 15616 21556 21177 14263 21536 15616 20307 21148 29741 20924 20705 29127 20920 21370 20904 21136 20909 15438 20505 20954 13035 21101 21164 21540 21185 21357 20329 29346 20343 29709 29911 20104 21123 29134 29759 29718 20134 15444 21373 15445 21306 20310 21312 29368 20946 29901 20130 20927 20934 20754 20330 20725 20726 21538 21364 20756 21122 21135 21521 21133 21539","2015","2"
"hr1517-114","20762","21309 15410 20958 29337 20103 21530 15616 21315 13035 29911","2015","2"
"hr1518-114","21312","20959","2015","2"
"hr1519-114","20927","21352 29316 21308 29774 20955 20748 20952 20108 15410 31101 21504 21325 29312 20749 21369 21187 20103 21303 21140 21368 20145 29778 21507 20720 29504 21313 20538 20122 15613 29729 20535 20702 14263 15616 21315 21370 20536 20104 29768 21306 21312 21314 20726 21118","2015","2"
"hr152-114","29546","NA","2015","2"
"hr1520-114","20725","NA","2015","2"
"hr1521-114","21749","NA","2015","2"
"hr1522-114","21749","21103 21162 21167 20902 13035 21164 21163","2015","2"
"hr1523-114","20336","21522 21171 21520 21323 21555 21350 15455 20524 21514 21129 20915 20532 21332 21176 20337 21101 21117 21357 21123 20321 21541 21163 20130 21111 20726 20506 21749","2015","2"
"hr1524-114","20336","29541 20929 29539 21537 21536 15454 29741 31103 20542 14863 21538","2015","2"
"hr1525-114","20336","NA","2015","2"
"hr1526-114","21348","21196 20763 21151 31102 21123","2015","2"
"hr1527-114","21343","29925 29375 29776 21342 29741 13035 21306","2015","2"
"hr1528-114","20124","21333 20758 21527 21519 29550 20147 20517 20748 21328 15455 21316 21184 29313 20304 21152 20129 20107 21343 21162 21319 20738 29908 29504 21150 20926 21170 21342 20537 29903 21137 21373 29368 21509 20138","2015","2"
"hr1529-114","29707","20926 20909","2015","2"
"hr153-114","29546","21174 21346 31102 21116","2015","2"
"hr1530-114","20946","21352 20351 20514 21325 21159 21151 20129 29375 20924 20329 21123 21163 29901","2015","2"
"hr1531-114","20952","20357 20344 20305 21303 29546 21353 21371 21372 21313 15616 21370 21123 29910 21111 20750 14066","2015","2"
"hr1532-114","21531","21321 20336 21550 20333 20755 21524 21101 21105","2015","2"
"hr1533-114","21545","21358 20748 21316 20749 20519 21507 29504 20122 20904 20754","2015","2"
"hr1534-114","29588","21198 20955 21375 20147 10713 15410 20763 20727 29313 20305 29778 15431 29729 14263 15616 21370 20904 20954 29911 15444 20762","2015","2"
"hr1535-114","21193","20325 20953 31102 21347","2015","2"
"hr1536-114","21308","NA","2015","2"
"hr1537-114","20340","20758 20906 20748 21309 21127 29337 21167 20929 20530 13035 20330","2015","2"
"hr1538-114","20748","21143 21554 29339 29588 21180 21308 20906 20952 10713 15410 31101 20959 21324 20305 21157 21151 20963 21343 20712 29546 21507 20720 29504 21341 21344 31102 20903 21525 21176 29377 15616 21361 20705 20920 21359 15621 29565 29911 20321 20330 15124 21521 14066","2015","2"
"hr1539-114","20727","21164","2015","2"
"hr154-114","21368","21545 21304 29588 21198 21308 21113 20757 21358 21172 21375 20748 10713 15019 20501 29925 29587 20108 21334 29109 31101 20959 29571 21325 20727 15603 21316 20749 20941 20305 21195 21369 20519 20907 20103 21303 20129 29573 29546 15029 29769 21340 20136 20145 29908 29778 20720 21313 21341 20932 20119 29379 20122 15613 29729 21319 29377 15616 21361 15448 21315 20920 21370 20904 15438 20724 29911 20104 39307 29134 21300 15444 29768 21306 20310 21312 20934 21508 20754 20330 21314 20726 29106 20750 20723","2015","2"
"hr1540-114","20304","NA","2015","2"
"hr1541-114","20305","29328 20733 20147 29337 20932 20702 21361 21115 13035 21314 21366","2015","2"
"hr1542-114","21368","21196 20344 21187 29769 20136 15613 14066","2015","2"
"hr1543-114","21507","20108 21195 20107 21313 20538 20104 29707 21312","2015","2"
"hr1544-114","15613","NA","2015","2"
"hr1545-114","21115","21522 21171 20355 20344 21305 20501 21189 21174 21156 21191 21559 21151 21558 21162 21319 21150 21170 21188 21556 14263 21115 21190 20301 20343 21307 21366 20726","2015","2"
"hr1546-114","21148","21333 21376 21350 20959 15455 21184 21156 20124 21157 29337 20519 20129 20902 29539 21319 29377 15616 21115 31103 20910 21306 21365 14066","2015","2"
"hr1547-114","20924","20351 15455 29541 21103 20925 21162 29546 21353 20704 20947 21357 29759 21509 21108 21135","2015","2"
"hr1548-114","20904","21506 21110 21554 29588 29919 21358 20708 20955 21375 20733 20748 20952 29587 20108 15410 29710 21504 20763 20727 29312 29313 20908 20305 29337 20103 21303 21140 21340 20136 21530 29778 21507 29504 21313 29379 20122 15613 29729 21342 21525 29377 29903 15616 20705 21315 20920 21370 15438 20954 13035 20724 29911 20104 39307 15444 29768 20762 21306 21312 20934 20754 20330 29106 21538 20723","2015","2"
"hr1549-114","21101","29339 21331 20757 21358 20906 21345 21318 20749 21502 21152 21346 21542 21128 21340 20720 21170 21332 29331 29903 21347 20909 20947 21131 20910 21105 20321 39307 21367 29901 20927 21508 21307 20725 20504 21538 20506 21135","2015","2"
"hr155-114","21170","21376 21159 20304 21103 20925 20528 21357","2015","2"
"hr1550-114","21117","21506 21152 21333 21352 21548 21113 20952 20501 21547 20111 21309 21334 31101 21189 21531 21181 20749 21152 21503 20907 21142 21186 21368 29769 20902 21340 21552 29393 20926 21537 20522 29776 21332 21525 21176 21319 20353 21536 20705 21315 21347 21524 20904 20954 21164 21540 29321 21105 20321 29759 21102 29707 21300 21163 29901 20130 21111 21314 21337 21364","2015","2"
"hr1551-114","29565","21143 21553 21376 21174 21319 31102 21348 21176 21359 21100","2015","2"
"hr1552-114","15444","21506 21554 29588 21358 21172 20733 20748 20952 15410 29710 29109 21504 20959 29571 20763 20727 29312 21316 29313 29559 21324 20908 20305 29348 29337 20907 20103 21303 20129 21343 15029 21140 21340 20136 20145 29908 29778 15033 21507 20508 29504 21313 29379 20538 20122 15613 29729 21342 20537 21525 29903 21536 15616 31103 20920 15438 20954 13035 29346 20343 29911 20104 29134 29768 20762 20310 21312 20927 20934 20754 20330 21314 21365 29106 21538 20750 20723","2015","2"
"hr1553-114","21111","21333 21520 21113 20147 21531 21103 21149 21369 29763 21129 29546 15029 29375 21319 20353 20705 21347 21357 21300","2015","2"
"hr1554-114","21111","20904","2015","2"
"hr1555-114","29932","21522 21196 20949 21103 20925 29546 21302 20953 20903 20535 21556 21148 29910 29368 21111 21563 21749","2015","2"
"hr1556-114","21118","29328","2015","2"
"hr1557-114","29587","20949 29573 15616 14657","2015","2"
"hr1558-114","20948","29561 39304","2015","2"
"hr1559-114","14863","29701 21506 21516 21196 21152 21551 21171 21333 15085 21352 21141 21304 21554 20758 21527 29339 21180 21520 29588 21198 21519 20514 21548 29777 21354 21193 21331 29328 21308 20709 21132 20355 21329 20340 21376 29774 29919 20757 21513 21358 20708 21362 29550 20949 20955 21172 21375 20733 21319 20147 20906 20748 20344 21345 21555 20531 20952 10713 15019 20501 21547 20706 21350 20111 29925 20533 29587 21512 21309 29717 21328 20108 15410 29710 21334 31101 21109 21504 21179 20959 21529 29571 21127 29561 21325 21189 21174 15455 20763 20727 21531 15603 29312 21316 21184 29313 29559 20524 20143 20518 20749 21321 29541 20941 21324 21502 20958 21156 21175 21152 29762 20124 20962 20908 20529 39304 20305 21152 20916 29348 21195 21157 21152 20925 29337 21369 21151 21187 21514 20519 20907 29763 20103 21303 21129 21550 20129 29573 21343 21558 20915 21162 39305 20712 21319 29546 21353 15029 21542 21140 21167 21371 21335 21372 21368 29769 29375 21128 20902 21505 21340 21562 21302 20704 20929 20136 20145 29908 21530 29778 15431 21507 20508 29539 20720 29504 21150 21515 21313 15612 20926 21341 20932 20119 21537 21344 21170 20538 20122 15613 29729 21188 20535 20702 21501 21168 21342 21332 20331 21557 20537 21525 21319 20346 29903 15616 21556 14263 21536 15616 21115 20307 21361 21148 29741 20924 31103 20705 21356 21315 29127 20920 21347 21554 21370 20528 21524 20904 21136 15438 20954 13035 21101 20536 21190 21540 21359 21137 21185 20947 14854 15634 20715 21357 21544 29317 21311 20329 29346 20343 29709 20724 29911 20104 20944 20321 39307 14657 29134 21102 20134 21300 20542 15444 29768 15445 20762 21541 21367 21163 21306 20310 29525 21312 29368 20946 29901 20927 20934 21528 20754 20342 21307 20330 21314 21365 21366 29378 15124 21337 20725 29932 21330 20726 20504 29106 21538 20750 21351 29525 21118 20138 20756 20723 21135 21317 21521 14066 21133 21539","2015","2"
"hr156-114","20530","21354 29550 20531 21350 20533 21174 21103 21349 29393 20903 21500 20705 21347 20528 29500 21105 21563 20138","2015","2"
"hr1560-114","20307","20907 29375 29539 21319 20954 20104 21102 20506","2015","2"
"hr1561-114","29393","21198 21354 39305 15621 15445 21367","2015","2"
"hr1562-114","20949","20356 20762","2015","2"
"hr1563-114","20949","20356","2015","2"
"hr1564-114","20949","NA","2015","2"
"hr1565-114","21358","20340 29919 21375 20748 29587 29571 29561 20763 20727 29312 29559 29348 20103 29573 20712 15029 20136 21341 20119 20920 21370 21306 20754 20330 20750 20723","2015","2"
"hr1566-114","20528","31101 20143 20124 20712 29769 21176 21115 15445","2015","2"
"hr1567-114","14863","21545 21506 21152 21110 21554 21527 29588 21519 21331 21132 21329 29774 29919 20757 20955 21172 21319 20147 20748 21547 20706 21350 20111 29717 21328 21334 29109 31101 20526 21504 21179 21127 21325 20763 20727 21531 15603 29312 21316 29313 20518 20749 20941 21156 21152 29348 21157 21369 29763 20103 21303 21129 20129 29573 20915 21319 15029 21140 21371 21335 21368 29769 29375 21128 20333 21340 20929 29778 15033 15431 20508 29539 29504 21150 20119 21344 20538 20530 20122 15613 29729 21348 21332 20537 15616 14263 15616 20924 21356 20920 21554 20528 20904 20954 13035 20536 21190 21131 20910 15634 21117 29317 29321 29346 29500 29911 20321 29134 29707 29718 29768 21306 20927 21508 21528 20330 21314 21365 29378 21337 21330 20726 20504 20750 21118 21108 21539","2015","2"
"hr1568-114","21314","21527 29588 20757 20708 20955 21172 21319 20748 10713 20111 21328 31101 21109 21127 29312 21316 21324 20908 29337 20519 20103 21129 20963 29573 21368 21340 29504 21313 15613 29729 21315 20528 20954 21190 15621 20910 14657 15444 29768 20762 20934 21307 21365","2015","2"
"hr1569-114","21539","NA","2015","2"
"hr157-114","29729","NA","2015","2"
"hr1570-114","20758","21180 21115 21554 21559 20329","2015","2"
"hr1571-114","20706","21196 21152 21171 21352 21304 21554 21527 29339 29588 29777 21308 21329 29774 20757 21358 20708 21172 21375 20748 20952 29925 15410 29710 21334 29109 31101 20526 21504 20959 29571 21325 21189 20727 21316 29313 29559 20524 20749 21321 20941 21324 20958 21156 20305 29348 21157 29337 21369 21151 20519 20907 20103 21303 20129 20712 15029 21140 21335 21368 29769 20902 21340 20929 20136 20145 29908 21530 15431 20720 21341 20119 29379 21344 20538 20122 29729 21342 20537 21319 29377 29903 15616 14263 15616 21115 29741 31103 21356 21315 29127 20920 21370 20904 15438 20954 13035 21101 21190 21137 21357 29346 29911 20104 20944 20321 14657 15444 29768 21541 21306 21312 20946 29901 21111 20927 20934 20754 29378 29932 20726 20504 20750 20756 21521","2015","2"
"hr1572-114","20704","21319 21323 21318 20918 20304 20527 21346 21162 20929 21188 21356 21105 21330 21360","2015","2"
"hr1573-114","20757","NA","2015","2"
"hr1574-114","20757","21172 20103 29573 13035","2015","2"
"hr1575-114","29328","21340 21311 21312 20927","2015","2"
"hr1576-114","20355","21152 20758 20340 21345 21346 21128 21136","2015","2"
"hr1577-114","20949","NA","2015","2"
"hr1578-114","21334","21553 21113 20344 20738 20333 21315 21190 15445 21563","2015","2"
"hr1579-114","15603","20733 20959 21321 29337 29573 29778 29776 20542 29106 21118","2015","2"
"hr158-114","20331","21522 29701 21152 21141 20758 21527 29339 21180 20514 21548 21331 21329 21376 21513 21172 20344 21345 21305 20706 21350 20139 20526 21560 21325 21174 21159 15603 21316 20518 20749 20958 21523 20925 21149 20352 21503 21346 21303 21142 21558 20915 21162 15029 21542 20902 20333 20929 20755 21150 21515 20926 21341 20953 20119 21170 20530 21188 21501 21168 21332 20110 21526 21556 20307 20705 21356 29127 21347 21524 20904 20954 13035 21137 21544 29321 20329 29709 20944 29759 21300 20729 21373 21367 21163 29368 20927 21528 21337 21330 20750 21563 21122 21749","2015","2"
"hr1580-114","21184","NA","2015","2"
"hr1581-114","21502","21362 21309 21504 21179 21325 21316 20143 21324 20305 21151 29546 20902 21505 21507 21537 21501 21370 21105 21300 21541 21306 21312 20342 21314 20726 20138 21749","2015","2"
"hr1582-114","21156","20501 20524 20958 21303 21340 20720 21313 20932 20953 21344 29729 29317 20944 20934 21539","2015","2"
"hr1583-114","21152","NA","2015","2"
"hr1584-114","20136","20143","2015","2"
"hr1585-114","20755","21180 20521 39308 21188 20110 20948 20947 20756","2015","2"
"hr1586-114","29778","21554 29777 20727 21316 20749 20908 21371 21368 15613 21342 29377 21315 21370 15438 20954 21137 15634 20104 20762 29378","2015","2"
"hr1587-114","29504","20517 15410 29312 20103 31102 20904 15444","2015","2"
"hr1588-114","21501","21193 21513 15455 21159 20304 21103 20915 20337 29500 21105 21123 21300","2015","2"
"hr1589-114","21177","21167","2015","2"
"hr159-114","20924","21110 21527 21180 21358 21350 21328 20959 20727 21184 29541 21149 21187 20915 21368 20333 20755 21313 20537 21177 21347 20528 21300 20762 21314 21337 20725 21360 21563","2015","2"
"hr1590-114","20947","20356","2015","2"
"hr1591-114","21117","21171 21180 21559 21319","2015","2"
"hr1592-114","20343","NA","2015","2"
"hr1593-114","14657","20145 29500 14066","2015","2"
"hr1594-114","20138","21522 21545 21196 21152 21171 21352 21141 21554 20357 29339 21180 20351 29588 21198 21180 21519 20514 29777 21354 21193 21308 20709 20355 21329 29323 20757 21513 20356 21358 29550 21172 21319 20906 20748 20344 21555 20952 10713 15019 21547 20706 21350 21106 20111 29587 20108 15410 21334 31101 21318 21179 20959 21325 20727 21159 15603 29312 21316 21184 29313 20524 20143 20749 21324 21502 20958 21156 39308 29762 20908 21191 20305 20916 21157 21152 21149 29337 20519 21503 20907 29763 21303 20963 21186 20129 20107 29573 21343 20915 21162 21319 29546 21353 15029 21542 21140 21371 21372 21368 29769 29375 20902 20333 21505 20704 20929 20145 20755 21530 21507 20508 29539 20720 29504 21313 15612 29393 20926 21341 21537 21344 20530 20122 29729 21188 21501 29331 20110 21526 21355 21319 20346 29903 15616 21536 21115 21361 21148 20337 20705 21315 29127 21115 20920 21347 21370 21524 20904 21136 20909 15438 21101 20536 21164 21190 21185 21192 20301 21117 21357 29317 21311 20329 29346 21546 20343 29500 20724 29911 20914 21123 39307 29718 29910 21300 14863 21373 15445 21541 21163 29525 21312 20946 29901 20130 20927 20934 20754 20342 15446 21307 20330 21314 21365 21366 21337 29932 20726 20750 21563 21118 20756 21108 20723 21135 21521 14066 21539","2015","2"
"hr1595-114","21317","20758 29328 21513 21512 20959 20316 21321 29337 21319 21505 20110 21319 20910 15634 21117 29321 20504 21118","2015","2"
"hr1596-114","29709","NA","2015","2"
"hr1597-114","29572","29768","2015","2"
"hr1598-114","20927","21545 21554 29588 21308 21358 21375 20906 20952 10713 21512 31101 20526 21504 20959 21127 21316 21321 20305 21157 21151 20519 20103 20129 21319 21371 20902 29778 21507 29539 21313 15612 21344 20122 15613 29729 21319 21536 15616 21361 20705 21315 20920 20904 20954 21540 15634 21311 29346 20542 15444 29768 21306 21312 21365 20726","2015","2"
"hr1599-114","21136","21522 21545 21516 21196 21152 21333 21141 21520 21519 21354 21193 21510 21132 20340 21376 21513 29550 20517 21345 21323 20531 20501 21350 21106 21328 21109 20526 21179 21159 21531 21181 21178 20304 21165 39308 21103 20124 21559 20916 21139 21149 29337 21349 21134 21186 21162 29546 20738 21561 21128 20902 21505 21302 20704 21530 21150 29393 20926 21341 21537 21170 21332 20331 21526 21176 20353 21556 21177 21536 20307 21356 29127 21347 21554 20528 21164 21190 20301 21131 20910 21117 21544 20944 21105 21123 20321 29718 20134 29910 20729 21163 21100 29368 20946 20130 21307 21337 21330 21351 21563 29525 21122 21317 21521 21133 21749","2015","2"
"hr160-114","20924","21522 29701 21506 21516 21143 21196 21152 21551 21171 21333 15085 21141 21304 20758 21527 20357 21180 20351 21520 21519 20514 21548 29760 21553 21354 21193 21331 21308 20709 21510 21132 20355 21329 21376 29323 29919 21513 20356 29550 20949 21375 21319 20906 20344 21345 21323 21555 20531 21305 21547 21350 21106 20111 20139 21512 21309 21328 20108 31101 21109 20526 21318 21179 20316 21127 21189 21174 15455 20727 21159 21531 21184 21181 20524 21178 20918 21182 20143 20518 20521 20304 29541 20336 21165 21156 39308 21103 21175 21152 29762 21523 20124 20962 21191 21559 21152 20916 21157 21152 20925 21139 21149 21151 20352 21187 21514 20519 21503 21349 21346 21134 21142 21129 20963 21550 21186 20107 21558 20915 21162 29143 21319 29546 20738 21353 21542 21140 21167 21335 21368 29769 29375 20325 21128 20902 20333 21505 21340 21125 21302 20704 20929 20755 20508 29539 20720 21150 21515 21552 29393 20926 20953 20119 21537 21344 20532 21170 31102 20530 20903 20122 20522 21188 20535 21501 21348 21168 21332 29331 20331 20110 21526 21557 21525 21355 21176 21319 20346 20353 21556 21177 14263 21536 21115 20307 21147 20948 21148 21500 20337 21356 21315 29127 21347 29752 20528 21524 21136 20909 20505 21549 21101 20536 21164 21190 21359 21185 21192 20947 14854 20301 15621 21131 20910 15634 20715 21117 21357 21544 29321 21311 21546 29500 29565 20759 20914 21105 21123 20321 14657 29759 21102 29718 20134 29910 21300 20729 14863 21373 15445 20762 21541 21367 21163 21100 21306 20946 29572 20130 21111 20934 21508 21528 20342 15446 21307 21314 21337 20725 29932 21543 21330 21509 20726 21360 21116 21351 21563 20506 29525 21364 20138 20756 21108 21122 21135 21317 21521 14066 21133 21539 21749","2015","2"
"hr1600-114","21188","21506 21196 21171 21352 21554 29588 21198 21308 20340 29774 20757 21358 20708 20955 21172 21375 20733 20748 21555 20952 10713 20706 20111 29587 29717 20108 15410 20959 29571 29561 29312 21316 29313 20524 29541 21324 20958 20908 20305 20925 29337 21151 20519 20103 21303 20129 29573 39305 20712 21319 21140 21335 21372 29375 20902 21340 20929 20136 29778 21507 20720 29504 21341 20932 20119 29379 21344 20538 20122 29729 20346 29377 29903 14263 15616 31103 20705 21315 20920 21370 15438 20954 13035 21540 21137 15634 29317 20343 20104 20321 14657 21300 15444 29768 14863 21312 29368 20927 20934 20754 20330 21365 20726 20504 20756 14066","2015","2"
"hr1601-114","29393","21369","2015","2"
"hr1602-114","29911","21352 21304 21198 21180 29328 21308 21358 20955 21172 21375 20733 10713 15410 20763 20727 29312 20958 29348 21195 29337 20519 20103 21140 21530 29778 29504 21313 20119 29729 21342 20537 29903 15616 31103 21315 20904 20343 29709 29707 21312 21508 20330","2015","2"
"hr1603-114","21333","21522 21196 21519 20514 21331 21376 29323 20356 29550 20955 21319 20906 21555 21350 21512 21309 21334 21127 21159 20518 21324 20336 21156 20916 21157 21149 21151 20352 20103 20107 29573 20915 29546 21353 20902 21302 20929 21530 20508 21552 21313 21537 31102 20903 20122 20535 21168 20331 21526 21525 21177 21536 20337 21524 21559 21101 21190 21359 20947 21117 29346 20343 21300 20762 21541 15446 21307 20330 21337 21330 21509 21351 29525 20723 21135 21317","2015","2"
"hr1604-114","21537","21522 21545 21516 21333 21510 21513 20906 21555 21547 21512 21328 21134 21505 20929 20346 21536 21361 21524 20301 21117 20542 21541 21135 21521 21539","2015","2"
"hr1605-114","21143","21553 21510 20355 21179 20738 21125 31102 20903 21317","2015","2"
"hr1606-114","21531","NA","2015","2"
"hr1607-114","20920","21308 20748 15410 29109 31101 21504 21127 20727 21316 20305 21152 20103 21303 29546 21368 21340 20145 15431 29504 20122 15613 29729 21370 21524 20904 21540 29346 20542 15444 21312 20754","2015","2"
